Year, Number of Households
800, 12
801, 13
802, 11
803, 10
804, 11
805, 10
806, 10
807, 10
808, 9
809, 10
810, 10
811, 10
812, 10
813, 9
814, 9
815, 8
816, 7
817, 7
818, 7
819, 6
820, 6
821, 6
822, 6
823, 5
824, 6
825, 6
826, 6
827, 6
828, 6
829, 6
830, 7
831, 8
832, 8
833, 8
834, 8
835, 7
836, 7
837, 7
838, 7
839, 7
840, 6
841, 6
842, 6
843, 6
844, 6
845, 5
846, 5
847, 5
848, 5
849, 6
850, 6
851, 7
852, 7
853, 7
854, 7
855, 6
856, 7
857, 8
858, 8
859, 8
860, 8
861, 9
862, 8
863, 8
864, 7
865, 6
866, 6
867, 6
868, 5
869, 5
870, 5
871, 5
872, 5
873, 5
874, 6
875, 6
876, 6
877, 6
878, 6
879, 6
880, 6
881, 8
882, 7
883, 7
884, 7
885, 7
886, 6
887, 6
888, 6
889, 6
890, 5
891, 4
892, 4
893, 3
894, 3
895, 3
896, 3
897, 3
898, 3
899, 4
900, 4
901, 4
902, 4
903, 5
904, 6
905, 6
906, 5
907, 5
908, 5
909, 5
910, 5
911, 5
912, 5
913, 5
914, 5
915, 3
916, 3
917, 3
918, 3
919, 3
920, 3
921, 3
922, 3
923, 4
924, 4
925, 4
926, 4
927, 4
928, 4
929, 4
930, 5
931, 5
932, 5
933, 5
934, 3
935, 2
936, 2
937, 2
938, 2
939, 2
940, 2
941, 2
942, 2
943, 2
944, 2
945, 2
946, 2
947, 2
948, 2
949, 2
950, 2
951, 3
952, 3
953, 3
954, 3
955, 4
956, 4
957, 3
958, 4
959, 4
960, 4
961, 4
962, 4
963, 4
964, 4
965, 3
966, 3
967, 3
968, 3
969, 3
970, 3
971, 4
972, 4
973, 4
974, 5
975, 5
976, 5
977, 5
978, 5
979, 5
980, 5
981, 5
982, 5
983, 5
984, 6
985, 6
986, 5
987, 5
988, 4
989, 4
990, 4
991, 4
992, 4
993, 3
994, 3
995, 3
996, 3
997, 3
998, 5
999, 6
1000, 6
1001, 6
1002, 6
1003, 6
1004, 6
1005, 6
1006, 4
1007, 4
1008, 4
1009, 4
1010, 4
1011, 4
1012, 4
1013, 4
1014, 4
1015, 4
1016, 4
1017, 3
1018, 5
1019, 6
1020, 6
1021, 7
1022, 7
1023, 7
1024, 8
1025, 9
1026, 9
1027, 10
1028, 10
1029, 9
1030, 9
1031, 9
1032, 8
1033, 7
1034, 7
1035, 7
1036, 7
1037, 7
1038, 8
1039, 8
1040, 9
1041, 10
1042, 11
1043, 11
1044, 14
1045, 16
1046, 16
1047, 16
1048, 16
1049, 16
1050, 15
1051, 16
1052, 16
1053, 15
1054, 14
1055, 14
1056, 12
1057, 12
1058, 12
1059, 12
1060, 12
1061, 12
1062, 11
1063, 11
1064, 12
1065, 13
1066, 14
1067, 15
1068, 15
1069, 16
1070, 16
1071, 16
1072, 16
1073, 14
1074, 14
1075, 14
1076, 14
1077, 14
1078, 14
1079, 10
1080, 10
1081, 9
1082, 9
1083, 8
1084, 9
1085, 9
1086, 10
1087, 10
1088, 10
1089, 12
1090, 13
1091, 14
1092, 14
1093, 17
1094, 18
1095, 19
1096, 19
1097, 18
1098, 18
1099, 18
1100, 17
1101, 16
1102, 16
1103, 16
1104, 15
1105, 14
1106, 14
1107, 14
1108, 15
1109, 13
1110, 14
1111, 14
1112, 14
1113, 16
1114, 16
1115, 17
1116, 16
1117, 16
1118, 17
1119, 18
1120, 16
1121, 15
1122, 14
1123, 14
1124, 13
1125, 12
1126, 9
1127, 9
1128, 7
1129, 7
1130, 7
1131, 8
1132, 9
1133, 10
1134, 11
1135, 12
1136, 13
1137, 14
1138, 14
1139, 14
1140, 15
1141, 14
1142, 14
1143, 14
1144, 14
1145, 14
1146, 14
1147, 13
1148, 12
1149, 10
1150, 10
1151, 10
1152, 11
1153, 10
1154, 10
1155, 10
1156, 12
1157, 14
1158, 14
1159, 15
1160, 15
1161, 15
1162, 14
1163, 14
1164, 14
1165, 13
1166, 11
1167, 11
1168, 13
1169, 13
1170, 11
1171, 10
1172, 11
1173, 10
1174, 11
1175, 11
1176, 12
1177, 12
1178, 12
1179, 13
1180, 13
1181, 14
1182, 14
1183, 15
1184, 16
1185, 16
1186, 16
1187, 15
1188, 14
1189, 14
1190, 14
1191, 13
1192, 15
1193, 14
1194, 15
1195, 16
1196, 17
1197, 19
1198, 19
1199, 18
1200, 19
1201, 19
1202, 19
1203, 17
1204, 16
1205, 16
1206, 15
1207, 15
1208, 15
1209, 16
1210, 16
1211, 16
1212, 15
1213, 15
1214, 15
1215, 15
1216, 16
1217, 16
1218, 18
1219, 18
1220, 17
1221, 18
1222, 16
1223, 16
1224, 16
1225, 16
1226, 15
1227, 15
1228, 14
1229, 12
1230, 11
1231, 9
1232, 10
1233, 10
1234, 10
1235, 10
1236, 10
1237, 13
1238, 14
1239, 14
1240, 16
1241, 17
1242, 17
1243, 17
1244, 17
1245, 16
1246, 16
1247, 15
1248, 13
1249, 12
1250, 12
