Year, Number of Households
800, 10
801, 12
802, 11
803, 11
804, 12
805, 14
806, 15
807, 14
808, 15
809, 16
810, 16
811, 16
812, 15
813, 15
814, 15
815, 15
816, 13
817, 13
818, 12
819, 12
820, 13
821, 13
822, 14
823, 13
824, 14
825, 18
826, 18
827, 20
828, 20
829, 21
830, 22
831, 22
832, 23
833, 23
834, 22
835, 22
836, 20
837, 19
838, 19
839, 19
840, 18
841, 16
842, 16
843, 17
844, 18
845, 18
846, 19
847, 19
848, 22
849, 22
850, 22
851, 24
852, 24
853, 25
854, 26
855, 26
856, 24
857, 22
858, 21
859, 22
860, 21
861, 19
862, 18
863, 16
864, 16
865, 17
866, 18
867, 20
868, 21
869, 22
870, 24
871, 24
872, 25
873, 26
874, 25
875, 26
876, 26
877, 26
878, 26
879, 24
880, 23
881, 23
882, 24
883, 26
884, 25
885, 24
886, 27
887, 26
888, 28
889, 26
890, 27
891, 29
892, 31
893, 33
894, 35
895, 35
896, 35
897, 35
898, 36
899, 35
900, 35
901, 35
902, 35
903, 36
904, 36
905, 37
906, 37
907, 39
908, 41
909, 40
910, 44
911, 44
912, 46
913, 49
914, 52
915, 54
916, 56
917, 58
918, 61
919, 63
920, 60
921, 54
922, 55
923, 52
924, 51
925, 47
926, 49
927, 49
928, 50
929, 51
930, 51
931, 50
932, 55
933, 53
934, 48
935, 47
936, 39
937, 37
938, 39
939, 40
940, 34
941, 36
942, 36
943, 36
944, 34
945, 32
946, 31
947, 27
948, 23
949, 21
950, 20
951, 21
952, 15
953, 16
954, 16
955, 14
956, 13
957, 15
958, 14
959, 12
960, 11
961, 10
962, 10
963, 9
964, 10
965, 9
966, 9
967, 7
968, 7
969, 7
970, 5
971, 5
972, 5
973, 4
974, 3
975, 3
976, 3
977, 4
978, 4
979, 4
980, 5
981, 4
982, 5
983, 5
984, 5
985, 6
986, 6
987, 6
988, 6
989, 7
990, 6
991, 6
992, 6
993, 5
994, 5
995, 5
996, 5
997, 6
998, 6
999, 7
1000, 7
1001, 8
1002, 9
1003, 9
1004, 10
1005, 10
1006, 10
1007, 10
1008, 9
1009, 10
1010, 11
1011, 10
1012, 10
1013, 10
1014, 10
1015, 11
1016, 11
1017, 10
1018, 10
1019, 11
1020, 12
1021, 14
1022, 16
1023, 16
1024, 16
1025, 17
1026, 15
1027, 16
1028, 16
1029, 16
1030, 15
1031, 15
1032, 16
1033, 15
1034, 16
1035, 16
1036, 17
1037, 17
1038, 18
1039, 18
1040, 19
1041, 21
1042, 23
1043, 25
1044, 27
1045, 28
1046, 29
1047, 30
1048, 30
1049, 30
1050, 29
1051, 29
1052, 28
1053, 27
1054, 28
1055, 30
1056, 31
1057, 31
1058, 34
1059, 35
1060, 36
1061, 38
1062, 40
1063, 40
1064, 41
1065, 43
1066, 44
1067, 47
1068, 46
1069, 47
1070, 48
1071, 47
1072, 48
1073, 47
1074, 48
1075, 48
1076, 48
1077, 50
1078, 51
1079, 51
1080, 54
1081, 55
1082, 57
1083, 57
1084, 58
1085, 63
1086, 65
1087, 68
1088, 70
1089, 68
1090, 70
1091, 69
1092, 68
1093, 68
1094, 65
1095, 67
1096, 69
1097, 72
1098, 74
1099, 76
1100, 72
1101, 76
1102, 78
1103, 86
1104, 88
1105, 90
1106, 95
1107, 92
1108, 94
1109, 96
1110, 99
1111, 100
1112, 102
1113, 107
1114, 111
1115, 111
1116, 112
1117, 113
1118, 112
1119, 110
1120, 112
1121, 115
1122, 120
1123, 121
1124, 121
1125, 124
1126, 128
1127, 133
1128, 143
1129, 147
1130, 147
1131, 144
1132, 147
1133, 149
1134, 148
1135, 144
1136, 145
1137, 152
1138, 152
1139, 151
1140, 150
1141, 151
1142, 153
1143, 154
1144, 157
1145, 158
1146, 160
1147, 159
1148, 154
1149, 158
1150, 158
1151, 156
1152, 153
1153, 151
1154, 152
1155, 152
1156, 151
1157, 151
1158, 147
1159, 144
1160, 142
1161, 145
1162, 138
1163, 124
1164, 129
1165, 122
1166, 117
1167, 116
1168, 117
1169, 111
1170, 111
1171, 116
1172, 113
1173, 114
1174, 115
1175, 116
1176, 122
1177, 117
1178, 119
1179, 120
1180, 120
1181, 117
1182, 117
1183, 117
1184, 121
1185, 121
1186, 120
1187, 129
1188, 130
1189, 132
1190, 134
1191, 136
1192, 137
1193, 137
1194, 140
1195, 143
1196, 139
1197, 140
1198, 138
1199, 136
1200, 138
1201, 130
1202, 130
1203, 133
1204, 130
1205, 125
1206, 125
1207, 126
1208, 123
1209, 119
1210, 116
1211, 120
1212, 118
1213, 117
1214, 117
1215, 118
1216, 116
1217, 115
1218, 113
1219, 111
1220, 112
1221, 110
1222, 107
1223, 107
1224, 102
1225, 98
1226, 96
1227, 99
1228, 95
1229, 92
1230, 94
1231, 90
1232, 87
1233, 86
1234, 87
1235, 85
1236, 83
1237, 83
1238, 82
1239, 77
1240, 77
1241, 73
1242, 71
1243, 71
1244, 67
1245, 62
1246, 63
1247, 59
1248, 58
1249, 55
1250, 54
