Year, Number of Households
800, 9
801, 9
802, 9
803, 8
804, 9
805, 10
806, 11
807, 12
808, 10
809, 10
810, 10
811, 9
812, 9
813, 9
814, 8
815, 7
816, 7
817, 7
818, 7
819, 7
820, 7
821, 6
822, 6
823, 6
824, 6
825, 6
826, 6
827, 6
828, 5
829, 5
830, 5
831, 6
832, 7
833, 7
834, 7
835, 7
836, 7
837, 5
838, 4
839, 4
840, 4
841, 5
842, 5
843, 5
844, 5
845, 5
846, 6
847, 6
848, 6
849, 5
850, 5
851, 5
852, 5
853, 5
854, 6
855, 6
856, 6
857, 6
858, 6
859, 6
860, 6
861, 7
862, 7
863, 6
864, 5
865, 5
866, 5
867, 5
868, 5
869, 6
870, 7
871, 7
872, 7
873, 7
874, 6
875, 5
876, 6
877, 6
878, 6
879, 6
880, 6
881, 6
882, 6
883, 5
884, 5
885, 5
886, 6
887, 6
888, 6
889, 7
890, 7
891, 8
892, 8
893, 7
894, 7
895, 7
896, 8
897, 8
898, 8
899, 9
900, 9
901, 10
902, 9
903, 9
904, 9
905, 9
906, 9
907, 9
908, 9
909, 8
910, 8
911, 8
912, 9
913, 10
914, 10
915, 10
916, 11
917, 11
918, 10
919, 11
920, 10
921, 10
922, 10
923, 8
924, 7
925, 7
926, 7
927, 7
928, 7
929, 7
930, 5
931, 5
932, 5
933, 3
934, 4
935, 4
936, 4
937, 5
938, 5
939, 5
940, 6
941, 6
942, 6
943, 5
944, 5
945, 5
946, 5
947, 5
948, 4
949, 4
950, 3
951, 3
952, 3
953, 3
954, 3
955, 3
956, 3
957, 3
958, 3
959, 3
960, 4
961, 5
962, 5
963, 4
964, 4
965, 3
966, 4
967, 4
968, 5
969, 1
970, 1
971, 1
972, 1
973, 1
974, 1
975, 1
976, 1
977, 1
978, 1
979, 1
980, 1
981, 1
982, 1
983, 1
984, 1
985, 1
986, 1
987, 1
988, 2
989, 2
990, 2
991, 2
992, 2
993, 3
994, 3
995, 3
996, 2
997, 2
998, 2
999, 2
1000, 2
1001, 2
1002, 2
1003, 2
1004, 2
1005, 2
1006, 2
1007, 2
1008, 2
1009, 2
1010, 2
1011, 2
1012, 2
1013, 2
1014, 3
1015, 4
1016, 4
1017, 3
1018, 3
1019, 3
1020, 3
1021, 3
1022, 3
1023, 2
1024, 2
1025, 2
1026, 2
1027, 2
1028, 2
1029, 2
1030, 2
1031, 2
1032, 2
1033, 2
1034, 2
1035, 2
1036, 4
1037, 4
1038, 4
1039, 4
1040, 4
1041, 4
1042, 4
1043, 6
1044, 7
1045, 7
1046, 7
1047, 6
1048, 5
1049, 5
1050, 5
1051, 5
1052, 5
1053, 5
1054, 5
1055, 5
1056, 5
1057, 5
1058, 6
1059, 6
1060, 6
1061, 6
1062, 6
1063, 6
1064, 7
1065, 7
1066, 7
1067, 6
1068, 6
1069, 6
1070, 5
1071, 5
1072, 5
1073, 5
1074, 5
1075, 3
1076, 3
1077, 2
1078, 2
1079, 2
1080, 3
1081, 3
1082, 3
1083, 3
1084, 3
1085, 4
1086, 4
1087, 5
1088, 5
1089, 6
1090, 6
1091, 5
1092, 5
1093, 5
1094, 4
1095, 4
1096, 4
1097, 4
1098, 4
1099, 4
1100, 4
1101, 4
1102, 4
1103, 5
1104, 5
1105, 5
1106, 5
1107, 6
1108, 6
1109, 6
1110, 5
1111, 5
1112, 7
1113, 8
1114, 8
1115, 7
1116, 8
1117, 8
1118, 8
1119, 8
1120, 8
1121, 8
1122, 8
1123, 7
1124, 7
1125, 7
1126, 7
1127, 7
1128, 7
1129, 7
1130, 7
1131, 7
1132, 7
1133, 8
1134, 8
1135, 7
1136, 7
1137, 7
1138, 8
1139, 8
1140, 9
1141, 9
1142, 8
1143, 7
1144, 7
1145, 7
1146, 7
1147, 6
1148, 5
1149, 5
1150, 5
1151, 4
1152, 4
1153, 4
1154, 4
1155, 4
1156, 5
1157, 5
1158, 5
1159, 5
1160, 5
1161, 4
1162, 4
1163, 4
1164, 4
1165, 4
1166, 3
1167, 3
1168, 2
1169, 2
1170, 2
1171, 2
1172, 2
1173, 1
1174, 1
1175, 1
1176, 1
1177, 1
1178, 1
1179, 1
1180, 1
1181, 1
1182, 2
1183, 2
1184, 2
1185, 2
1186, 2
1187, 2
1188, 1
1189, 1
1190, 1
1191, 1
1192, 1
1193, 1
1194, 1
1195, 1
1196, 1
1197, 1
1198, 1
1199, 1
1200, 1
1201, 1
1202, 1
1203, 1
1204, 1
1205, 1
1206, 2
1207, 3
1208, 3
1209, 3
1210, 3
1211, 3
1212, 2
1213, 2
1214, 2
1215, 2
1216, 2
1217, 2
1218, 2
1219, 2
1220, 2
1221, 2
1222, 2
1223, 2
1224, 2
1225, 2
1226, 2
1227, 2
1228, 2
1229, 2
1230, 2
1231, 2
1232, 2
1233, 2
1234, 1
1235, 1
1236, 1
1237, 1
1238, 1
1239, 1
1240, 1
1241, 0
1242, 0
1243, 0
1244, 0
1245, 0
1246, 0
1247, 0
1248, 0
1249, 0
1250, 0
