Year, Number of Households
800, 10
801, 12
802, 11
803, 11
804, 12
805, 15
806, 16
807, 16
808, 15
809, 14
810, 15
811, 15
812, 14
813, 14
814, 14
815, 14
816, 15
817, 13
818, 13
819, 12
820, 13
821, 15
822, 16
823, 17
824, 20
825, 22
826, 26
827, 28
828, 28
829, 30
830, 30
831, 31
832, 33
833, 33
834, 33
835, 33
836, 32
837, 31
838, 31
839, 31
840, 33
841, 35
842, 37
843, 43
844, 42
845, 50
846, 53
847, 58
848, 63
849, 66
850, 69
851, 73
852, 75
853, 77
854, 80
855, 84
856, 84
857, 84
858, 85
859, 85
860, 87
861, 88
862, 92
863, 94
864, 101
865, 108
866, 115
867, 122
868, 130
869, 136
870, 143
871, 151
872, 158
873, 165
874, 167
875, 177
876, 178
877, 176
878, 180
879, 185
880, 191
881, 195
882, 204
883, 214
884, 224
885, 231
886, 239
887, 255
888, 271
889, 288
890, 309
891, 319
892, 326
893, 331
894, 348
895, 357
896, 361
897, 369
898, 381
899, 383
900, 391
901, 373
902, 367
903, 365
904, 351
905, 339
906, 360
907, 336
908, 329
909, 345
910, 336
911, 339
912, 362
913, 353
914, 365
915, 350
916, 345
917, 333
918, 354
919, 371
920, 342
921, 311
922, 307
923, 300
924, 296
925, 283
926, 283
927, 288
928, 281
929, 285
930, 284
931, 270
932, 281
933, 268
934, 266
935, 258
936, 244
937, 240
938, 238
939, 244
940, 235
941, 234
942, 229
943, 238
944, 229
945, 223
946, 228
947, 230
948, 243
949, 221
950, 228
951, 228
952, 197
953, 205
954, 210
955, 181
956, 172
957, 179
958, 157
959, 151
960, 148
961, 144
962, 138
963, 135
964, 128
965, 121
966, 116
967, 119
968, 108
969, 101
970, 97
971, 106
972, 111
973, 110
974, 120
975, 113
976, 112
977, 110
978, 115
979, 107
980, 103
981, 101
982, 100
983, 99
984, 94
985, 90
986, 90
987, 92
988, 97
989, 100
990, 107
991, 94
992, 86
993, 77
994, 81
995, 85
996, 88
997, 91
998, 95
999, 101
1000, 106
1001, 114
1002, 112
1003, 114
1004, 111
1005, 113
1006, 114
1007, 114
1008, 114
1009, 112
1010, 116
1011, 117
1012, 119
1013, 124
1014, 127
1015, 125
1016, 129
1017, 132
1018, 127
1019, 126
1020, 129
1021, 128
1022, 130
1023, 127
1024, 127
1025, 126
1026, 127
1027, 127
1028, 126
1029, 128
1030, 126
1031, 125
1032, 123
1033, 121
1034, 123
1035, 122
1036, 117
1037, 115
1038, 115
1039, 117
1040, 113
1041, 113
1042, 113
1043, 113
1044, 109
1045, 110
1046, 107
1047, 108
1048, 106
1049, 108
1050, 106
1051, 109
1052, 110
1053, 108
1054, 106
1055, 107
1056, 105
1057, 104
1058, 106
1059, 103
1060, 101
1061, 105
1062, 106
1063, 105
1064, 105
1065, 105
1066, 103
1067, 103
1068, 103
1069, 100
1070, 99
1071, 99
1072, 97
1073, 95
1074, 90
1075, 91
1076, 91
1077, 91
1078, 88
1079, 86
1080, 86
1081, 86
1082, 79
1083, 80
1084, 79
1085, 79
1086, 75
1087, 78
1088, 79
1089, 76
1090, 77
1091, 74
1092, 74
1093, 73
1094, 73
1095, 73
1096, 70
1097, 70
1098, 72
1099, 70
1100, 69
1101, 67
1102, 69
1103, 69
1104, 67
1105, 67
1106, 65
1107, 65
1108, 62
1109, 63
1110, 61
1111, 59
1112, 56
1113, 59
1114, 59
1115, 58
1116, 56
1117, 53
1118, 54
1119, 50
1120, 50
1121, 50
1122, 51
1123, 48
1124, 50
1125, 50
1126, 48
1127, 48
1128, 48
1129, 49
1130, 49
1131, 46
1132, 45
1133, 46
1134, 43
1135, 44
1136, 45
1137, 41
1138, 39
1139, 37
1140, 36
1141, 36
1142, 34
1143, 33
1144, 30
1145, 29
1146, 30
1147, 30
1148, 29
1149, 28
1150, 27
1151, 28
1152, 23
1153, 23
1154, 22
1155, 20
1156, 20
1157, 19
1158, 18
1159, 17
1160, 17
1161, 16
1162, 15
1163, 15
1164, 15
1165, 14
1166, 12
1167, 11
1168, 12
1169, 12
1170, 12
1171, 12
1172, 11
1173, 10
1174, 10
1175, 10
1176, 9
1177, 8
1178, 8
1179, 8
1180, 8
1181, 8
1182, 9
1183, 8
1184, 7
1185, 6
1186, 6
1187, 4
1188, 4
1189, 4
1190, 4
1191, 4
1192, 4
1193, 3
1194, 3
1195, 4
1196, 3
1197, 3
1198, 3
1199, 3
1200, 3
1201, 3
1202, 2
1203, 2
1204, 2
1205, 2
1206, 2
1207, 2
1208, 1
1209, 1
1210, 1
1211, 1
1212, 1
1213, 1
1214, 1
1215, 1
1216, 1
1217, 1
1218, 1
1219, 1
1220, 1
1221, 1
1222, 1
1223, 1
1224, 1
1225, 1
1226, 1
1227, 1
1228, 1
1229, 0
1230, 0
1231, 0
1232, 0
1233, 0
1234, 0
1235, 0
1236, 0
1237, 0
1238, 0
1239, 0
1240, 0
1241, 0
1242, 0
1243, 0
1244, 0
1245, 0
1246, 0
1247, 0
1248, 0
1249, 0
1250, 0
