Year, Number of Households
800, 12
801, 14
802, 13
803, 11
804, 11
805, 11
806, 11
807, 10
808, 10
809, 11
810, 10
811, 10
812, 9
813, 9
814, 8
815, 8
816, 8
817, 8
818, 7
819, 7
820, 8
821, 7
822, 8
823, 8
824, 8
825, 8
826, 8
827, 8
828, 7
829, 8
830, 8
831, 8
832, 9
833, 7
834, 7
835, 7
836, 7
837, 6
838, 6
839, 5
840, 5
841, 6
842, 6
843, 7
844, 7
845, 7
846, 7
847, 7
848, 7
849, 8
850, 8
851, 7
852, 7
853, 6
854, 6
855, 6
856, 7
857, 7
858, 8
859, 8
860, 7
861, 8
862, 8
863, 8
864, 8
865, 7
866, 8
867, 8
868, 8
869, 8
870, 8
871, 8
872, 8
873, 7
874, 7
875, 7
876, 7
877, 8
878, 7
879, 7
880, 8
881, 8
882, 8
883, 8
884, 9
885, 9
886, 9
887, 9
888, 8
889, 7
890, 7
891, 6
892, 6
893, 7
894, 7
895, 7
896, 7
897, 6
898, 6
899, 6
900, 7
901, 7
902, 7
903, 7
904, 8
905, 8
906, 8
907, 8
908, 8
909, 7
910, 7
911, 7
912, 6
913, 5
914, 5
915, 4
916, 4
917, 5
918, 5
919, 5
920, 6
921, 6
922, 7
923, 6
924, 7
925, 7
926, 7
927, 7
928, 7
929, 7
930, 6
931, 6
932, 6
933, 6
934, 6
935, 5
936, 5
937, 5
938, 5
939, 5
940, 5
941, 5
942, 5
943, 6
944, 6
945, 6
946, 6
947, 6
948, 7
949, 7
950, 6
951, 5
952, 5
953, 5
954, 3
955, 3
956, 4
957, 4
958, 4
959, 4
960, 4
961, 4
962, 5
963, 5
964, 5
965, 5
966, 5
967, 5
968, 4
969, 4
970, 5
971, 5
972, 5
973, 4
974, 5
975, 5
976, 5
977, 6
978, 7
979, 7
980, 7
981, 8
982, 9
983, 10
984, 10
985, 10
986, 9
987, 9
988, 9
989, 9
990, 9
991, 10
992, 10
993, 10
994, 10
995, 10
996, 10
997, 10
998, 10
999, 10
1000, 10
1001, 10
1002, 10
1003, 11
1004, 10
1005, 11
1006, 11
1007, 11
1008, 12
1009, 11
1010, 9
1011, 8
1012, 7
1013, 7
1014, 8
1015, 7
1016, 7
1017, 7
1018, 7
1019, 7
1020, 7
1021, 7
1022, 6
1023, 7
1024, 7
1025, 6
1026, 6
1027, 6
1028, 6
1029, 6
1030, 7
1031, 6
1032, 7
1033, 7
1034, 7
1035, 8
1036, 7
1037, 8
1038, 8
1039, 7
1040, 7
1041, 7
1042, 8
1043, 9
1044, 9
1045, 10
1046, 9
1047, 9
1048, 9
1049, 9
1050, 9
1051, 10
1052, 11
1053, 12
1054, 12
1055, 13
1056, 14
1057, 15
1058, 15
1059, 16
1060, 16
1061, 16
1062, 18
1063, 16
1064, 15
1065, 14
1066, 14
1067, 13
1068, 13
1069, 13
1070, 14
1071, 14
1072, 14
1073, 14
1074, 14
1075, 14
1076, 13
1077, 18
1078, 21
1079, 21
1080, 22
1081, 24
1082, 25
1083, 25
1084, 26
1085, 24
1086, 23
1087, 22
1088, 21
1089, 21
1090, 20
1091, 20
1092, 19
1093, 19
1094, 18
1095, 18
1096, 20
1097, 21
1098, 21
1099, 21
1100, 22
1101, 23
1102, 23
1103, 25
1104, 25
1105, 25
1106, 25
1107, 22
1108, 23
1109, 23
1110, 22
1111, 19
1112, 19
1113, 18
1114, 14
1115, 14
1116, 14
1117, 15
1118, 16
1119, 16
1120, 18
1121, 19
1122, 21
1123, 22
1124, 22
1125, 23
1126, 23
1127, 25
1128, 25
1129, 25
1130, 26
1131, 25
1132, 24
1133, 25
1134, 26
1135, 25
1136, 24
1137, 24
1138, 24
1139, 23
1140, 24
1141, 28
1142, 29
1143, 29
1144, 29
1145, 30
1146, 30
1147, 32
1148, 34
1149, 36
1150, 35
1151, 37
1152, 35
1153, 34
1154, 35
1155, 35
1156, 34
1157, 35
1158, 32
1159, 30
1160, 30
1161, 32
1162, 33
1163, 32
1164, 33
1165, 31
1166, 36
1167, 36
1168, 37
1169, 37
1170, 40
1171, 39
1172, 39
1173, 41
1174, 39
1175, 39
1176, 39
1177, 39
1178, 35
1179, 33
1180, 33
1181, 33
1182, 34
1183, 34
1184, 32
1185, 33
1186, 34
1187, 36
1188, 36
1189, 39
1190, 40
1191, 42
1192, 43
1193, 43
1194, 45
1195, 46
1196, 47
1197, 50
1198, 48
1199, 47
1200, 49
1201, 47
1202, 44
1203, 44
1204, 46
1205, 46
1206, 47
1207, 49
1208, 49
1209, 49
1210, 48
1211, 49
1212, 49
1213, 52
1214, 55
1215, 54
1216, 54
1217, 54
1218, 55
1219, 59
1220, 60
1221, 58
1222, 58
1223, 54
1224, 55
1225, 59
1226, 58
1227, 54
1228, 53
1229, 53
1230, 53
1231, 54
1232, 52
1233, 52
1234, 52
1235, 54
1236, 53
1237, 52
1238, 53
1239, 54
1240, 56
1241, 60
1242, 60
1243, 60
1244, 61
1245, 64
1246, 65
1247, 64
1248, 65
1249, 62
1250, 60
