Year, Number of Households
800, 8
801, 9
802, 9
803, 10
804, 11
805, 11
806, 11
807, 11
808, 11
809, 12
810, 11
811, 11
812, 11
813, 11
814, 11
815, 10
816, 11
817, 10
818, 9
819, 10
820, 10
821, 10
822, 12
823, 13
824, 14
825, 15
826, 15
827, 15
828, 16
829, 17
830, 17
831, 17
832, 16
833, 16
834, 16
835, 16
836, 14
837, 13
838, 14
839, 14
840, 14
841, 16
842, 19
843, 20
844, 22
845, 21
846, 23
847, 24
848, 24
849, 25
850, 26
851, 28
852, 27
853, 27
854, 26
855, 26
856, 25
857, 25
858, 25
859, 25
860, 24
861, 24
862, 27
863, 25
864, 27
865, 28
866, 29
867, 30
868, 30
869, 32
870, 33
871, 34
872, 34
873, 34
874, 35
875, 35
876, 37
877, 37
878, 38
879, 39
880, 41
881, 39
882, 37
883, 38
884, 36
885, 38
886, 38
887, 39
888, 41
889, 44
890, 48
891, 49
892, 50
893, 52
894, 54
895, 52
896, 53
897, 54
898, 55
899, 55
900, 60
901, 63
902, 65
903, 67
904, 67
905, 67
906, 68
907, 70
908, 71
909, 71
910, 74
911, 76
912, 77
913, 80
914, 81
915, 83
916, 83
917, 85
918, 93
919, 94
920, 97
921, 101
922, 102
923, 102
924, 108
925, 112
926, 113
927, 115
928, 118
929, 125
930, 128
931, 128
932, 129
933, 138
934, 143
935, 141
936, 145
937, 149
938, 155
939, 157
940, 156
941, 164
942, 168
943, 175
944, 180
945, 188
946, 196
947, 200
948, 208
949, 213
950, 221
951, 226
952, 231
953, 234
954, 241
955, 241
956, 243
957, 251
958, 248
959, 252
960, 265
961, 266
962, 268
963, 272
964, 278
965, 256
966, 262
967, 275
968, 262
969, 246
970, 237
971, 246
972, 253
973, 251
974, 262
975, 259
976, 247
977, 251
978, 255
979, 243
980, 244
981, 232
982, 229
983, 230
984, 217
985, 222
986, 218
987, 222
988, 226
989, 223
990, 228
991, 230
992, 218
993, 209
994, 202
995, 205
996, 212
997, 208
998, 212
999, 211
1000, 209
1001, 208
1002, 211
1003, 216
1004, 226
1005, 225
1006, 230
1007, 235
1008, 235
1009, 235
1010, 242
1011, 246
1012, 250
1013, 250
1014, 256
1015, 256
1016, 249
1017, 255
1018, 260
1019, 263
1020, 265
1021, 271
1022, 274
1023, 280
1024, 281
1025, 280
1026, 296
1027, 302
1028, 312
1029, 316
1030, 334
1031, 337
1032, 337
1033, 341
1034, 338
1035, 348
1036, 347
1037, 339
1038, 343
1039, 336
1040, 335
1041, 337
1042, 335
1043, 332
1044, 332
1045, 328
1046, 327
1047, 328
1048, 332
1049, 329
1050, 329
1051, 329
1052, 329
1053, 327
1054, 329
1055, 328
1056, 321
1057, 314
1058, 319
1059, 317
1060, 316
1061, 321
1062, 320
1063, 313
1064, 318
1065, 314
1066, 309
1067, 305
1068, 306
1069, 305
1070, 301
1071, 308
1072, 306
1073, 305
1074, 302
1075, 304
1076, 301
1077, 299
1078, 295
1079, 297
1080, 290
1081, 291
1082, 297
1083, 290
1084, 291
1085, 286
1086, 286
1087, 287
1088, 282
1089, 283
1090, 279
1091, 271
1092, 269
1093, 272
1094, 262
1095, 261
1096, 260
1097, 255
1098, 251
1099, 251
1100, 247
1101, 241
1102, 235
1103, 236
1104, 231
1105, 227
1106, 225
1107, 224
1108, 218
1109, 222
1110, 221
1111, 215
1112, 219
1113, 214
1114, 212
1115, 214
1116, 207
1117, 205
1118, 209
1119, 209
1120, 205
1121, 203
1122, 205
1123, 205
1124, 204
1125, 199
1126, 194
1127, 188
1128, 187
1129, 191
1130, 199
1131, 194
1132, 191
1133, 187
1134, 182
1135, 183
1136, 177
1137, 177
1138, 171
1139, 174
1140, 172
1141, 172
1142, 168
1143, 169
1144, 171
1145, 167
1146, 166
1147, 161
1148, 161
1149, 157
1150, 151
1151, 150
1152, 147
1153, 142
1154, 141
1155, 140
1156, 139
1157, 134
1158, 134
1159, 136
1160, 134
1161, 128
1162, 122
1163, 121
1164, 120
1165, 120
1166, 116
1167, 118
1168, 114
1169, 114
1170, 110
1171, 109
1172, 106
1173, 103
1174, 108
1175, 108
1176, 109
1177, 107
1178, 104
1179, 103
1180, 104
1181, 103
1182, 102
1183, 96
1184, 93
1185, 94
1186, 92
1187, 90
1188, 93
1189, 91
1190, 89
1191, 88
1192, 86
1193, 86
1194, 81
1195, 83
1196, 84
1197, 81
1198, 83
1199, 79
1200, 81
1201, 79
1202, 75
1203, 77
1204, 75
1205, 75
1206, 74
1207, 73
1208, 73
1209, 69
1210, 65
1211, 66
1212, 66
1213, 65
1214, 64
1215, 65
1216, 63
1217, 63
1218, 55
1219, 54
1220, 55
1221, 57
1222, 58
1223, 58
1224, 56
1225, 55
1226, 53
1227, 52
1228, 51
1229, 53
1230, 52
1231, 51
1232, 53
1233, 52
1234, 49
1235, 49
1236, 51
1237, 49
1238, 49
1239, 46
1240, 45
1241, 45
1242, 43
1243, 46
1244, 45
1245, 44
1246, 42
1247, 41
1248, 42
1249, 44
1250, 43
