Year, Number of Households
800, 12
801, 15
802, 13
803, 14
804, 14
805, 14
806, 14
807, 14
808, 14
809, 13
810, 13
811, 13
812, 12
813, 12
814, 12
815, 11
816, 10
817, 12
818, 11
819, 12
820, 12
821, 13
822, 13
823, 13
824, 15
825, 15
826, 15
827, 15
828, 15
829, 15
830, 15
831, 15
832, 14
833, 16
834, 15
835, 14
836, 13
837, 12
838, 13
839, 13
840, 13
841, 13
842, 13
843, 13
844, 15
845, 15
846, 16
847, 15
848, 16
849, 15
850, 16
851, 16
852, 17
853, 16
854, 16
855, 16
856, 16
857, 17
858, 18
859, 18
860, 17
861, 17
862, 17
863, 16
864, 17
865, 17
866, 19
867, 19
868, 18
869, 19
870, 20
871, 21
872, 22
873, 21
874, 22
875, 23
876, 23
877, 20
878, 20
879, 20
880, 20
881, 21
882, 21
883, 23
884, 20
885, 22
886, 23
887, 24
888, 26
889, 26
890, 26
891, 26
892, 24
893, 25
894, 26
895, 26
896, 27
897, 28
898, 26
899, 27
900, 27
901, 27
902, 25
903, 28
904, 28
905, 31
906, 30
907, 30
908, 33
909, 33
910, 36
911, 35
912, 36
913, 39
914, 40
915, 40
916, 40
917, 41
918, 39
919, 39
920, 40
921, 42
922, 45
923, 50
924, 49
925, 51
926, 53
927, 56
928, 55
929, 56
930, 58
931, 60
932, 65
933, 66
934, 67
935, 65
936, 63
937, 64
938, 65
939, 68
940, 70
941, 71
942, 74
943, 74
944, 77
945, 77
946, 77
947, 80
948, 83
949, 83
950, 84
951, 84
952, 84
953, 85
954, 81
955, 83
956, 81
957, 79
958, 79
959, 79
960, 82
961, 86
962, 91
963, 90
964, 91
965, 94
966, 91
967, 89
968, 93
969, 94
970, 98
971, 102
972, 100
973, 100
974, 98
975, 97
976, 95
977, 99
978, 106
979, 105
980, 106
981, 109
982, 113
983, 117
984, 116
985, 121
986, 125
987, 126
988, 129
989, 135
990, 138
991, 140
992, 136
993, 141
994, 142
995, 144
996, 149
997, 147
998, 149
999, 157
1000, 162
1001, 161
1002, 162
1003, 166
1004, 168
1005, 169
1006, 169
1007, 172
1008, 178
1009, 184
1010, 182
1011, 180
1012, 187
1013, 193
1014, 196
1015, 201
1016, 199
1017, 200
1018, 204
1019, 208
1020, 206
1021, 207
1022, 212
1023, 213
1024, 224
1025, 229
1026, 226
1027, 227
1028, 225
1029, 228
1030, 233
1031, 231
1032, 239
1033, 243
1034, 246
1035, 252
1036, 254
1037, 256
1038, 260
1039, 270
1040, 277
1041, 282
1042, 288
1043, 288
1044, 292
1045, 291
1046, 298
1047, 302
1048, 309
1049, 307
1050, 314
1051, 313
1052, 319
1053, 318
1054, 314
1055, 322
1056, 328
1057, 328
1058, 334
1059, 345
1060, 347
1061, 351
1062, 361
1063, 365
1064, 374
1065, 377
1066, 381
1067, 384
1068, 394
1069, 397
1070, 407
1071, 406
1072, 406
1073, 407
1074, 407
1075, 417
1076, 414
1077, 419
1078, 431
1079, 439
1080, 449
1081, 456
1082, 464
1083, 478
1084, 483
1085, 498
1086, 495
1087, 507
1088, 504
1089, 504
1090, 514
1091, 516
1092, 508
1093, 510
1094, 523
1095, 529
1096, 534
1097, 534
1098, 544
1099, 553
1100, 555
1101, 571
1102, 572
1103, 588
1104, 592
1105, 594
1106, 586
1107, 592
1108, 591
1109, 576
1110, 566
1111, 566
1112, 570
1113, 573
1114, 572
1115, 561
1116, 571
1117, 559
1118, 568
1119, 566
1120, 562
1121, 554
1122, 551
1123, 553
1124, 551
1125, 545
1126, 536
1127, 531
1128, 528
1129, 534
1130, 520
1131, 521
1132, 507
1133, 505
1134, 502
1135, 494
1136, 488
1137, 497
1138, 498
1139, 485
1140, 489
1141, 487
1142, 484
1143, 476
1144, 474
1145, 468
1146, 463
1147, 461
1148, 459
1149, 456
1150, 444
1151, 441
1152, 443
1153, 442
1154, 437
1155, 434
1156, 428
1157, 425
1158, 420
1159, 412
1160, 415
1161, 406
1162, 404
1163, 406
1164, 397
1165, 388
1166, 377
1167, 361
1168, 363
1169, 360
1170, 358
1171, 357
1172, 361
1173, 355
1174, 358
1175, 354
1176, 351
1177, 352
1178, 348
1179, 347
1180, 337
1181, 342
1182, 337
1183, 336
1184, 334
1185, 333
1186, 337
1187, 332
1188, 330
1189, 327
1190, 331
1191, 325
1192, 328
1193, 319
1194, 316
1195, 316
1196, 310
1197, 307
1198, 300
1199, 300
1200, 297
1201, 297
1202, 285
1203, 286
1204, 282
1205, 276
1206, 283
1207, 276
1208, 272
1209, 269
1210, 270
1211, 268
1212, 269
1213, 271
1214, 267
1215, 261
1216, 259
1217, 261
1218, 259
1219, 258
1220, 255
1221, 253
1222, 254
1223, 250
1224, 243
1225, 242
1226, 244
1227, 245
1228, 246
1229, 243
1230, 232
1231, 230
1232, 234
1233, 227
1234, 231
1235, 226
1236, 226
1237, 223
1238, 223
1239, 220
1240, 220
1241, 214
1242, 216
1243, 205
1244, 210
1245, 212
1246, 200
1247, 201
1248, 203
1249, 206
1250, 201
