Year, Number of Households
800, 8
801, 8
802, 8
803, 8
804, 7
805, 7
806, 7
807, 8
808, 8
809, 7
810, 7
811, 7
812, 7
813, 7
814, 6
815, 6
816, 5
817, 6
818, 6
819, 6
820, 6
821, 5
822, 5
823, 5
824, 5
825, 5
826, 5
827, 5
828, 5
829, 6
830, 5
831, 5
832, 5
833, 5
834, 5
835, 6
836, 5
837, 5
838, 5
839, 5
840, 6
841, 6
842, 6
843, 6
844, 6
845, 5
846, 5
847, 5
848, 5
849, 5
850, 5
851, 5
852, 4
853, 4
854, 4
855, 5
856, 7
857, 7
858, 7
859, 7
860, 7
861, 6
862, 6
863, 6
864, 5
865, 5
866, 5
867, 6
868, 6
869, 6
870, 6
871, 7
872, 7
873, 7
874, 7
875, 7
876, 7
877, 7
878, 7
879, 8
880, 8
881, 7
882, 9
883, 9
884, 9
885, 10
886, 10
887, 10
888, 10
889, 10
890, 10
891, 10
892, 10
893, 11
894, 10
895, 8
896, 9
897, 10
898, 9
899, 10
900, 11
901, 11
902, 13
903, 13
904, 14
905, 13
906, 14
907, 14
908, 12
909, 12
910, 12
911, 12
912, 12
913, 12
914, 12
915, 12
916, 13
917, 13
918, 13
919, 13
920, 12
921, 12
922, 12
923, 12
924, 12
925, 13
926, 12
927, 12
928, 12
929, 12
930, 11
931, 11
932, 12
933, 11
934, 11
935, 11
936, 10
937, 10
938, 8
939, 8
940, 7
941, 7
942, 7
943, 7
944, 7
945, 8
946, 7
947, 7
948, 6
949, 6
950, 6
951, 6
952, 6
953, 6
954, 6
955, 6
956, 6
957, 6
958, 7
959, 7
960, 6
961, 6
962, 6
963, 4
964, 4
965, 4
966, 4
967, 4
968, 4
969, 5
970, 6
971, 5
972, 5
973, 5
974, 5
975, 4
976, 3
977, 3
978, 3
979, 3
980, 4
981, 4
982, 4
983, 4
984, 4
985, 3
986, 3
987, 3
988, 4
989, 4
990, 4
991, 4
992, 5
993, 5
994, 5
995, 6
996, 6
997, 6
998, 5
999, 5
1000, 5
1001, 5
1002, 5
1003, 5
1004, 4
1005, 4
1006, 4
1007, 4
1008, 4
1009, 4
1010, 4
1011, 4
1012, 4
1013, 4
1014, 3
1015, 4
1016, 4
1017, 3
1018, 3
1019, 3
1020, 3
1021, 3
1022, 3
1023, 4
1024, 4
1025, 4
1026, 4
1027, 3
1028, 2
1029, 2
1030, 2
1031, 2
1032, 2
1033, 2
1034, 2
1035, 2
1036, 2
1037, 2
1038, 2
1039, 2
1040, 2
1041, 2
1042, 1
1043, 1
1044, 1
1045, 1
1046, 1
1047, 1
1048, 1
1049, 1
1050, 2
1051, 2
1052, 2
1053, 2
1054, 2
1055, 2
1056, 2
1057, 2
1058, 1
1059, 1
1060, 1
1061, 1
1062, 1
1063, 1
1064, 1
1065, 1
1066, 1
1067, 1
1068, 1
1069, 1
1070, 1
1071, 1
1072, 1
1073, 1
1074, 1
1075, 1
1076, 1
1077, 1
1078, 2
1079, 1
1080, 1
1081, 1
1082, 1
1083, 1
1084, 1
1085, 1
1086, 1
1087, 1
1088, 1
1089, 1
1090, 1
1091, 1
1092, 1
1093, 1
1094, 1
1095, 1
1096, 1
1097, 1
1098, 1
1099, 1
1100, 1
1101, 1
1102, 1
1103, 1
1104, 1
1105, 1
1106, 1
1107, 2
1108, 2
1109, 2
1110, 2
1111, 1
1112, 1
1113, 1
1114, 1
1115, 1
1116, 1
1117, 1
1118, 1
1119, 1
1120, 1
1121, 1
1122, 1
1123, 1
1124, 1
1125, 1
1126, 1
1127, 1
1128, 2
1129, 2
1130, 3
1131, 3
1132, 3
1133, 3
1134, 3
1135, 3
1136, 3
1137, 3
1138, 3
1139, 2
1140, 2
1141, 2
1142, 2
1143, 2
1144, 2
1145, 2
1146, 2
1147, 2
1148, 2
1149, 2
1150, 3
1151, 5
1152, 5
1153, 5
1154, 5
1155, 5
1156, 5
1157, 6
1158, 7
1159, 7
1160, 7
1161, 6
1162, 5
1163, 5
1164, 5
1165, 5
1166, 5
1167, 5
1168, 5
1169, 5
1170, 5
1171, 5
1172, 5
1173, 5
1174, 6
1175, 6
1176, 6
1177, 6
1178, 7
1179, 6
1180, 6
1181, 8
1182, 8
1183, 8
1184, 9
1185, 9
1186, 8
1187, 8
1188, 8
1189, 7
1190, 6
1191, 5
1192, 5
1193, 5
1194, 5
1195, 5
1196, 5
1197, 5
1198, 5
1199, 6
1200, 7
1201, 8
1202, 8
1203, 8
1204, 9
1205, 11
1206, 12
1207, 11
1208, 11
1209, 11
1210, 11
1211, 10
1212, 10
1213, 9
1214, 9
1215, 9
1216, 9
1217, 9
1218, 9
1219, 9
1220, 8
1221, 9
1222, 9
1223, 10
1224, 11
1225, 13
1226, 14
1227, 15
1228, 15
1229, 15
1230, 15
1231, 14
1232, 13
1233, 14
1234, 13
1235, 13
1236, 13
1237, 13
1238, 12
1239, 12
1240, 12
1241, 12
1242, 13
1243, 11
1244, 13
1245, 14
1246, 14
1247, 15
1248, 15
1249, 16
1250, 17
