Year, Number of Households
800, 10
801, 12
802, 11
803, 10
804, 11
805, 12
806, 12
807, 11
808, 10
809, 12
810, 12
811, 13
812, 12
813, 12
814, 12
815, 12
816, 10
817, 11
818, 10
819, 11
820, 11
821, 12
822, 13
823, 13
824, 13
825, 14
826, 15
827, 16
828, 18
829, 19
830, 19
831, 18
832, 19
833, 19
834, 19
835, 20
836, 18
837, 18
838, 19
839, 18
840, 18
841, 18
842, 18
843, 19
844, 21
845, 23
846, 24
847, 24
848, 25
849, 25
850, 27
851, 29
852, 31
853, 33
854, 31
855, 30
856, 31
857, 31
858, 30
859, 29
860, 30
861, 31
862, 31
863, 30
864, 30
865, 31
866, 32
867, 31
868, 33
869, 33
870, 33
871, 36
872, 37
873, 39
874, 40
875, 40
876, 38
877, 40
878, 43
879, 42
880, 43
881, 46
882, 47
883, 46
884, 44
885, 44
886, 44
887, 45
888, 46
889, 43
890, 41
891, 41
892, 45
893, 47
894, 47
895, 46
896, 46
897, 48
898, 52
899, 52
900, 54
901, 54
902, 54
903, 53
904, 54
905, 52
906, 54
907, 52
908, 49
909, 51
910, 53
911, 54
912, 52
913, 55
914, 54
915, 55
916, 57
917, 56
918, 54
919, 55
920, 55
921, 59
922, 60
923, 61
924, 62
925, 63
926, 63
927, 61
928, 62
929, 61
930, 57
931, 57
932, 59
933, 57
934, 57
935, 58
936, 60
937, 61
938, 63
939, 63
940, 67
941, 67
942, 66
943, 67
944, 70
945, 71
946, 69
947, 70
948, 71
949, 71
950, 73
951, 74
952, 73
953, 75
954, 79
955, 82
956, 81
957, 85
958, 87
959, 86
960, 88
961, 93
962, 96
963, 97
964, 100
965, 102
966, 105
967, 104
968, 104
969, 108
970, 105
971, 105
972, 109
973, 109
974, 106
975, 111
976, 113
977, 109
978, 114
979, 117
980, 124
981, 128
982, 127
983, 127
984, 123
985, 124
986, 128
987, 129
988, 129
989, 128
990, 131
991, 130
992, 126
993, 122
994, 117
995, 119
996, 119
997, 119
998, 115
999, 117
1000, 122
1001, 125
1002, 129
1003, 130
1004, 131
1005, 133
1006, 135
1007, 131
1008, 135
1009, 139
1010, 143
1011, 142
1012, 142
1013, 147
1014, 145
1015, 146
1016, 141
1017, 145
1018, 147
1019, 151
1020, 149
1021, 155
1022, 158
1023, 163
1024, 172
1025, 175
1026, 179
1027, 181
1028, 183
1029, 190
1030, 194
1031, 193
1032, 194
1033, 193
1034, 193
1035, 196
1036, 197
1037, 201
1038, 204
1039, 206
1040, 207
1041, 214
1042, 214
1043, 218
1044, 222
1045, 233
1046, 240
1047, 250
1048, 258
1049, 264
1050, 263
1051, 263
1052, 264
1053, 272
1054, 276
1055, 277
1056, 280
1057, 291
1058, 290
1059, 296
1060, 293
1061, 293
1062, 303
1063, 305
1064, 307
1065, 305
1066, 302
1067, 304
1068, 301
1069, 294
1070, 295
1071, 292
1072, 294
1073, 289
1074, 288
1075, 289
1076, 292
1077, 281
1078, 287
1079, 283
1080, 280
1081, 276
1082, 275
1083, 282
1084, 274
1085, 275
1086, 270
1087, 265
1088, 262
1089, 254
1090, 249
1091, 246
1092, 249
1093, 251
1094, 253
1095, 252
1096, 248
1097, 250
1098, 250
1099, 249
1100, 252
1101, 250
1102, 248
1103, 249
1104, 247
1105, 249
1106, 248
1107, 240
1108, 238
1109, 237
1110, 235
1111, 238
1112, 229
1113, 229
1114, 229
1115, 235
1116, 230
1117, 227
1118, 225
1119, 227
1120, 222
1121, 217
1122, 220
1123, 216
1124, 218
1125, 217
1126, 217
1127, 214
1128, 213
1129, 212
1130, 214
1131, 206
1132, 205
1133, 202
1134, 201
1135, 198
1136, 195
1137, 189
1138, 186
1139, 184
1140, 180
1141, 181
1142, 176
1143, 176
1144, 175
1145, 173
1146, 163
1147, 161
1148, 159
1149, 156
1150, 159
1151, 155
1152, 150
1153, 147
1154, 142
1155, 139
1156, 142
1157, 137
1158, 136
1159, 136
1160, 133
1161, 129
1162, 127
1163, 124
1164, 127
1165, 126
1166, 122
1167, 120
1168, 114
1169, 112
1170, 112
1171, 110
1172, 109
1173, 108
1174, 111
1175, 109
1176, 108
1177, 107
1178, 104
1179, 104
1180, 101
1181, 101
1182, 100
1183, 102
1184, 97
1185, 99
1186, 98
1187, 100
1188, 97
1189, 93
1190, 93
1191, 91
1192, 89
1193, 90
1194, 91
1195, 91
1196, 90
1197, 90
1198, 90
1199, 90
1200, 89
1201, 89
1202, 89
1203, 90
1204, 87
1205, 84
1206, 82
1207, 85
1208, 83
1209, 84
1210, 84
1211, 82
1212, 80
1213, 83
1214, 83
1215, 84
1216, 83
1217, 85
1218, 84
1219, 82
1220, 79
1221, 82
1222, 81
1223, 78
1224, 76
1225, 75
1226, 73
1227, 70
1228, 71
1229, 71
1230, 72
1231, 75
1232, 74
1233, 74
1234, 75
1235, 75
1236, 74
1237, 72
1238, 70
1239, 68
1240, 68
1241, 67
1242, 68
1243, 70
1244, 67
1245, 66
1246, 67
1247, 65
1248, 68
1249, 66
1250, 63
