Year, Number of Households
800, 9
801, 9
802, 9
803, 8
804, 9
805, 10
806, 11
807, 11
808, 11
809, 12
810, 12
811, 12
812, 13
813, 14
814, 12
815, 13
816, 12
817, 12
818, 12
819, 11
820, 11
821, 11
822, 11
823, 11
824, 12
825, 13
826, 15
827, 16
828, 17
829, 18
830, 18
831, 19
832, 20
833, 20
834, 22
835, 22
836, 22
837, 22
838, 20
839, 19
840, 19
841, 19
842, 18
843, 16
844, 16
845, 16
846, 18
847, 19
848, 20
849, 20
850, 20
851, 24
852, 24
853, 24
854, 24
855, 24
856, 24
857, 24
858, 24
859, 22
860, 20
861, 21
862, 18
863, 18
864, 17
865, 16
866, 16
867, 16
868, 18
869, 18
870, 18
871, 19
872, 21
873, 22
874, 23
875, 23
876, 24
877, 25
878, 23
879, 23
880, 23
881, 21
882, 22
883, 21
884, 21
885, 21
886, 20
887, 19
888, 19
889, 19
890, 20
891, 21
892, 22
893, 23
894, 24
895, 24
896, 25
897, 26
898, 28
899, 31
900, 31
901, 29
902, 27
903, 26
904, 26
905, 26
906, 26
907, 24
908, 24
909, 27
910, 28
911, 29
912, 29
913, 31
914, 31
915, 34
916, 34
917, 34
918, 36
919, 37
920, 37
921, 38
922, 40
923, 42
924, 42
925, 41
926, 42
927, 45
928, 47
929, 47
930, 45
931, 43
932, 43
933, 45
934, 46
935, 44
936, 48
937, 49
938, 52
939, 48
940, 52
941, 56
942, 57
943, 59
944, 63
945, 58
946, 58
947, 60
948, 61
949, 60
950, 63
951, 62
952, 64
953, 64
954, 65
955, 63
956, 63
957, 63
958, 66
959, 64
960, 66
961, 73
962, 74
963, 80
964, 83
965, 86
966, 88
967, 84
968, 84
969, 82
970, 76
971, 80
972, 78
973, 79
974, 82
975, 85
976, 86
977, 86
978, 88
979, 87
980, 90
981, 90
982, 88
983, 93
984, 96
985, 100
986, 104
987, 103
988, 102
989, 107
990, 107
991, 109
992, 109
993, 113
994, 118
995, 116
996, 119
997, 117
998, 119
999, 121
1000, 123
1001, 126
1002, 126
1003, 131
1004, 131
1005, 138
1006, 139
1007, 135
1008, 136
1009, 138
1010, 140
1011, 148
1012, 149
1013, 149
1014, 147
1015, 148
1016, 149
1017, 151
1018, 154
1019, 157
1020, 162
1021, 160
1022, 157
1023, 158
1024, 160
1025, 159
1026, 163
1027, 159
1028, 160
1029, 162
1030, 159
1031, 164
1032, 164
1033, 163
1034, 159
1035, 161
1036, 164
1037, 166
1038, 170
1039, 176
1040, 183
1041, 185
1042, 185
1043, 186
1044, 185
1045, 191
1046, 187
1047, 185
1048, 178
1049, 185
1050, 189
1051, 196
1052, 197
1053, 199
1054, 203
1055, 202
1056, 202
1057, 198
1058, 193
1059, 196
1060, 196
1061, 205
1062, 212
1063, 210
1064, 209
1065, 220
1066, 224
1067, 230
1068, 232
1069, 226
1070, 228
1071, 230
1072, 234
1073, 236
1074, 250
1075, 250
1076, 263
1077, 260
1078, 258
1079, 252
1080, 256
1081, 258
1082, 264
1083, 260
1084, 264
1085, 275
1086, 276
1087, 282
1088, 290
1089, 291
1090, 297
1091, 301
1092, 301
1093, 298
1094, 298
1095, 304
1096, 303
1097, 309
1098, 304
1099, 310
1100, 308
1101, 319
1102, 318
1103, 312
1104, 312
1105, 320
1106, 325
1107, 326
1108, 324
1109, 327
1110, 331
1111, 337
1112, 341
1113, 352
1114, 357
1115, 363
1116, 358
1117, 366
1118, 369
1119, 369
1120, 365
1121, 364
1122, 370
1123, 371
1124, 380
1125, 389
1126, 387
1127, 393
1128, 399
1129, 399
1130, 406
1131, 415
1132, 407
1133, 414
1134, 416
1135, 416
1136, 407
1137, 407
1138, 411
1139, 397
1140, 406
1141, 404
1142, 400
1143, 388
1144, 385
1145, 385
1146, 381
1147, 378
1148, 381
1149, 379
1150, 377
1151, 376
1152, 368
1153, 363
1154, 362
1155, 362
1156, 357
1157, 351
1158, 353
1159, 348
1160, 339
1161, 332
1162, 332
1163, 339
1164, 322
1165, 312
1166, 312
1167, 308
1168, 306
1169, 307
1170, 308
1171, 315
1172, 319
1173, 314
1174, 308
1175, 309
1176, 308
1177, 302
1178, 302
1179, 304
1180, 309
1181, 304
1182, 305
1183, 302
1184, 304
1185, 300
1186, 291
1187, 291
1188, 292
1189, 288
1190, 289
1191, 289
1192, 286
1193, 282
1194, 279
1195, 277
1196, 277
1197, 278
1198, 281
1199, 277
1200, 275
1201, 271
1202, 273
1203, 274
1204, 269
1205, 266
1206, 256
1207, 259
1208, 260
1209, 259
1210, 250
1211, 256
1212, 254
1213, 249
1214, 246
1215, 246
1216, 246
1217, 239
1218, 240
1219, 240
1220, 236
1221, 225
1222, 231
1223, 231
1224, 225
1225, 218
1226, 219
1227, 222
1228, 218
1229, 217
1230, 214
1231, 215
1232, 212
1233, 213
1234, 208
1235, 206
1236, 206
1237, 195
1238, 195
1239, 198
1240, 195
1241, 193
1242, 194
1243, 191
1244, 186
1245, 185
1246, 187
1247, 183
1248, 185
1249, 183
1250, 184
