Year, Number of Households
800, 9
801, 9
802, 8
803, 8
804, 9
805, 11
806, 11
807, 11
808, 10
809, 11
810, 11
811, 10
812, 10
813, 11
814, 11
815, 10
816, 9
817, 9
818, 8
819, 8
820, 8
821, 8
822, 7
823, 8
824, 9
825, 11
826, 11
827, 11
828, 11
829, 12
830, 12
831, 12
832, 12
833, 13
834, 12
835, 12
836, 12
837, 12
838, 12
839, 12
840, 12
841, 11
842, 11
843, 11
844, 10
845, 11
846, 12
847, 12
848, 13
849, 15
850, 15
851, 16
852, 15
853, 15
854, 15
855, 15
856, 15
857, 15
858, 13
859, 12
860, 12
861, 11
862, 11
863, 13
864, 13
865, 13
866, 13
867, 13
868, 14
869, 14
870, 14
871, 15
872, 16
873, 16
874, 16
875, 16
876, 16
877, 15
878, 14
879, 14
880, 13
881, 13
882, 12
883, 10
884, 9
885, 9
886, 9
887, 10
888, 11
889, 12
890, 13
891, 14
892, 13
893, 14
894, 14
895, 16
896, 15
897, 16
898, 16
899, 16
900, 16
901, 14
902, 14
903, 14
904, 13
905, 13
906, 14
907, 14
908, 14
909, 14
910, 15
911, 15
912, 16
913, 17
914, 17
915, 16
916, 18
917, 18
918, 21
919, 19
920, 19
921, 19
922, 19
923, 18
924, 17
925, 17
926, 17
927, 15
928, 15
929, 14
930, 15
931, 15
932, 16
933, 17
934, 17
935, 16
936, 19
937, 20
938, 20
939, 20
940, 19
941, 19
942, 20
943, 19
944, 18
945, 19
946, 17
947, 16
948, 15
949, 15
950, 15
951, 15
952, 15
953, 15
954, 15
955, 16
956, 18
957, 19
958, 18
959, 19
960, 18
961, 17
962, 18
963, 19
964, 20
965, 19
966, 18
967, 17
968, 16
969, 17
970, 16
971, 16
972, 16
973, 17
974, 17
975, 17
976, 17
977, 16
978, 18
979, 20
980, 20
981, 19
982, 21
983, 21
984, 20
985, 20
986, 20
987, 18
988, 17
989, 17
990, 16
991, 15
992, 15
993, 14
994, 16
995, 16
996, 16
997, 16
998, 16
999, 15
1000, 15
1001, 15
1002, 15
1003, 16
1004, 17
1005, 17
1006, 16
1007, 16
1008, 17
1009, 18
1010, 18
1011, 16
1012, 16
1013, 15
1014, 15
1015, 14
1016, 14
1017, 13
1018, 14
1019, 14
1020, 15
1021, 14
1022, 15
1023, 15
1024, 15
1025, 14
1026, 14
1027, 15
1028, 14
1029, 14
1030, 14
1031, 14
1032, 13
1033, 13
1034, 12
1035, 14
1036, 15
1037, 14
1038, 14
1039, 14
1040, 13
1041, 13
1042, 13
1043, 12
1044, 11
1045, 12
1046, 12
1047, 11
1048, 11
1049, 10
1050, 10
1051, 9
1052, 9
1053, 9
1054, 10
1055, 10
1056, 10
1057, 10
1058, 10
1059, 10
1060, 9
1061, 10
1062, 12
1063, 13
1064, 13
1065, 14
1066, 15
1067, 14
1068, 14
1069, 13
1070, 14
1071, 13
1072, 12
1073, 12
1074, 12
1075, 12
1076, 12
1077, 12
1078, 12
1079, 12
1080, 14
1081, 16
1082, 15
1083, 16
1084, 17
1085, 17
1086, 17
1087, 18
1088, 18
1089, 18
1090, 20
1091, 20
1092, 19
1093, 19
1094, 20
1095, 18
1096, 18
1097, 17
1098, 17
1099, 18
1100, 18
1101, 18
1102, 18
1103, 17
1104, 18
1105, 18
1106, 18
1107, 18
1108, 18
1109, 16
1110, 19
1111, 21
1112, 21
1113, 20
1114, 20
1115, 20
1116, 18
1117, 19
1118, 19
1119, 18
1120, 16
1121, 15
1122, 14
1123, 14
1124, 13
1125, 13
1126, 12
1127, 12
1128, 11
1129, 11
1130, 11
1131, 11
1132, 11
1133, 12
1134, 13
1135, 13
1136, 13
1137, 15
1138, 15
1139, 16
1140, 16
1141, 15
1142, 14
1143, 14
1144, 15
1145, 14
1146, 14
1147, 13
1148, 12
1149, 12
1150, 11
1151, 12
1152, 11
1153, 11
1154, 12
1155, 12
1156, 12
1157, 13
1158, 14
1159, 14
1160, 15
1161, 16
1162, 16
1163, 14
1164, 12
1165, 12
1166, 11
1167, 10
1168, 10
1169, 10
1170, 9
1171, 9
1172, 9
1173, 9
1174, 7
1175, 8
1176, 8
1177, 9
1178, 9
1179, 10
1180, 11
1181, 13
1182, 13
1183, 13
1184, 14
1185, 14
1186, 13
1187, 11
1188, 11
1189, 11
1190, 11
1191, 10
1192, 10
1193, 10
1194, 9
1195, 9
1196, 9
1197, 9
1198, 9
1199, 9
1200, 10
1201, 11
1202, 12
1203, 12
1204, 12
1205, 11
1206, 11
1207, 11
1208, 11
1209, 11
1210, 11
1211, 10
1212, 8
1213, 8
1214, 7
1215, 7
1216, 7
1217, 6
1218, 6
1219, 6
1220, 6
1221, 7
1222, 7
1223, 7
1224, 8
1225, 8
1226, 9
1227, 9
1228, 10
1229, 10
1230, 10
1231, 10
1232, 7
1233, 7
1234, 7
1235, 7
1236, 7
1237, 7
1238, 7
1239, 7
1240, 7
1241, 6
1242, 6
1243, 7
1244, 8
1245, 8
1246, 10
1247, 10
1248, 10
1249, 10
1250, 12
