Year, Number of Households
800, 14
801, 16
802, 17
803, 18
804, 19
805, 21
806, 20
807, 19
808, 19
809, 17
810, 17
811, 16
812, 17
813, 17
814, 18
815, 18
816, 18
817, 17
818, 17
819, 17
820, 16
821, 15
822, 15
823, 17
824, 18
825, 17
826, 20
827, 20
828, 19
829, 21
830, 21
831, 20
832, 22
833, 20
834, 20
835, 19
836, 19
837, 19
838, 20
839, 19
840, 18
841, 20
842, 20
843, 20
844, 20
845, 19
846, 19
847, 19
848, 19
849, 21
850, 21
851, 23
852, 23
853, 21
854, 22
855, 20
856, 20
857, 20
858, 19
859, 19
860, 18
861, 18
862, 19
863, 18
864, 16
865, 16
866, 16
867, 16
868, 17
869, 18
870, 19
871, 18
872, 16
873, 17
874, 17
875, 18
876, 19
877, 19
878, 20
879, 21
880, 21
881, 21
882, 21
883, 22
884, 23
885, 20
886, 19
887, 20
888, 20
889, 20
890, 19
891, 20
892, 21
893, 22
894, 21
895, 24
896, 24
897, 24
898, 25
899, 24
900, 26
901, 25
902, 26
903, 24
904, 24
905, 25
906, 26
907, 25
908, 26
909, 29
910, 28
911, 28
912, 29
913, 28
914, 27
915, 27
916, 27
917, 27
918, 28
919, 28
920, 30
921, 30
922, 30
923, 30
924, 32
925, 33
926, 32
927, 31
928, 31
929, 31
930, 31
931, 32
932, 33
933, 32
934, 29
935, 28
936, 28
937, 32
938, 30
939, 31
940, 32
941, 32
942, 31
943, 32
944, 31
945, 33
946, 34
947, 34
948, 35
949, 36
950, 38
951, 39
952, 39
953, 36
954, 36
955, 37
956, 39
957, 40
958, 39
959, 40
960, 39
961, 39
962, 42
963, 44
964, 43
965, 45
966, 44
967, 44
968, 46
969, 45
970, 47
971, 47
972, 45
973, 45
974, 45
975, 45
976, 45
977, 45
978, 44
979, 45
980, 46
981, 47
982, 46
983, 46
984, 45
985, 44
986, 45
987, 44
988, 43
989, 42
990, 42
991, 42
992, 44
993, 38
994, 36
995, 35
996, 34
997, 34
998, 35
999, 35
1000, 33
1001, 34
1002, 33
1003, 32
1004, 30
1005, 32
1006, 30
1007, 33
1008, 40
1009, 39
1010, 37
1011, 37
1012, 40
1013, 43
1014, 44
1015, 44
1016, 45
1017, 48
1018, 46
1019, 45
1020, 45
1021, 45
1022, 44
1023, 43
1024, 41
1025, 42
1026, 44
1027, 47
1028, 48
1029, 49
1030, 52
1031, 51
1032, 52
1033, 55
1034, 55
1035, 56
1036, 57
1037, 51
1038, 48
1039, 45
1040, 43
1041, 43
1042, 42
1043, 43
1044, 42
1045, 45
1046, 45
1047, 45
1048, 47
1049, 46
1050, 51
1051, 52
1052, 54
1053, 54
1054, 52
1055, 52
1056, 50
1057, 51
1058, 49
1059, 48
1060, 47
1061, 46
1062, 47
1063, 46
1064, 44
1065, 47
1066, 48
1067, 46
1068, 46
1069, 46
1070, 49
1071, 51
1072, 52
1073, 54
1074, 53
1075, 51
1076, 52
1077, 50
1078, 48
1079, 47
1080, 47
1081, 50
1082, 51
1083, 50
1084, 49
1085, 49
1086, 47
1087, 47
1088, 45
1089, 47
1090, 45
1091, 47
1092, 49
1093, 52
1094, 55
1095, 54
1096, 53
1097, 55
1098, 57
1099, 59
1100, 62
1101, 61
1102, 58
1103, 58
1104, 59
1105, 61
1106, 62
1107, 62
1108, 63
1109, 66
1110, 66
1111, 68
1112, 68
1113, 68
1114, 73
1115, 73
1116, 70
1117, 75
1118, 75
1119, 79
1120, 79
1121, 79
1122, 81
1123, 77
1124, 81
1125, 84
1126, 85
1127, 90
1128, 92
1129, 91
1130, 91
1131, 90
1132, 89
1133, 89
1134, 90
1135, 89
1136, 88
1137, 87
1138, 89
1139, 94
1140, 92
1141, 91
1142, 95
1143, 96
1144, 95
1145, 95
1146, 97
1147, 99
1148, 102
1149, 102
1150, 100
1151, 102
1152, 105
1153, 104
1154, 99
1155, 98
1156, 97
1157, 97
1158, 98
1159, 96
1160, 98
1161, 92
1162, 93
1163, 92
1164, 89
1165, 88
1166, 89
1167, 91
1168, 93
1169, 93
1170, 94
1171, 93
1172, 93
1173, 94
1174, 93
1175, 94
1176, 95
1177, 94
1178, 95
1179, 96
1180, 97
1181, 104
1182, 105
1183, 106
1184, 103
1185, 99
1186, 98
1187, 93
1188, 91
1189, 91
1190, 92
1191, 96
1192, 99
1193, 99
1194, 97
1195, 100
1196, 105
1197, 105
1198, 106
1199, 112
1200, 115
1201, 113
1202, 115
1203, 115
1204, 119
1205, 118
1206, 117
1207, 112
1208, 114
1209, 104
1210, 104
1211, 104
1212, 103
1213, 105
1214, 107
1215, 108
1216, 105
1217, 107
1218, 110
1219, 113
1220, 115
1221, 115
1222, 113
1223, 113
1224, 117
1225, 119
1226, 116
1227, 109
1228, 109
1229, 106
1230, 103
1231, 100
1232, 102
1233, 101
1234, 97
1235, 96
1236, 95
1237, 99
1238, 100
1239, 97
1240, 96
1241, 94
1242, 99
1243, 98
1244, 98
1245, 97
1246, 101
1247, 103
1248, 105
1249, 108
1250, 102
