Year, Number of Households
800, 14
801, 15
802, 17
803, 18
804, 20
805, 21
806, 21
807, 21
808, 21
809, 22
810, 23
811, 22
812, 21
813, 21
814, 22
815, 22
816, 22
817, 21
818, 20
819, 21
820, 21
821, 22
822, 22
823, 25
824, 26
825, 29
826, 28
827, 33
828, 36
829, 36
830, 37
831, 37
832, 37
833, 37
834, 37
835, 38
836, 36
837, 35
838, 36
839, 36
840, 35
841, 37
842, 39
843, 40
844, 42
845, 43
846, 44
847, 47
848, 51
849, 60
850, 64
851, 68
852, 74
853, 76
854, 75
855, 72
856, 71
857, 72
858, 70
859, 70
860, 72
861, 71
862, 74
863, 77
864, 80
865, 87
866, 93
867, 101
868, 108
869, 119
870, 124
871, 134
872, 136
873, 141
874, 143
875, 141
876, 144
877, 142
878, 142
879, 142
880, 142
881, 146
882, 143
883, 142
884, 141
885, 145
886, 151
887, 158
888, 169
889, 173
890, 163
891, 158
892, 134
893, 129
894, 138
895, 139
896, 142
897, 145
898, 148
899, 139
900, 137
901, 119
902, 111
903, 107
904, 98
905, 91
906, 87
907, 83
908, 84
909, 83
910, 82
911, 86
912, 87
913, 79
914, 80
915, 76
916, 75
917, 70
918, 70
919, 72
920, 63
921, 54
922, 56
923, 55
924, 52
925, 46
926, 46
927, 42
928, 43
929, 44
930, 50
931, 37
932, 37
933, 35
934, 32
935, 29
936, 23
937, 22
938, 22
939, 22
940, 22
941, 24
942, 25
943, 26
944, 18
945, 17
946, 17
947, 17
948, 16
949, 16
950, 18
951, 18
952, 10
953, 10
954, 9
955, 7
956, 7
957, 7
958, 7
959, 7
960, 5
961, 5
962, 4
963, 4
964, 4
965, 4
966, 4
967, 3
968, 2
969, 1
970, 1
971, 1
972, 1
973, 1
974, 1
975, 2
976, 2
977, 2
978, 2
979, 2
980, 2
981, 2
982, 1
983, 1
984, 1
985, 1
986, 1
987, 1
988, 1
989, 1
990, 1
991, 1
992, 1
993, 1
994, 1
995, 1
996, 1
997, 1
998, 2
999, 2
1000, 3
1001, 3
1002, 3
1003, 3
1004, 3
1005, 3
1006, 3
1007, 3
1008, 3
1009, 3
1010, 3
1011, 3
1012, 3
1013, 3
1014, 2
1015, 2
1016, 2
1017, 3
1018, 3
1019, 3
1020, 3
1021, 3
1022, 3
1023, 3
1024, 3
1025, 3
1026, 3
1027, 3
1028, 2
1029, 1
1030, 1
1031, 1
1032, 1
1033, 1
1034, 1
1035, 2
1036, 2
1037, 2
1038, 2
1039, 2
1040, 2
1041, 2
1042, 2
1043, 2
1044, 2
1045, 2
1046, 2
1047, 2
1048, 2
1049, 2
1050, 2
1051, 2
1052, 2
1053, 2
1054, 2
1055, 2
1056, 1
1057, 2
1058, 2
1059, 2
1060, 2
1061, 2
1062, 2
1063, 2
1064, 2
1065, 2
1066, 2
1067, 2
1068, 2
1069, 2
1070, 2
1071, 2
1072, 2
1073, 1
1074, 1
1075, 1
1076, 2
1077, 2
1078, 3
1079, 3
1080, 3
1081, 3
1082, 3
1083, 3
1084, 2
1085, 2
1086, 2
1087, 2
1088, 2
1089, 2
1090, 2
1091, 2
1092, 2
1093, 2
1094, 2
1095, 3
1096, 4
1097, 4
1098, 5
1099, 5
1100, 5
1101, 6
1102, 6
1103, 6
1104, 6
1105, 6
1106, 5
1107, 5
1108, 4
1109, 4
1110, 4
1111, 4
1112, 4
1113, 5
1114, 5
1115, 6
1116, 8
1117, 8
1118, 9
1119, 9
1120, 10
1121, 11
1122, 11
1123, 12
1124, 12
1125, 12
1126, 12
1127, 12
1128, 12
1129, 12
1130, 11
1131, 11
1132, 11
1133, 11
1134, 12
1135, 13
1136, 13
1137, 13
1138, 16
1139, 17
1140, 18
1141, 20
1142, 21
1143, 23
1144, 23
1145, 25
1146, 24
1147, 24
1148, 24
1149, 24
1150, 24
1151, 23
1152, 23
1153, 23
1154, 22
1155, 24
1156, 23
1157, 24
1158, 24
1159, 24
1160, 26
1161, 28
1162, 27
1163, 24
1164, 26
1165, 25
1166, 27
1167, 20
1168, 16
1169, 15
1170, 14
1171, 13
1172, 11
1173, 11
1174, 10
1175, 9
1176, 9
1177, 10
1178, 12
1179, 12
1180, 13
1181, 14
1182, 15
1183, 16
1184, 17
1185, 20
1186, 21
1187, 19
1188, 18
1189, 18
1190, 19
1191, 18
1192, 18
1193, 18
1194, 17
1195, 17
1196, 18
1197, 18
1198, 18
1199, 16
1200, 17
1201, 15
1202, 14
1203, 14
1204, 14
1205, 14
1206, 15
1207, 15
1208, 16
1209, 16
1210, 16
1211, 16
1212, 14
1213, 13
1214, 12
1215, 12
1216, 11
1217, 11
1218, 11
1219, 9
1220, 7
1221, 7
1222, 7
1223, 6
1224, 6
1225, 4
1226, 5
1227, 5
1228, 5
1229, 6
1230, 6
1231, 7
1232, 6
1233, 5
1234, 5
1235, 5
1236, 5
1237, 5
1238, 5
1239, 3
1240, 3
1241, 3
1242, 3
1243, 3
1244, 4
1245, 4
1246, 4
1247, 4
1248, 5
1249, 4
1250, 3
