Year, Number of Households
800, 11
801, 13
802, 11
803, 11
804, 11
805, 12
806, 12
807, 12
808, 11
809, 12
810, 12
811, 12
812, 12
813, 11
814, 11
815, 11
816, 10
817, 9
818, 9
819, 8
820, 8
821, 8
822, 9
823, 9
824, 12
825, 12
826, 12
827, 13
828, 14
829, 15
830, 15
831, 14
832, 14
833, 14
834, 14
835, 13
836, 12
837, 10
838, 10
839, 10
840, 10
841, 10
842, 11
843, 13
844, 14
845, 13
846, 15
847, 15
848, 16
849, 16
850, 16
851, 17
852, 17
853, 17
854, 17
855, 16
856, 15
857, 15
858, 15
859, 12
860, 9
861, 9
862, 9
863, 9
864, 9
865, 10
866, 12
867, 13
868, 14
869, 14
870, 15
871, 16
872, 16
873, 16
874, 16
875, 16
876, 14
877, 14
878, 14
879, 14
880, 12
881, 10
882, 9
883, 9
884, 9
885, 10
886, 10
887, 10
888, 10
889, 10
890, 10
891, 10
892, 10
893, 10
894, 10
895, 10
896, 10
897, 10
898, 10
899, 8
900, 5
901, 5
902, 5
903, 5
904, 5
905, 5
906, 5
907, 5
908, 6
909, 7
910, 7
911, 7
912, 7
913, 7
914, 7
915, 7
916, 7
917, 7
918, 7
919, 7
920, 7
921, 7
922, 7
923, 5
924, 5
925, 5
926, 5
927, 5
928, 5
929, 6
930, 6
931, 7
932, 8
933, 8
934, 8
935, 8
936, 8
937, 8
938, 8
939, 7
940, 7
941, 7
942, 6
943, 5
944, 5
945, 4
946, 4
947, 5
948, 5
949, 6
950, 6
951, 7
952, 7
953, 7
954, 7
955, 7
956, 8
957, 7
958, 7
959, 7
960, 7
961, 7
962, 6
963, 6
964, 4
965, 4
966, 5
967, 5
968, 5
969, 5
970, 6
971, 7
972, 7
973, 7
974, 7
975, 7
976, 7
977, 8
978, 8
979, 7
980, 7
981, 7
982, 7
983, 7
984, 7
985, 7
986, 5
987, 5
988, 5
989, 6
990, 6
991, 7
992, 8
993, 7
994, 7
995, 7
996, 7
997, 6
998, 6
999, 6
1000, 7
1001, 7
1002, 7
1003, 7
1004, 6
1005, 6
1006, 6
1007, 6
1008, 5
1009, 4
1010, 4
1011, 6
1012, 6
1013, 6
1014, 7
1015, 7
1016, 7
1017, 7
1018, 7
1019, 7
1020, 8
1021, 8
1022, 8
1023, 9
1024, 8
1025, 8
1026, 7
1027, 7
1028, 6
1029, 6
1030, 6
1031, 7
1032, 7
1033, 7
1034, 7
1035, 6
1036, 6
1037, 6
1038, 6
1039, 6
1040, 6
1041, 6
1042, 7
1043, 7
1044, 7
1045, 7
1046, 6
1047, 6
1048, 6
1049, 6
1050, 6
1051, 6
1052, 6
1053, 7
1054, 7
1055, 7
1056, 7
1057, 7
1058, 5
1059, 5
1060, 5
1061, 5
1062, 5
1063, 5
1064, 5
1065, 6
1066, 6
1067, 5
1068, 5
1069, 5
1070, 5
1071, 5
1072, 6
1073, 7
1074, 7
1075, 6
1076, 6
1077, 6
1078, 6
1079, 6
1080, 5
1081, 5
1082, 5
1083, 5
1084, 5
1085, 5
1086, 4
1087, 4
1088, 4
1089, 4
1090, 3
1091, 4
1092, 4
1093, 5
1094, 5
1095, 5
1096, 6
1097, 6
1098, 6
1099, 6
1100, 5
1101, 5
1102, 5
1103, 5
1104, 5
1105, 5
1106, 5
1107, 4
1108, 4
1109, 3
1110, 3
1111, 3
1112, 4
1113, 4
1114, 5
1115, 7
1116, 8
1117, 8
1118, 8
1119, 9
1120, 9
1121, 9
1122, 8
1123, 8
1124, 8
1125, 8
1126, 8
1127, 8
1128, 8
1129, 7
1130, 7
1131, 7
1132, 8
1133, 8
1134, 8
1135, 8
1136, 8
1137, 8
1138, 8
1139, 9
1140, 9
1141, 9
1142, 9
1143, 9
1144, 9
1145, 9
1146, 7
1147, 7
1148, 5
1149, 5
1150, 5
1151, 4
1152, 5
1153, 5
1154, 5
1155, 5
1156, 5
1157, 5
1158, 6
1159, 7
1160, 7
1161, 7
1162, 7
1163, 7
1164, 7
1165, 7
1166, 7
1167, 7
1168, 6
1169, 5
1170, 5
1171, 5
1172, 5
1173, 5
1174, 6
1175, 6
1176, 5
1177, 5
1178, 6
1179, 6
1180, 6
1181, 6
1182, 6
1183, 6
1184, 6
1185, 6
1186, 6
1187, 6
1188, 6
1189, 6
1190, 5
1191, 4
1192, 3
1193, 4
1194, 4
1195, 4
1196, 3
1197, 4
1198, 4
1199, 4
1200, 5
1201, 5
1202, 5
1203, 5
1204, 5
1205, 4
1206, 4
1207, 4
1208, 4
1209, 4
1210, 4
1211, 4
1212, 4
1213, 4
1214, 3
1215, 3
1216, 3
1217, 3
1218, 3
1219, 3
1220, 3
1221, 3
1222, 3
1223, 3
1224, 3
1225, 2
1226, 2
1227, 2
1228, 1
1229, 1
1230, 1
1231, 1
1232, 1
1233, 1
1234, 1
1235, 1
1236, 0
1237, 0
1238, 0
1239, 0
1240, 0
1241, 0
1242, 0
1243, 0
1244, 0
1245, 0
1246, 0
1247, 0
1248, 0
1249, 0
1250, 0
