Year, Number of Households
800, 10
801, 12
802, 11
803, 11
804, 12
805, 15
806, 16
807, 16
808, 15
809, 14
810, 14
811, 14
812, 13
813, 13
814, 13
815, 14
816, 12
817, 12
818, 11
819, 11
820, 11
821, 11
822, 14
823, 16
824, 17
825, 20
826, 21
827, 24
828, 26
829, 27
830, 27
831, 27
832, 30
833, 30
834, 31
835, 29
836, 29
837, 26
838, 27
839, 29
840, 32
841, 31
842, 31
843, 33
844, 36
845, 38
846, 42
847, 45
848, 49
849, 55
850, 57
851, 59
852, 59
853, 59
854, 62
855, 62
856, 65
857, 66
858, 65
859, 66
860, 68
861, 69
862, 68
863, 73
864, 80
865, 81
866, 86
867, 94
868, 102
869, 106
870, 109
871, 113
872, 121
873, 125
874, 126
875, 133
876, 138
877, 140
878, 146
879, 148
880, 149
881, 152
882, 155
883, 161
884, 169
885, 172
886, 174
887, 180
888, 194
889, 203
890, 202
891, 206
892, 202
893, 192
894, 202
895, 196
896, 193
897, 198
898, 203
899, 204
900, 211
901, 192
902, 177
903, 176
904, 167
905, 159
906, 171
907, 150
908, 146
909, 154
910, 140
911, 136
912, 144
913, 131
914, 140
915, 129
916, 124
917, 120
918, 120
919, 116
920, 112
921, 97
922, 97
923, 91
924, 84
925, 79
926, 78
927, 80
928, 75
929, 78
930, 83
931, 73
932, 73
933, 71
934, 74
935, 67
936, 61
937, 64
938, 62
939, 63
940, 58
941, 57
942, 57
943, 61
944, 50
945, 48
946, 52
947, 51
948, 52
949, 44
950, 47
951, 47
952, 36
953, 37
954, 37
955, 32
956, 31
957, 31
958, 29
959, 32
960, 29
961, 27
962, 27
963, 27
964, 27
965, 23
966, 22
967, 23
968, 24
969, 22
970, 20
971, 23
972, 23
973, 23
974, 25
975, 23
976, 25
977, 23
978, 24
979, 23
980, 24
981, 24
982, 24
983, 27
984, 26
985, 26
986, 26
987, 29
988, 30
989, 28
990, 28
991, 29
992, 33
993, 34
994, 36
995, 38
996, 40
997, 40
998, 40
999, 40
1000, 43
1001, 46
1002, 51
1003, 54
1004, 58
1005, 60
1006, 60
1007, 62
1008, 63
1009, 67
1010, 67
1011, 67
1012, 67
1013, 68
1014, 72
1015, 76
1016, 78
1017, 79
1018, 81
1019, 88
1020, 90
1021, 90
1022, 91
1023, 91
1024, 96
1025, 95
1026, 97
1027, 103
1028, 106
1029, 112
1030, 116
1031, 120
1032, 122
1033, 124
1034, 128
1035, 133
1036, 137
1037, 139
1038, 145
1039, 149
1040, 148
1041, 153
1042, 164
1043, 169
1044, 175
1045, 177
1046, 184
1047, 194
1048, 201
1049, 209
1050, 214
1051, 216
1052, 217
1053, 224
1054, 235
1055, 239
1056, 248
1057, 260
1058, 265
1059, 265
1060, 265
1061, 267
1062, 265
1063, 268
1064, 269
1065, 269
1066, 267
1067, 268
1068, 267
1069, 264
1070, 255
1071, 254
1072, 254
1073, 258
1074, 253
1075, 253
1076, 249
1077, 246
1078, 247
1079, 250
1080, 241
1081, 238
1082, 239
1083, 237
1084, 235
1085, 233
1086, 236
1087, 233
1088, 223
1089, 213
1090, 211
1091, 213
1092, 211
1093, 209
1094, 206
1095, 204
1096, 206
1097, 204
1098, 202
1099, 203
1100, 205
1101, 203
1102, 198
1103, 197
1104, 194
1105, 197
1106, 194
1107, 192
1108, 195
1109, 192
1110, 187
1111, 189
1112, 187
1113, 185
1114, 188
1115, 183
1116, 184
1117, 182
1118, 180
1119, 180
1120, 173
1121, 171
1122, 170
1123, 168
1124, 162
1125, 162
1126, 157
1127, 151
1128, 152
1129, 155
1130, 153
1131, 149
1132, 140
1133, 139
1134, 134
1135, 130
1136, 125
1137, 123
1138, 119
1139, 118
1140, 117
1141, 113
1142, 112
1143, 106
1144, 102
1145, 99
1146, 96
1147, 96
1148, 92
1149, 88
1150, 83
1151, 81
1152, 81
1153, 76
1154, 70
1155, 68
1156, 67
1157, 65
1158, 56
1159, 55
1160, 57
1161, 54
1162, 52
1163, 51
1164, 48
1165, 46
1166, 45
1167, 44
1168, 43
1169, 41
1170, 39
1171, 41
1172, 42
1173, 41
1174, 42
1175, 40
1176, 41
1177, 43
1178, 41
1179, 38
1180, 37
1181, 37
1182, 37
1183, 36
1184, 39
1185, 40
1186, 39
1187, 40
1188, 40
1189, 41
1190, 41
1191, 39
1192, 38
1193, 39
1194, 38
1195, 37
1196, 37
1197, 37
1198, 39
1199, 40
1200, 40
1201, 40
1202, 38
1203, 37
1204, 35
1205, 36
1206, 36
1207, 35
1208, 37
1209, 31
1210, 31
1211, 32
1212, 33
1213, 32
1214, 32
1215, 33
1216, 32
1217, 31
1218, 31
1219, 29
1220, 29
1221, 29
1222, 30
1223, 29
1224, 30
1225, 29
1226, 30
1227, 29
1228, 29
1229, 30
1230, 29
1231, 28
1232, 28
1233, 29
1234, 27
1235, 28
1236, 28
1237, 28
1238, 29
1239, 29
1240, 27
1241, 28
1242, 26
1243, 26
1244, 27
1245, 25
1246, 26
1247, 25
1248, 24
1249, 22
1250, 22
