Year, Number of Households
800, 10
801, 10
802, 8
803, 8
804, 9
805, 12
806, 13
807, 13
808, 12
809, 12
810, 13
811, 13
812, 13
813, 13
814, 13
815, 12
816, 11
817, 10
818, 10
819, 10
820, 10
821, 10
822, 9
823, 9
824, 9
825, 9
826, 11
827, 11
828, 12
829, 12
830, 11
831, 11
832, 12
833, 13
834, 12
835, 13
836, 13
837, 12
838, 12
839, 11
840, 9
841, 9
842, 8
843, 8
844, 8
845, 8
846, 8
847, 6
848, 6
849, 6
850, 6
851, 7
852, 7
853, 7
854, 8
855, 9
856, 8
857, 8
858, 7
859, 7
860, 7
861, 6
862, 6
863, 6
864, 5
865, 5
866, 5
867, 5
868, 4
869, 4
870, 4
871, 4
872, 4
873, 4
874, 4
875, 4
876, 5
877, 5
878, 5
879, 5
880, 6
881, 6
882, 6
883, 6
884, 6
885, 6
886, 6
887, 6
888, 5
889, 6
890, 5
891, 5
892, 4
893, 4
894, 4
895, 4
896, 4
897, 4
898, 4
899, 5
900, 5
901, 5
902, 6
903, 6
904, 7
905, 7
906, 7
907, 7
908, 6
909, 5
910, 5
911, 4
912, 4
913, 4
914, 4
915, 5
916, 5
917, 5
918, 5
919, 5
920, 5
921, 5
922, 6
923, 7
924, 7
925, 6
926, 7
927, 8
928, 9
929, 10
930, 9
931, 9
932, 9
933, 9
934, 9
935, 9
936, 9
937, 8
938, 9
939, 8
940, 8
941, 9
942, 9
943, 9
944, 10
945, 10
946, 11
947, 10
948, 10
949, 10
950, 9
951, 9
952, 9
953, 9
954, 8
955, 7
956, 8
957, 9
958, 9
959, 8
960, 8
961, 7
962, 7
963, 7
964, 7
965, 6
966, 6
967, 7
968, 7
969, 7
970, 8
971, 8
972, 7
973, 7
974, 7
975, 7
976, 7
977, 7
978, 7
979, 6
980, 6
981, 6
982, 7
983, 7
984, 7
985, 7
986, 7
987, 6
988, 6
989, 6
990, 6
991, 7
992, 7
993, 7
994, 8
995, 8
996, 9
997, 9
998, 9
999, 8
1000, 7
1001, 6
1002, 6
1003, 7
1004, 7
1005, 7
1006, 7
1007, 7
1008, 8
1009, 8
1010, 8
1011, 7
1012, 7
1013, 7
1014, 8
1015, 8
1016, 9
1017, 9
1018, 9
1019, 7
1020, 8
1021, 7
1022, 7
1023, 7
1024, 8
1025, 8
1026, 7
1027, 8
1028, 9
1029, 9
1030, 9
1031, 8
1032, 8
1033, 8
1034, 8
1035, 8
1036, 7
1037, 7
1038, 7
1039, 7
1040, 7
1041, 7
1042, 7
1043, 7
1044, 7
1045, 7
1046, 7
1047, 7
1048, 8
1049, 8
1050, 8
1051, 9
1052, 9
1053, 8
1054, 8
1055, 8
1056, 8
1057, 8
1058, 8
1059, 6
1060, 5
1061, 5
1062, 5
1063, 5
1064, 5
1065, 5
1066, 5
1067, 5
1068, 5
1069, 5
1070, 4
1071, 4
1072, 4
1073, 4
1074, 5
1075, 6
1076, 6
1077, 7
1078, 8
1079, 8
1080, 8
1081, 7
1082, 7
1083, 6
1084, 6
1085, 6
1086, 5
1087, 5
1088, 5
1089, 5
1090, 5
1091, 5
1092, 5
1093, 4
1094, 4
1095, 4
1096, 4
1097, 4
1098, 4
1099, 5
1100, 7
1101, 7
1102, 7
1103, 8
1104, 8
1105, 9
1106, 10
1107, 8
1108, 7
1109, 6
1110, 6
1111, 6
1112, 6
1113, 6
1114, 6
1115, 6
1116, 6
1117, 6
1118, 6
1119, 6
1120, 6
1121, 6
1122, 6
1123, 7
1124, 7
1125, 7
1126, 7
1127, 8
1128, 9
1129, 9
1130, 9
1131, 9
1132, 9
1133, 9
1134, 9
1135, 9
1136, 7
1137, 7
1138, 6
1139, 6
1140, 6
1141, 5
1142, 5
1143, 5
1144, 5
1145, 5
1146, 5
1147, 6
1148, 6
1149, 6
1150, 7
1151, 8
1152, 9
1153, 10
1154, 10
1155, 12
1156, 13
1157, 13
1158, 13
1159, 12
1160, 11
1161, 11
1162, 11
1163, 11
1164, 10
1165, 10
1166, 10
1167, 9
1168, 9
1169, 9
1170, 9
1171, 9
1172, 9
1173, 10
1174, 13
1175, 14
1176, 16
1177, 16
1178, 16
1179, 17
1180, 17
1181, 17
1182, 16
1183, 16
1184, 16
1185, 16
1186, 15
1187, 14
1188, 13
1189, 13
1190, 13
1191, 12
1192, 12
1193, 11
1194, 11
1195, 11
1196, 11
1197, 11
1198, 11
1199, 11
1200, 14
1201, 15
1202, 17
1203, 17
1204, 16
1205, 16
1206, 16
1207, 16
1208, 14
1209, 13
1210, 10
1211, 10
1212, 9
1213, 8
1214, 7
1215, 7
1216, 7
1217, 7
1218, 7
1219, 7
1220, 7
1221, 7
1222, 7
1223, 7
1224, 8
1225, 11
1226, 12
1227, 15
1228, 15
1229, 15
1230, 17
1231, 17
1232, 17
1233, 18
1234, 16
1235, 15
1236, 14
1237, 14
1238, 14
1239, 13
1240, 13
1241, 12
1242, 12
1243, 12
1244, 12
1245, 12
1246, 13
1247, 13
1248, 13
1249, 13
1250, 13
