Year, Number of Households
800, 10
801, 12
802, 10
803, 10
804, 11
805, 12
806, 13
807, 13
808, 12
809, 13
810, 13
811, 14
812, 14
813, 14
814, 15
815, 14
816, 14
817, 14
818, 14
819, 14
820, 14
821, 13
822, 13
823, 15
824, 15
825, 18
826, 19
827, 20
828, 20
829, 20
830, 22
831, 24
832, 25
833, 27
834, 27
835, 24
836, 25
837, 27
838, 28
839, 29
840, 31
841, 31
842, 31
843, 32
844, 30
845, 30
846, 32
847, 36
848, 39
849, 40
850, 40
851, 41
852, 43
853, 46
854, 49
855, 48
856, 50
857, 56
858, 54
859, 55
860, 55
861, 54
862, 54
863, 53
864, 53
865, 56
866, 57
867, 58
868, 58
869, 60
870, 63
871, 62
872, 64
873, 68
874, 69
875, 74
876, 74
877, 75
878, 75
879, 78
880, 76
881, 75
882, 78
883, 78
884, 78
885, 80
886, 81
887, 80
888, 83
889, 84
890, 86
891, 88
892, 88
893, 88
894, 89
895, 93
896, 95
897, 96
898, 98
899, 104
900, 108
901, 113
902, 114
903, 117
904, 121
905, 122
906, 125
907, 124
908, 128
909, 129
910, 130
911, 128
912, 128
913, 132
914, 134
915, 140
916, 148
917, 146
918, 147
919, 155
920, 160
921, 170
922, 179
923, 187
924, 194
925, 186
926, 188
927, 188
928, 189
929, 191
930, 196
931, 187
932, 199
933, 191
934, 195
935, 194
936, 178
937, 176
938, 174
939, 185
940, 172
941, 167
942, 168
943, 176
944, 156
945, 163
946, 166
947, 163
948, 166
949, 163
950, 163
951, 158
952, 139
953, 135
954, 133
955, 116
956, 119
957, 119
958, 103
959, 105
960, 98
961, 102
962, 96
963, 87
964, 87
965, 78
966, 73
967, 77
968, 75
969, 71
970, 66
971, 69
972, 68
973, 71
974, 72
975, 71
976, 68
977, 73
978, 76
979, 72
980, 71
981, 69
982, 66
983, 66
984, 63
985, 62
986, 60
987, 59
988, 59
989, 61
990, 63
991, 62
992, 56
993, 56
994, 57
995, 58
996, 57
997, 60
998, 60
999, 61
1000, 62
1001, 69
1002, 66
1003, 65
1004, 66
1005, 69
1006, 71
1007, 73
1008, 76
1009, 74
1010, 71
1011, 73
1012, 73
1013, 72
1014, 75
1015, 77
1016, 77
1017, 76
1018, 79
1019, 80
1020, 82
1021, 86
1022, 91
1023, 97
1024, 97
1025, 99
1026, 102
1027, 110
1028, 110
1029, 114
1030, 118
1031, 122
1032, 124
1033, 124
1034, 127
1035, 129
1036, 132
1037, 132
1038, 135
1039, 136
1040, 136
1041, 139
1042, 145
1043, 145
1044, 150
1045, 146
1046, 150
1047, 147
1048, 144
1049, 142
1050, 142
1051, 140
1052, 137
1053, 137
1054, 137
1055, 136
1056, 134
1057, 135
1058, 136
1059, 130
1060, 134
1061, 133
1062, 133
1063, 131
1064, 130
1065, 129
1066, 127
1067, 125
1068, 126
1069, 122
1070, 122
1071, 121
1072, 119
1073, 119
1074, 115
1075, 118
1076, 118
1077, 117
1078, 117
1079, 116
1080, 114
1081, 114
1082, 115
1083, 113
1084, 114
1085, 115
1086, 112
1087, 111
1088, 110
1089, 110
1090, 109
1091, 105
1092, 102
1093, 103
1094, 100
1095, 98
1096, 93
1097, 94
1098, 91
1099, 93
1100, 87
1101, 83
1102, 87
1103, 88
1104, 88
1105, 88
1106, 86
1107, 88
1108, 85
1109, 83
1110, 82
1111, 79
1112, 75
1113, 77
1114, 75
1115, 76
1116, 72
1117, 71
1118, 70
1119, 69
1120, 68
1121, 70
1122, 69
1123, 68
1124, 63
1125, 66
1126, 66
1127, 61
1128, 60
1129, 59
1130, 58
1131, 56
1132, 54
1133, 54
1134, 52
1135, 51
1136, 50
1137, 51
1138, 45
1139, 48
1140, 46
1141, 45
1142, 44
1143, 42
1144, 41
1145, 39
1146, 38
1147, 36
1148, 35
1149, 35
1150, 35
1151, 35
1152, 33
1153, 29
1154, 29
1155, 28
1156, 26
1157, 23
1158, 22
1159, 18
1160, 16
1161, 16
1162, 16
1163, 14
1164, 15
1165, 14
1166, 12
1167, 11
1168, 11
1169, 11
1170, 10
1171, 9
1172, 9
1173, 8
1174, 8
1175, 9
1176, 10
1177, 10
1178, 10
1179, 9
1180, 9
1181, 9
1182, 10
1183, 10
1184, 10
1185, 9
1186, 9
1187, 10
1188, 8
1189, 8
1190, 7
1191, 7
1192, 7
1193, 8
1194, 7
1195, 7
1196, 8
1197, 8
1198, 8
1199, 9
1200, 7
1201, 8
1202, 7
1203, 7
1204, 6
1205, 6
1206, 6
1207, 6
1208, 5
1209, 4
1210, 4
1211, 4
1212, 4
1213, 4
1214, 4
1215, 4
1216, 4
1217, 3
1218, 3
1219, 3
1220, 3
1221, 2
1222, 2
1223, 1
1224, 1
1225, 1
1226, 1
1227, 1
1228, 1
1229, 1
1230, 1
1231, 1
1232, 1
1233, 1
1234, 1
1235, 1
1236, 1
1237, 0
1238, 0
1239, 0
1240, 0
1241, 0
1242, 0
1243, 0
1244, 0
1245, 0
1246, 0
1247, 0
1248, 0
1249, 0
1250, 0
