Year, Number of Households
800, 12
801, 15
802, 14
803, 14
804, 14
805, 13
806, 13
807, 13
808, 12
809, 12
810, 11
811, 11
812, 11
813, 10
814, 10
815, 9
816, 8
817, 8
818, 9
819, 8
820, 9
821, 10
822, 11
823, 12
824, 13
825, 15
826, 15
827, 17
828, 18
829, 17
830, 17
831, 17
832, 17
833, 16
834, 15
835, 14
836, 13
837, 12
838, 12
839, 13
840, 14
841, 15
842, 16
843, 18
844, 19
845, 19
846, 22
847, 25
848, 26
849, 27
850, 27
851, 27
852, 27
853, 26
854, 25
855, 23
856, 23
857, 23
858, 22
859, 22
860, 22
861, 21
862, 22
863, 22
864, 26
865, 27
866, 28
867, 29
868, 29
869, 31
870, 34
871, 35
872, 36
873, 34
874, 33
875, 33
876, 34
877, 33
878, 32
879, 30
880, 27
881, 25
882, 25
883, 25
884, 27
885, 28
886, 29
887, 30
888, 31
889, 32
890, 33
891, 32
892, 31
893, 33
894, 33
895, 36
896, 33
897, 34
898, 34
899, 32
900, 33
901, 34
902, 32
903, 29
904, 30
905, 29
906, 28
907, 28
908, 27
909, 27
910, 28
911, 28
912, 29
913, 31
914, 34
915, 33
916, 32
917, 33
918, 35
919, 36
920, 35
921, 36
922, 36
923, 38
924, 38
925, 37
926, 34
927, 34
928, 34
929, 33
930, 34
931, 32
932, 34
933, 33
934, 33
935, 34
936, 35
937, 37
938, 39
939, 39
940, 39
941, 40
942, 38
943, 39
944, 37
945, 37
946, 37
947, 36
948, 32
949, 31
950, 32
951, 32
952, 29
953, 28
954, 28
955, 28
956, 28
957, 29
958, 29
959, 30
960, 33
961, 35
962, 37
963, 36
964, 36
965, 36
966, 36
967, 34
968, 31
969, 30
970, 28
971, 28
972, 29
973, 29
974, 28
975, 28
976, 28
977, 29
978, 31
979, 31
980, 34
981, 36
982, 38
983, 39
984, 39
985, 38
986, 38
987, 39
988, 38
989, 38
990, 39
991, 38
992, 35
993, 35
994, 33
995, 31
996, 30
997, 29
998, 30
999, 31
1000, 32
1001, 36
1002, 38
1003, 40
1004, 40
1005, 41
1006, 42
1007, 40
1008, 40
1009, 41
1010, 42
1011, 40
1012, 42
1013, 41
1014, 38
1015, 38
1016, 37
1017, 37
1018, 38
1019, 39
1020, 39
1021, 38
1022, 39
1023, 44
1024, 45
1025, 48
1026, 48
1027, 48
1028, 47
1029, 50
1030, 48
1031, 50
1032, 51
1033, 52
1034, 49
1035, 48
1036, 47
1037, 48
1038, 49
1039, 49
1040, 48
1041, 49
1042, 52
1043, 52
1044, 50
1045, 50
1046, 52
1047, 54
1048, 58
1049, 59
1050, 58
1051, 58
1052, 58
1053, 60
1054, 57
1055, 58
1056, 57
1057, 61
1058, 62
1059, 62
1060, 61
1061, 59
1062, 60
1063, 63
1064, 61
1065, 61
1066, 62
1067, 63
1068, 64
1069, 63
1070, 62
1071, 62
1072, 64
1073, 68
1074, 68
1075, 71
1076, 70
1077, 74
1078, 76
1079, 73
1080, 71
1081, 70
1082, 75
1083, 79
1084, 80
1085, 83
1086, 82
1087, 87
1088, 82
1089, 83
1090, 80
1091, 79
1092, 80
1093, 83
1094, 84
1095, 85
1096, 85
1097, 88
1098, 89
1099, 91
1100, 94
1101, 98
1102, 99
1103, 104
1104, 105
1105, 103
1106, 105
1107, 107
1108, 109
1109, 111
1110, 108
1111, 108
1112, 106
1113, 104
1114, 106
1115, 106
1116, 105
1117, 103
1118, 104
1119, 106
1120, 110
1121, 110
1122, 113
1123, 117
1124, 118
1125, 122
1126, 121
1127, 126
1128, 129
1129, 129
1130, 128
1131, 127
1132, 125
1133, 126
1134, 121
1135, 120
1136, 123
1137, 119
1138, 119
1139, 126
1140, 127
1141, 128
1142, 124
1143, 126
1144, 126
1145, 125
1146, 128
1147, 129
1148, 135
1149, 134
1150, 133
1151, 132
1152, 130
1153, 128
1154, 129
1155, 126
1156, 122
1157, 123
1158, 121
1159, 119
1160, 118
1161, 119
1162, 121
1163, 130
1164, 129
1165, 128
1166, 132
1167, 133
1168, 134
1169, 132
1170, 134
1171, 132
1172, 131
1173, 132
1174, 126
1175, 130
1176, 123
1177, 120
1178, 120
1179, 124
1180, 122
1181, 120
1182, 120
1183, 124
1184, 126
1185, 133
1186, 137
1187, 139
1188, 140
1189, 141
1190, 141
1191, 141
1192, 139
1193, 135
1194, 133
1195, 132
1196, 129
1197, 130
1198, 128
1199, 121
1200, 121
1201, 125
1202, 125
1203, 124
1204, 127
1205, 129
1206, 130
1207, 128
1208, 130
1209, 129
1210, 128
1211, 125
1212, 126
1213, 128
1214, 130
1215, 134
1216, 132
1217, 126
1218, 121
1219, 113
1220, 112
1221, 114
1222, 115
1223, 113
1224, 122
1225, 126
1226, 128
1227, 131
1228, 133
1229, 137
1230, 134
1231, 132
1232, 130
1233, 128
1234, 130
1235, 131
1236, 126
1237, 125
1238, 126
1239, 121
1240, 123
1241, 125
1242, 127
1243, 128
1244, 132
1245, 135
1246, 135
1247, 139
1248, 136
1249, 139
1250, 140
