Year, Number of Households
800, 8
801, 9
802, 9
803, 10
804, 11
805, 11
806, 11
807, 12
808, 12
809, 12
810, 11
811, 12
812, 12
813, 12
814, 12
815, 12
816, 12
817, 12
818, 11
819, 12
820, 12
821, 12
822, 12
823, 13
824, 15
825, 15
826, 15
827, 16
828, 16
829, 17
830, 17
831, 17
832, 15
833, 17
834, 17
835, 16
836, 15
837, 13
838, 12
839, 12
840, 12
841, 13
842, 13
843, 13
844, 15
845, 17
846, 18
847, 19
848, 20
849, 20
850, 20
851, 22
852, 22
853, 23
854, 23
855, 22
856, 21
857, 22
858, 21
859, 19
860, 19
861, 18
862, 20
863, 20
864, 20
865, 20
866, 20
867, 22
868, 23
869, 23
870, 27
871, 29
872, 29
873, 28
874, 29
875, 30
876, 29
877, 29
878, 29
879, 28
880, 27
881, 27
882, 24
883, 25
884, 26
885, 26
886, 30
887, 32
888, 33
889, 35
890, 37
891, 37
892, 38
893, 40
894, 39
895, 41
896, 41
897, 44
898, 45
899, 45
900, 46
901, 44
902, 44
903, 44
904, 46
905, 44
906, 43
907, 43
908, 43
909, 44
910, 48
911, 51
912, 54
913, 59
914, 60
915, 61
916, 64
917, 68
918, 72
919, 74
920, 72
921, 50
922, 53
923, 51
924, 48
925, 36
926, 37
927, 37
928, 35
929, 38
930, 41
931, 32
932, 32
933, 32
934, 30
935, 33
936, 29
937, 30
938, 27
939, 29
940, 30
941, 34
942, 31
943, 30
944, 20
945, 20
946, 18
947, 19
948, 21
949, 19
950, 17
951, 15
952, 11
953, 9
954, 9
955, 9
956, 10
957, 10
958, 9
959, 9
960, 9
961, 9
962, 10
963, 8
964, 10
965, 4
966, 5
967, 5
968, 5
969, 4
970, 3
971, 4
972, 4
973, 4
974, 3
975, 3
976, 3
977, 3
978, 3
979, 3
980, 3
981, 2
982, 2
983, 2
984, 2
985, 2
986, 2
987, 2
988, 2
989, 2
990, 2
991, 2
992, 2
993, 2
994, 2
995, 3
996, 3
997, 4
998, 5
999, 5
1000, 5
1001, 6
1002, 6
1003, 6
1004, 6
1005, 6
1006, 7
1007, 6
1008, 6
1009, 6
1010, 6
1011, 6
1012, 6
1013, 6
1014, 7
1015, 7
1016, 8
1017, 9
1018, 8
1019, 8
1020, 8
1021, 9
1022, 9
1023, 9
1024, 9
1025, 9
1026, 10
1027, 11
1028, 12
1029, 11
1030, 11
1031, 10
1032, 10
1033, 10
1034, 9
1035, 9
1036, 9
1037, 10
1038, 11
1039, 11
1040, 10
1041, 11
1042, 11
1043, 12
1044, 13
1045, 14
1046, 13
1047, 12
1048, 12
1049, 13
1050, 14
1051, 13
1052, 13
1053, 14
1054, 15
1055, 14
1056, 14
1057, 14
1058, 15
1059, 15
1060, 14
1061, 13
1062, 16
1063, 16
1064, 16
1065, 17
1066, 18
1067, 20
1068, 22
1069, 22
1070, 21
1071, 23
1072, 23
1073, 23
1074, 24
1075, 25
1076, 24
1077, 25
1078, 25
1079, 24
1080, 25
1081, 25
1082, 26
1083, 25
1084, 30
1085, 29
1086, 28
1087, 29
1088, 29
1089, 30
1090, 31
1091, 31
1092, 32
1093, 32
1094, 32
1095, 32
1096, 31
1097, 35
1098, 35
1099, 36
1100, 39
1101, 38
1102, 34
1103, 35
1104, 33
1105, 34
1106, 33
1107, 35
1108, 37
1109, 37
1110, 37
1111, 42
1112, 43
1113, 43
1114, 43
1115, 45
1116, 43
1117, 46
1118, 47
1119, 46
1120, 47
1121, 45
1122, 47
1123, 47
1124, 49
1125, 52
1126, 53
1127, 53
1128, 56
1129, 56
1130, 58
1131, 57
1132, 60
1133, 60
1134, 61
1135, 56
1136, 51
1137, 46
1138, 43
1139, 40
1140, 40
1141, 37
1142, 34
1143, 31
1144, 29
1145, 26
1146, 21
1147, 21
1148, 21
1149, 19
1150, 18
1151, 19
1152, 19
1153, 19
1154, 19
1155, 17
1156, 14
1157, 15
1158, 13
1159, 12
1160, 11
1161, 10
1162, 8
1163, 7
1164, 6
1165, 6
1166, 6
1167, 6
1168, 6
1169, 6
1170, 6
1171, 6
1172, 6
1173, 5
1174, 4
1175, 3
1176, 3
1177, 4
1178, 4
1179, 3
1180, 3
1181, 4
1182, 4
1183, 4
1184, 4
1185, 5
1186, 5
1187, 6
1188, 6
1189, 6
1190, 5
1191, 5
1192, 5
1193, 5
1194, 5
1195, 5
1196, 4
1197, 4
1198, 4
1199, 4
1200, 4
1201, 4
1202, 4
1203, 5
1204, 4
1205, 4
1206, 4
1207, 4
1208, 3
1209, 3
1210, 3
1211, 2
1212, 2
1213, 2
1214, 2
1215, 2
1216, 1
1217, 1
1218, 1
1219, 1
1220, 0
1221, 0
1222, 0
1223, 0
1224, 0
1225, 0
1226, 0
1227, 0
1228, 0
1229, 0
1230, 0
1231, 0
1232, 0
1233, 0
1234, 0
1235, 0
1236, 0
1237, 0
1238, 0
1239, 0
1240, 0
1241, 0
1242, 0
1243, 0
1244, 0
1245, 0
1246, 0
1247, 0
1248, 0
1249, 0
1250, 0
