Year, Number of Households
800, 9
801, 9
802, 9
803, 10
804, 11
805, 12
806, 12
807, 13
808, 12
809, 12
810, 12
811, 12
812, 12
813, 12
814, 12
815, 12
816, 11
817, 11
818, 10
819, 10
820, 10
821, 10
822, 10
823, 10
824, 11
825, 11
826, 13
827, 15
828, 16
829, 17
830, 17
831, 18
832, 19
833, 20
834, 19
835, 20
836, 18
837, 18
838, 18
839, 17
840, 16
841, 16
842, 16
843, 16
844, 15
845, 15
846, 16
847, 16
848, 16
849, 17
850, 19
851, 21
852, 22
853, 24
854, 27
855, 30
856, 28
857, 28
858, 28
859, 28
860, 29
861, 28
862, 28
863, 26
864, 25
865, 24
866, 24
867, 23
868, 23
869, 24
870, 24
871, 25
872, 27
873, 28
874, 29
875, 30
876, 32
877, 32
878, 35
879, 37
880, 38
881, 38
882, 38
883, 37
884, 35
885, 33
886, 33
887, 31
888, 30
889, 30
890, 29
891, 29
892, 29
893, 29
894, 31
895, 34
896, 35
897, 37
898, 39
899, 38
900, 39
901, 40
902, 39
903, 41
904, 41
905, 39
906, 39
907, 35
908, 36
909, 35
910, 34
911, 33
912, 32
913, 32
914, 31
915, 32
916, 34
917, 35
918, 35
919, 34
920, 38
921, 38
922, 43
923, 42
924, 42
925, 43
926, 43
927, 44
928, 44
929, 42
930, 39
931, 41
932, 40
933, 38
934, 38
935, 39
936, 39
937, 42
938, 44
939, 44
940, 46
941, 51
942, 51
943, 53
944, 53
945, 51
946, 51
947, 52
948, 54
949, 54
950, 56
951, 56
952, 51
953, 48
954, 50
955, 48
956, 50
957, 49
958, 48
959, 49
960, 46
961, 46
962, 48
963, 51
964, 47
965, 42
966, 42
967, 43
968, 40
969, 39
970, 35
971, 35
972, 35
973, 35
974, 35
975, 32
976, 32
977, 32
978, 32
979, 33
980, 34
981, 33
982, 33
983, 33
984, 32
985, 30
986, 30
987, 34
988, 35
989, 36
990, 37
991, 39
992, 40
993, 41
994, 42
995, 46
996, 46
997, 45
998, 44
999, 46
1000, 46
1001, 45
1002, 43
1003, 45
1004, 42
1005, 44
1006, 46
1007, 48
1008, 50
1009, 50
1010, 53
1011, 53
1012, 53
1013, 54
1014, 55
1015, 58
1016, 61
1017, 64
1018, 64
1019, 64
1020, 65
1021, 66
1022, 64
1023, 62
1024, 60
1025, 60
1026, 61
1027, 61
1028, 59
1029, 60
1030, 60
1031, 60
1032, 61
1033, 62
1034, 64
1035, 64
1036, 63
1037, 61
1038, 62
1039, 63
1040, 64
1041, 62
1042, 58
1043, 59
1044, 64
1045, 65
1046, 63
1047, 64
1048, 62
1049, 60
1050, 60
1051, 60
1052, 61
1053, 61
1054, 63
1055, 64
1056, 64
1057, 68
1058, 69
1059, 71
1060, 72
1061, 69
1062, 65
1063, 69
1064, 68
1065, 71
1066, 72
1067, 77
1068, 77
1069, 76
1070, 77
1071, 77
1072, 77
1073, 76
1074, 74
1075, 77
1076, 80
1077, 82
1078, 81
1079, 81
1080, 82
1081, 83
1082, 85
1083, 86
1084, 86
1085, 87
1086, 87
1087, 90
1088, 91
1089, 95
1090, 90
1091, 91
1092, 91
1093, 95
1094, 98
1095, 99
1096, 100
1097, 106
1098, 108
1099, 105
1100, 105
1101, 103
1102, 102
1103, 100
1104, 103
1105, 103
1106, 103
1107, 105
1108, 105
1109, 110
1110, 113
1111, 115
1112, 117
1113, 123
1114, 124
1115, 123
1116, 123
1117, 120
1118, 121
1119, 120
1120, 122
1121, 124
1122, 124
1123, 123
1124, 121
1125, 115
1126, 117
1127, 116
1128, 120
1129, 121
1130, 121
1131, 126
1132, 131
1133, 131
1134, 134
1135, 130
1136, 133
1137, 134
1138, 135
1139, 136
1140, 132
1141, 132
1142, 130
1143, 130
1144, 132
1145, 131
1146, 131
1147, 130
1148, 128
1149, 130
1150, 125
1151, 125
1152, 125
1153, 121
1154, 120
1155, 126
1156, 130
1157, 134
1158, 136
1159, 138
1160, 136
1161, 138
1162, 138
1163, 135
1164, 133
1165, 132
1166, 132
1167, 130
1168, 128
1169, 128
1170, 127
1171, 127
1172, 125
1173, 126
1174, 127
1175, 122
1176, 121
1177, 125
1178, 128
1179, 130
1180, 133
1181, 131
1182, 136
1183, 139
1184, 138
1185, 142
1186, 143
1187, 144
1188, 146
1189, 143
1190, 145
1191, 148
1192, 149
1193, 148
1194, 148
1195, 148
1196, 147
1197, 150
1198, 154
1199, 154
1200, 158
1201, 158
1202, 158
1203, 160
1204, 159
1205, 159
1206, 163
1207, 163
1208, 166
1209, 164
1210, 169
1211, 170
1212, 171
1213, 174
1214, 176
1215, 177
1216, 176
1217, 177
1218, 178
1219, 178
1220, 183
1221, 186
1222, 183
1223, 183
1224, 179
1225, 182
1226, 180
1227, 181
1228, 179
1229, 184
1230, 179
1231, 182
1232, 182
1233, 183
1234, 182
1235, 179
1236, 177
1237, 177
1238, 176
1239, 175
1240, 174
1241, 175
1242, 171
1243, 168
1244, 165
1245, 160
1246, 159
1247, 159
1248, 160
1249, 161
1250, 161
