Year, Number of Households
800, 9
801, 9
802, 9
803, 10
804, 10
805, 10
806, 10
807, 10
808, 9
809, 9
810, 8
811, 8
812, 8
813, 9
814, 8
815, 7
816, 7
817, 7
818, 7
819, 7
820, 7
821, 6
822, 6
823, 6
824, 6
825, 6
826, 7
827, 7
828, 6
829, 6
830, 6
831, 7
832, 6
833, 7
834, 7
835, 6
836, 6
837, 6
838, 7
839, 7
840, 7
841, 7
842, 7
843, 8
844, 7
845, 7
846, 7
847, 8
848, 8
849, 9
850, 9
851, 8
852, 8
853, 8
854, 8
855, 8
856, 9
857, 8
858, 8
859, 7
860, 7
861, 8
862, 8
863, 8
864, 9
865, 8
866, 8
867, 8
868, 8
869, 8
870, 8
871, 8
872, 8
873, 7
874, 7
875, 7
876, 5
877, 5
878, 5
879, 6
880, 6
881, 6
882, 6
883, 7
884, 8
885, 7
886, 8
887, 8
888, 8
889, 9
890, 9
891, 8
892, 8
893, 8
894, 8
895, 8
896, 8
897, 8
898, 9
899, 8
900, 8
901, 9
902, 9
903, 9
904, 9
905, 10
906, 11
907, 11
908, 11
909, 10
910, 9
911, 9
912, 9
913, 10
914, 10
915, 10
916, 11
917, 11
918, 12
919, 12
920, 11
921, 11
922, 12
923, 12
924, 14
925, 14
926, 15
927, 14
928, 14
929, 14
930, 13
931, 13
932, 13
933, 11
934, 11
935, 11
936, 10
937, 11
938, 11
939, 12
940, 13
941, 13
942, 13
943, 14
944, 13
945, 12
946, 11
947, 12
948, 12
949, 11
950, 11
951, 11
952, 10
953, 9
954, 9
955, 9
956, 9
957, 7
958, 7
959, 7
960, 8
961, 9
962, 9
963, 9
964, 10
965, 10
966, 10
967, 10
968, 8
969, 7
970, 7
971, 6
972, 6
973, 6
974, 6
975, 6
976, 6
977, 6
978, 6
979, 6
980, 6
981, 7
982, 6
983, 7
984, 8
985, 9
986, 9
987, 9
988, 9
989, 7
990, 7
991, 7
992, 8
993, 8
994, 7
995, 7
996, 6
997, 6
998, 6
999, 6
1000, 6
1001, 5
1002, 6
1003, 8
1004, 8
1005, 10
1006, 11
1007, 13
1008, 13
1009, 14
1010, 13
1011, 13
1012, 13
1013, 12
1014, 11
1015, 10
1016, 10
1017, 10
1018, 9
1019, 9
1020, 9
1021, 10
1022, 10
1023, 10
1024, 11
1025, 12
1026, 14
1027, 16
1028, 17
1029, 17
1030, 17
1031, 17
1032, 17
1033, 16
1034, 16
1035, 13
1036, 13
1037, 12
1038, 12
1039, 11
1040, 11
1041, 10
1042, 11
1043, 12
1044, 12
1045, 12
1046, 14
1047, 15
1048, 15
1049, 16
1050, 18
1051, 17
1052, 17
1053, 16
1054, 15
1055, 15
1056, 14
1057, 12
1058, 12
1059, 12
1060, 13
1061, 12
1062, 12
1063, 12
1064, 12
1065, 13
1066, 13
1067, 14
1068, 15
1069, 17
1070, 20
1071, 21
1072, 21
1073, 20
1074, 19
1075, 19
1076, 18
1077, 18
1078, 18
1079, 16
1080, 15
1081, 15
1082, 14
1083, 14
1084, 14
1085, 14
1086, 14
1087, 17
1088, 18
1089, 19
1090, 21
1091, 22
1092, 23
1093, 24
1094, 21
1095, 20
1096, 19
1097, 19
1098, 18
1099, 17
1100, 17
1101, 14
1102, 15
1103, 14
1104, 15
1105, 18
1106, 18
1107, 19
1108, 18
1109, 22
1110, 24
1111, 26
1112, 27
1113, 26
1114, 27
1115, 27
1116, 26
1117, 25
1118, 23
1119, 21
1120, 21
1121, 22
1122, 22
1123, 22
1124, 23
1125, 24
1126, 25
1127, 29
1128, 30
1129, 33
1130, 36
1131, 39
1132, 42
1133, 44
1134, 44
1135, 44
1136, 40
1137, 41
1138, 40
1139, 38
1140, 38
1141, 39
1142, 37
1143, 38
1144, 39
1145, 40
1146, 45
1147, 48
1148, 50
1149, 53
1150, 58
1151, 64
1152, 67
1153, 66
1154, 65
1155, 66
1156, 68
1157, 65
1158, 65
1159, 64
1160, 58
1161, 57
1162, 57
1163, 56
1164, 60
1165, 60
1166, 61
1167, 61
1168, 66
1169, 69
1170, 75
1171, 76
1172, 78
1173, 78
1174, 79
1175, 77
1176, 78
1177, 76
1178, 76
1179, 74
1180, 69
1181, 67
1182, 67
1183, 68
1184, 67
1185, 65
1186, 65
1187, 69
1188, 77
1189, 81
1190, 86
1191, 85
1192, 87
1193, 88
1194, 89
1195, 86
1196, 86
1197, 83
1198, 81
1199, 82
1200, 78
1201, 75
1202, 73
1203, 73
1204, 73
1205, 74
1206, 73
1207, 75
1208, 77
1209, 81
1210, 85
1211, 89
1212, 91
1213, 89
1214, 88
1215, 89
1216, 86
1217, 85
1218, 80
1219, 79
1220, 80
1221, 80
1222, 77
1223, 76
1224, 75
1225, 78
1226, 82
1227, 85
1228, 87
1229, 86
1230, 88
1231, 89
1232, 92
1233, 95
1234, 97
1235, 98
1236, 95
1237, 92
1238, 91
1239, 87
1240, 83
1241, 74
1242, 74
1243, 73
1244, 73
1245, 71
1246, 70
1247, 70
1248, 76
1249, 77
1250, 83
