Year, Number of Households
800, 10
801, 10
802, 8
803, 8
804, 9
805, 11
806, 11
807, 11
808, 10
809, 12
810, 13
811, 13
812, 13
813, 14
814, 15
815, 13
816, 13
817, 13
818, 13
819, 14
820, 14
821, 13
822, 13
823, 13
824, 13
825, 13
826, 13
827, 13
828, 14
829, 13
830, 15
831, 18
832, 18
833, 19
834, 20
835, 21
836, 21
837, 23
838, 22
839, 22
840, 20
841, 18
842, 18
843, 18
844, 18
845, 18
846, 16
847, 15
848, 15
849, 15
850, 15
851, 14
852, 16
853, 18
854, 21
855, 21
856, 21
857, 22
858, 23
859, 22
860, 21
861, 20
862, 19
863, 18
864, 18
865, 18
866, 18
867, 18
868, 18
869, 17
870, 16
871, 15
872, 16
873, 16
874, 16
875, 16
876, 17
877, 19
878, 19
879, 19
880, 19
881, 19
882, 18
883, 18
884, 17
885, 17
886, 14
887, 14
888, 14
889, 13
890, 12
891, 13
892, 13
893, 14
894, 14
895, 15
896, 14
897, 14
898, 16
899, 18
900, 18
901, 19
902, 22
903, 22
904, 22
905, 22
906, 21
907, 21
908, 21
909, 19
910, 19
911, 19
912, 18
913, 18
914, 17
915, 15
916, 15
917, 16
918, 18
919, 18
920, 18
921, 20
922, 20
923, 19
924, 20
925, 20
926, 21
927, 20
928, 18
929, 16
930, 13
931, 13
932, 14
933, 14
934, 14
935, 14
936, 12
937, 12
938, 12
939, 13
940, 14
941, 15
942, 16
943, 19
944, 20
945, 23
946, 23
947, 25
948, 24
949, 23
950, 22
951, 21
952, 22
953, 22
954, 23
955, 23
956, 23
957, 21
958, 21
959, 20
960, 18
961, 18
962, 20
963, 21
964, 22
965, 24
966, 27
967, 28
968, 30
969, 30
970, 32
971, 30
972, 30
973, 28
974, 28
975, 27
976, 25
977, 25
978, 27
979, 26
980, 25
981, 22
982, 21
983, 22
984, 23
985, 23
986, 24
987, 26
988, 26
989, 26
990, 27
991, 27
992, 27
993, 27
994, 26
995, 26
996, 26
997, 24
998, 24
999, 24
1000, 22
1001, 21
1002, 20
1003, 21
1004, 21
1005, 20
1006, 21
1007, 22
1008, 21
1009, 21
1010, 21
1011, 21
1012, 21
1013, 21
1014, 21
1015, 20
1016, 19
1017, 19
1018, 19
1019, 18
1020, 18
1021, 17
1022, 17
1023, 16
1024, 16
1025, 16
1026, 18
1027, 18
1028, 17
1029, 17
1030, 18
1031, 19
1032, 19
1033, 20
1034, 21
1035, 21
1036, 21
1037, 20
1038, 19
1039, 19
1040, 18
1041, 18
1042, 15
1043, 15
1044, 14
1045, 13
1046, 14
1047, 15
1048, 15
1049, 15
1050, 18
1051, 18
1052, 21
1053, 20
1054, 19
1055, 19
1056, 20
1057, 20
1058, 20
1059, 19
1060, 19
1061, 19
1062, 16
1063, 15
1064, 14
1065, 14
1066, 13
1067, 13
1068, 13
1069, 13
1070, 15
1071, 16
1072, 16
1073, 17
1074, 18
1075, 18
1076, 19
1077, 18
1078, 20
1079, 20
1080, 19
1081, 21
1082, 20
1083, 20
1084, 19
1085, 18
1086, 17
1087, 15
1088, 15
1089, 15
1090, 15
1091, 15
1092, 16
1093, 16
1094, 17
1095, 18
1096, 19
1097, 21
1098, 22
1099, 24
1100, 25
1101, 28
1102, 30
1103, 32
1104, 34
1105, 33
1106, 31
1107, 31
1108, 31
1109, 28
1110, 28
1111, 27
1112, 26
1113, 26
1114, 25
1115, 25
1116, 24
1117, 27
1118, 27
1119, 27
1120, 29
1121, 31
1122, 34
1123, 37
1124, 38
1125, 38
1126, 40
1127, 41
1128, 39
1129, 38
1130, 39
1131, 37
1132, 37
1133, 36
1134, 32
1135, 32
1136, 30
1137, 29
1138, 29
1139, 29
1140, 28
1141, 29
1142, 31
1143, 34
1144, 37
1145, 37
1146, 37
1147, 38
1148, 40
1149, 40
1150, 38
1151, 39
1152, 40
1153, 39
1154, 38
1155, 38
1156, 35
1157, 32
1158, 31
1159, 28
1160, 29
1161, 28
1162, 27
1163, 27
1164, 28
1165, 29
1166, 29
1167, 30
1168, 31
1169, 32
1170, 31
1171, 30
1172, 27
1173, 27
1174, 29
1175, 31
1176, 31
1177, 30
1178, 28
1179, 27
1180, 26
1181, 25
1182, 25
1183, 23
1184, 24
1185, 24
1186, 25
1187, 25
1188, 23
1189, 24
1190, 24
1191, 24
1192, 26
1193, 26
1194, 29
1195, 30
1196, 29
1197, 31
1198, 31
1199, 34
1200, 34
1201, 34
1202, 32
1203, 30
1204, 29
1205, 28
1206, 26
1207, 24
1208, 24
1209, 26
1210, 26
1211, 25
1212, 24
1213, 23
1214, 24
1215, 25
1216, 27
1217, 28
1218, 27
1219, 30
1220, 32
1221, 30
1222, 31
1223, 31
1224, 30
1225, 28
1226, 28
1227, 27
1228, 26
1229, 25
1230, 23
1231, 21
1232, 20
1233, 19
1234, 20
1235, 21
1236, 21
1237, 22
1238, 22
1239, 24
1240, 23
1241, 25
1242, 27
1243, 29
1244, 32
1245, 32
1246, 33
1247, 30
1248, 31
1249, 30
1250, 30
