Year, Number of Households
800, 12
801, 13
802, 11
803, 10
804, 11
805, 11
806, 11
807, 11
808, 11
809, 13
810, 12
811, 13
812, 14
813, 13
814, 15
815, 14
816, 13
817, 13
818, 13
819, 13
820, 13
821, 13
822, 13
823, 13
824, 13
825, 14
826, 15
827, 15
828, 16
829, 17
830, 18
831, 18
832, 18
833, 21
834, 23
835, 21
836, 21
837, 22
838, 22
839, 22
840, 22
841, 23
842, 22
843, 20
844, 20
845, 20
846, 19
847, 20
848, 21
849, 21
850, 21
851, 20
852, 20
853, 20
854, 22
855, 23
856, 23
857, 23
858, 26
859, 25
860, 25
861, 23
862, 23
863, 23
864, 22
865, 20
866, 19
867, 19
868, 17
869, 18
870, 19
871, 19
872, 19
873, 20
874, 21
875, 23
876, 22
877, 22
878, 22
879, 23
880, 23
881, 23
882, 24
883, 24
884, 24
885, 24
886, 22
887, 23
888, 23
889, 23
890, 23
891, 23
892, 23
893, 23
894, 23
895, 23
896, 21
897, 21
898, 22
899, 23
900, 24
901, 25
902, 24
903, 24
904, 25
905, 25
906, 25
907, 24
908, 24
909, 22
910, 22
911, 21
912, 21
913, 21
914, 24
915, 23
916, 25
917, 23
918, 25
919, 26
920, 27
921, 27
922, 25
923, 28
924, 30
925, 31
926, 32
927, 33
928, 33
929, 34
930, 34
931, 36
932, 36
933, 38
934, 37
935, 39
936, 38
937, 41
938, 44
939, 45
940, 50
941, 49
942, 49
943, 50
944, 51
945, 52
946, 53
947, 54
948, 54
949, 57
950, 57
951, 57
952, 59
953, 62
954, 64
955, 64
956, 65
957, 65
958, 62
959, 63
960, 66
961, 67
962, 68
963, 65
964, 65
965, 53
966, 50
967, 50
968, 50
969, 34
970, 32
971, 32
972, 32
973, 31
974, 32
975, 32
976, 34
977, 36
978, 35
979, 36
980, 34
981, 33
982, 33
983, 34
984, 35
985, 35
986, 33
987, 32
988, 30
989, 28
990, 28
991, 28
992, 29
993, 29
994, 28
995, 31
996, 32
997, 33
998, 34
999, 34
1000, 36
1001, 37
1002, 38
1003, 38
1004, 40
1005, 38
1006, 37
1007, 35
1008, 36
1009, 36
1010, 32
1011, 33
1012, 33
1013, 34
1014, 34
1015, 36
1016, 37
1017, 39
1018, 40
1019, 40
1020, 43
1021, 43
1022, 45
1023, 47
1024, 47
1025, 46
1026, 46
1027, 47
1028, 46
1029, 48
1030, 47
1031, 48
1032, 47
1033, 46
1034, 46
1035, 46
1036, 47
1037, 48
1038, 49
1039, 49
1040, 47
1041, 48
1042, 53
1043, 55
1044, 56
1045, 56
1046, 53
1047, 58
1048, 59
1049, 56
1050, 60
1051, 59
1052, 58
1053, 63
1054, 62
1055, 62
1056, 65
1057, 64
1058, 63
1059, 63
1060, 59
1061, 59
1062, 62
1063, 67
1064, 73
1065, 76
1066, 78
1067, 79
1068, 83
1069, 81
1070, 88
1071, 92
1072, 91
1073, 93
1074, 91
1075, 98
1076, 100
1077, 100
1078, 102
1079, 102
1080, 104
1081, 102
1082, 102
1083, 104
1084, 105
1085, 107
1086, 115
1087, 118
1088, 120
1089, 121
1090, 122
1091, 127
1092, 136
1093, 140
1094, 146
1095, 150
1096, 154
1097, 158
1098, 157
1099, 159
1100, 156
1101, 154
1102, 154
1103, 150
1104, 148
1105, 154
1106, 156
1107, 156
1108, 160
1109, 165
1110, 166
1111, 164
1112, 173
1113, 181
1114, 190
1115, 198
1116, 204
1117, 207
1118, 203
1119, 205
1120, 210
1121, 213
1122, 219
1123, 223
1124, 220
1125, 216
1126, 215
1127, 214
1128, 212
1129, 220
1130, 226
1131, 210
1132, 203
1133, 198
1134, 196
1135, 190
1136, 188
1137, 185
1138, 182
1139, 175
1140, 168
1141, 157
1142, 150
1143, 146
1144, 143
1145, 146
1146, 134
1147, 131
1148, 121
1149, 120
1150, 112
1151, 109
1152, 105
1153, 105
1154, 99
1155, 98
1156, 93
1157, 90
1158, 89
1159, 88
1160, 87
1161, 80
1162, 78
1163, 74
1164, 73
1165, 70
1166, 66
1167, 65
1168, 66
1169, 66
1170, 62
1171, 64
1172, 69
1173, 71
1174, 71
1175, 66
1176, 66
1177, 64
1178, 59
1179, 58
1180, 56
1181, 55
1182, 56
1183, 55
1184, 50
1185, 51
1186, 46
1187, 46
1188, 45
1189, 43
1190, 41
1191, 42
1192, 43
1193, 45
1194, 44
1195, 44
1196, 44
1197, 44
1198, 44
1199, 45
1200, 46
1201, 44
1202, 44
1203, 43
1204, 42
1205, 41
1206, 42
1207, 37
1208, 37
1209, 36
1210, 36
1211, 37
1212, 36
1213, 36
1214, 31
1215, 29
1216, 30
1217, 31
1218, 29
1219, 30
1220, 30
1221, 30
1222, 30
1223, 28
1224, 25
1225, 25
1226, 24
1227, 23
1228, 23
1229, 24
1230, 21
1231, 23
1232, 23
1233, 23
1234, 23
1235, 24
1236, 23
1237, 21
1238, 22
1239, 22
1240, 22
1241, 22
1242, 23
1243, 20
1244, 20
1245, 20
1246, 18
1247, 17
1248, 16
1249, 16
1250, 15
