Year, Number of Households
800, 10
801, 12
802, 11
803, 11
804, 12
805, 14
806, 15
807, 15
808, 14
809, 13
810, 13
811, 13
812, 12
813, 12
814, 13
815, 13
816, 13
817, 11
818, 12
819, 11
820, 11
821, 12
822, 15
823, 15
824, 15
825, 16
826, 17
827, 17
828, 18
829, 19
830, 21
831, 22
832, 24
833, 25
834, 26
835, 25
836, 25
837, 24
838, 23
839, 22
840, 22
841, 23
842, 25
843, 25
844, 26
845, 27
846, 29
847, 29
848, 31
849, 33
850, 36
851, 37
852, 37
853, 39
854, 41
855, 40
856, 42
857, 42
858, 42
859, 44
860, 44
861, 44
862, 46
863, 45
864, 45
865, 44
866, 44
867, 44
868, 46
869, 49
870, 49
871, 50
872, 52
873, 53
874, 55
875, 58
876, 61
877, 63
878, 62
879, 63
880, 64
881, 64
882, 65
883, 66
884, 67
885, 71
886, 71
887, 69
888, 69
889, 73
890, 75
891, 74
892, 76
893, 80
894, 78
895, 83
896, 86
897, 92
898, 95
899, 93
900, 94
901, 97
902, 102
903, 101
904, 101
905, 107
906, 113
907, 115
908, 122
909, 120
910, 121
911, 124
912, 125
913, 128
914, 127
915, 131
916, 132
917, 139
918, 141
919, 140
920, 143
921, 144
922, 152
923, 153
924, 157
925, 157
926, 161
927, 168
928, 172
929, 173
930, 172
931, 175
932, 172
933, 180
934, 183
935, 189
936, 176
937, 178
938, 178
939, 178
940, 182
941, 187
942, 188
943, 189
944, 180
945, 181
946, 182
947, 190
948, 196
949, 191
950, 190
951, 193
952, 178
953, 182
954, 179
955, 156
956, 159
957, 161
958, 147
959, 149
960, 148
961, 144
962, 148
963, 143
964, 132
965, 122
966, 121
967, 123
968, 115
969, 103
970, 93
971, 89
972, 84
973, 89
974, 89
975, 93
976, 91
977, 97
978, 101
979, 89
980, 87
981, 85
982, 81
983, 83
984, 77
985, 76
986, 72
987, 71
988, 73
989, 74
990, 74
991, 71
992, 69
993, 65
994, 61
995, 65
996, 72
997, 78
998, 79
999, 81
1000, 85
1001, 87
1002, 93
1003, 99
1004, 101
1005, 100
1006, 102
1007, 105
1008, 105
1009, 105
1010, 103
1011, 103
1012, 103
1013, 102
1014, 103
1015, 103
1016, 104
1017, 107
1018, 109
1019, 111
1020, 110
1021, 120
1022, 121
1023, 128
1024, 133
1025, 140
1026, 143
1027, 149
1028, 154
1029, 153
1030, 151
1031, 156
1032, 156
1033, 152
1034, 146
1035, 148
1036, 154
1037, 154
1038, 157
1039, 155
1040, 157
1041, 161
1042, 163
1043, 165
1044, 164
1045, 164
1046, 162
1047, 157
1048, 162
1049, 160
1050, 163
1051, 161
1052, 160
1053, 162
1054, 162
1055, 155
1056, 154
1057, 158
1058, 155
1059, 151
1060, 149
1061, 153
1062, 154
1063, 151
1064, 154
1065, 152
1066, 152
1067, 149
1068, 149
1069, 147
1070, 145
1071, 144
1072, 143
1073, 141
1074, 140
1075, 141
1076, 139
1077, 140
1078, 137
1079, 136
1080, 135
1081, 134
1082, 135
1083, 135
1084, 134
1085, 131
1086, 134
1087, 131
1088, 129
1089, 131
1090, 125
1091, 123
1092, 123
1093, 121
1094, 122
1095, 120
1096, 122
1097, 123
1098, 120
1099, 119
1100, 116
1101, 111
1102, 114
1103, 111
1104, 114
1105, 112
1106, 111
1107, 109
1108, 105
1109, 104
1110, 103
1111, 105
1112, 102
1113, 97
1114, 99
1115, 100
1116, 100
1117, 99
1118, 96
1119, 95
1120, 97
1121, 96
1122, 96
1123, 97
1124, 91
1125, 93
1126, 94
1127, 93
1128, 93
1129, 92
1130, 87
1131, 85
1132, 82
1133, 82
1134, 82
1135, 81
1136, 81
1137, 74
1138, 72
1139, 72
1140, 73
1141, 71
1142, 68
1143, 66
1144, 65
1145, 63
1146, 66
1147, 65
1148, 63
1149, 62
1150, 63
1151, 63
1152, 60
1153, 61
1154, 59
1155, 56
1156, 54
1157, 55
1158, 53
1159, 51
1160, 51
1161, 49
1162, 46
1163, 45
1164, 45
1165, 45
1166, 45
1167, 45
1168, 43
1169, 39
1170, 39
1171, 36
1172, 37
1173, 36
1174, 37
1175, 38
1176, 38
1177, 37
1178, 33
1179, 33
1180, 33
1181, 32
1182, 32
1183, 30
1184, 31
1185, 31
1186, 31
1187, 31
1188, 31
1189, 31
1190, 31
1191, 30
1192, 31
1193, 31
1194, 29
1195, 28
1196, 28
1197, 27
1198, 27
1199, 27
1200, 28
1201, 28
1202, 27
1203, 27
1204, 27
1205, 26
1206, 25
1207, 25
1208, 25
1209, 24
1210, 25
1211, 24
1212, 24
1213, 23
1214, 22
1215, 20
1216, 20
1217, 23
1218, 23
1219, 23
1220, 25
1221, 25
1222, 23
1223, 25
1224, 25
1225, 25
1226, 25
1227, 22
1228, 22
1229, 21
1230, 20
1231, 21
1232, 21
1233, 21
1234, 20
1235, 19
1236, 18
1237, 19
1238, 19
1239, 20
1240, 19
1241, 19
1242, 20
1243, 19
1244, 18
1245, 19
1246, 19
1247, 19
1248, 19
1249, 18
1250, 16
