Year, Number of Households
800, 8
801, 8
802, 9
803, 10
804, 12
805, 12
806, 12
807, 12
808, 12
809, 13
810, 13
811, 14
812, 14
813, 14
814, 14
815, 14
816, 13
817, 13
818, 13
819, 13
820, 12
821, 12
822, 14
823, 15
824, 15
825, 17
826, 18
827, 19
828, 19
829, 20
830, 21
831, 21
832, 19
833, 20
834, 20
835, 21
836, 21
837, 20
838, 20
839, 20
840, 22
841, 21
842, 23
843, 22
844, 21
845, 22
846, 22
847, 23
848, 26
849, 25
850, 26
851, 26
852, 26
853, 24
854, 23
855, 23
856, 23
857, 25
858, 25
859, 25
860, 25
861, 25
862, 25
863, 25
864, 26
865, 26
866, 27
867, 27
868, 28
869, 29
870, 29
871, 32
872, 32
873, 33
874, 35
875, 34
876, 35
877, 34
878, 33
879, 31
880, 31
881, 30
882, 32
883, 33
884, 32
885, 32
886, 33
887, 32
888, 34
889, 34
890, 36
891, 35
892, 35
893, 35
894, 35
895, 37
896, 40
897, 40
898, 41
899, 42
900, 44
901, 45
902, 43
903, 42
904, 42
905, 43
906, 45
907, 44
908, 43
909, 41
910, 45
911, 48
912, 49
913, 49
914, 48
915, 50
916, 51
917, 54
918, 56
919, 61
920, 63
921, 65
922, 67
923, 66
924, 65
925, 65
926, 63
927, 62
928, 61
929, 61
930, 62
931, 62
932, 63
933, 66
934, 64
935, 64
936, 66
937, 69
938, 76
939, 80
940, 82
941, 86
942, 90
943, 93
944, 93
945, 96
946, 96
947, 96
948, 94
949, 94
950, 92
951, 97
952, 96
953, 99
954, 100
955, 103
956, 108
957, 113
958, 116
959, 116
960, 124
961, 131
962, 133
963, 137
964, 140
965, 140
966, 140
967, 137
968, 139
969, 150
970, 151
971, 152
972, 147
973, 148
974, 153
975, 151
976, 151
977, 156
978, 160
979, 164
980, 165
981, 170
982, 171
983, 175
984, 187
985, 189
986, 195
987, 206
988, 207
989, 211
990, 215
991, 218
992, 218
993, 217
994, 220
995, 225
996, 226
997, 235
998, 233
999, 238
1000, 243
1001, 253
1002, 256
1003, 262
1004, 269
1005, 277
1006, 281
1007, 280
1008, 300
1009, 311
1010, 310
1011, 316
1012, 323
1013, 329
1014, 344
1015, 338
1016, 334
1017, 342
1018, 347
1019, 347
1020, 348
1021, 356
1022, 362
1023, 369
1024, 377
1025, 394
1026, 402
1027, 408
1028, 413
1029, 429
1030, 442
1031, 454
1032, 466
1033, 466
1034, 479
1035, 483
1036, 491
1037, 504
1038, 505
1039, 504
1040, 509
1041, 507
1042, 514
1043, 520
1044, 524
1045, 537
1046, 538
1047, 546
1048, 561
1049, 575
1050, 588
1051, 597
1052, 590
1053, 602
1054, 596
1055, 600
1056, 599
1057, 599
1058, 599
1059, 590
1060, 586
1061, 592
1062, 587
1063, 581
1064, 587
1065, 583
1066, 576
1067, 573
1068, 571
1069, 578
1070, 575
1071, 568
1072, 567
1073, 560
1074, 556
1075, 562
1076, 562
1077, 546
1078, 542
1079, 540
1080, 536
1081, 539
1082, 543
1083, 547
1084, 540
1085, 533
1086, 527
1087, 520
1088, 522
1089, 524
1090, 515
1091, 511
1092, 513
1093, 514
1094, 503
1095, 503
1096, 500
1097, 494
1098, 501
1099, 501
1100, 497
1101, 493
1102, 485
1103, 487
1104, 481
1105, 476
1106, 472
1107, 465
1108, 468
1109, 453
1110, 460
1111, 453
1112, 457
1113, 457
1114, 456
1115, 453
1116, 450
1117, 441
1118, 445
1119, 441
1120, 438
1121, 429
1122, 423
1123, 417
1124, 418
1125, 415
1126, 415
1127, 415
1128, 409
1129, 410
1130, 409
1131, 399
1132, 397
1133, 389
1134, 384
1135, 381
1136, 373
1137, 376
1138, 371
1139, 370
1140, 364
1141, 360
1142, 361
1143, 351
1144, 352
1145, 350
1146, 349
1147, 344
1148, 349
1149, 344
1150, 339
1151, 331
1152, 332
1153, 329
1154, 330
1155, 327
1156, 322
1157, 320
1158, 315
1159, 309
1160, 311
1161, 305
1162, 298
1163, 293
1164, 294
1165, 286
1166, 290
1167, 290
1168, 283
1169, 275
1170, 270
1171, 268
1172, 267
1173, 265
1174, 257
1175, 260
1176, 261
1177, 258
1178, 252
1179, 248
1180, 251
1181, 253
1182, 250
1183, 246
1184, 242
1185, 243
1186, 241
1187, 239
1188, 240
1189, 239
1190, 234
1191, 233
1192, 230
1193, 232
1194, 223
1195, 220
1196, 217
1197, 220
1198, 214
1199, 218
1200, 212
1201, 212
1202, 210
1203, 209
1204, 209
1205, 207
1206, 203
1207, 202
1208, 197
1209, 192
1210, 192
1211, 192
1212, 184
1213, 184
1214, 180
1215, 176
1216, 174
1217, 177
1218, 177
1219, 178
1220, 173
1221, 169
1222, 172
1223, 169
1224, 164
1225, 162
1226, 160
1227, 155
1228, 153
1229, 148
1230, 153
1231, 151
1232, 149
1233, 147
1234, 147
1235, 143
1236, 145
1237, 141
1238, 138
1239, 139
1240, 136
1241, 136
1242, 134
1243, 134
1244, 133
1245, 134
1246, 131
1247, 129
1248, 130
1249, 128
1250, 126
