Year, Number of Households
800, 10
801, 10
802, 10
803, 10
804, 12
805, 14
806, 14
807, 14
808, 12
809, 12
810, 12
811, 13
812, 12
813, 12
814, 12
815, 11
816, 10
817, 11
818, 10
819, 10
820, 10
821, 10
822, 9
823, 9
824, 9
825, 10
826, 12
827, 13
828, 15
829, 15
830, 15
831, 15
832, 15
833, 15
834, 15
835, 11
836, 12
837, 10
838, 10
839, 10
840, 10
841, 10
842, 10
843, 10
844, 11
845, 11
846, 11
847, 11
848, 11
849, 11
850, 13
851, 13
852, 14
853, 14
854, 13
855, 14
856, 13
857, 13
858, 13
859, 13
860, 13
861, 12
862, 11
863, 9
864, 9
865, 10
866, 11
867, 10
868, 11
869, 11
870, 11
871, 11
872, 12
873, 12
874, 11
875, 12
876, 12
877, 13
878, 13
879, 13
880, 12
881, 12
882, 12
883, 12
884, 12
885, 12
886, 9
887, 11
888, 11
889, 11
890, 11
891, 11
892, 11
893, 11
894, 12
895, 12
896, 13
897, 12
898, 12
899, 12
900, 13
901, 13
902, 13
903, 13
904, 13
905, 13
906, 13
907, 13
908, 11
909, 11
910, 11
911, 11
912, 12
913, 12
914, 12
915, 12
916, 13
917, 13
918, 12
919, 12
920, 11
921, 11
922, 12
923, 12
924, 13
925, 11
926, 11
927, 10
928, 10
929, 10
930, 10
931, 12
932, 14
933, 15
934, 14
935, 13
936, 14
937, 14
938, 15
939, 16
940, 17
941, 17
942, 18
943, 18
944, 18
945, 18
946, 17
947, 15
948, 15
949, 15
950, 15
951, 15
952, 14
953, 15
954, 15
955, 16
956, 15
957, 15
958, 15
959, 15
960, 15
961, 15
962, 15
963, 13
964, 13
965, 12
966, 12
967, 12
968, 9
969, 9
970, 7
971, 7
972, 7
973, 7
974, 5
975, 5
976, 6
977, 5
978, 5
979, 6
980, 6
981, 6
982, 6
983, 6
984, 4
985, 4
986, 4
987, 4
988, 3
989, 3
990, 4
991, 4
992, 4
993, 4
994, 4
995, 4
996, 4
997, 4
998, 4
999, 3
1000, 4
1001, 5
1002, 5
1003, 5
1004, 5
1005, 5
1006, 5
1007, 5
1008, 5
1009, 5
1010, 4
1011, 4
1012, 4
1013, 5
1014, 5
1015, 5
1016, 5
1017, 5
1018, 5
1019, 5
1020, 5
1021, 6
1022, 7
1023, 8
1024, 9
1025, 9
1026, 8
1027, 8
1028, 8
1029, 8
1030, 8
1031, 7
1032, 6
1033, 7
1034, 9
1035, 10
1036, 10
1037, 10
1038, 10
1039, 10
1040, 10
1041, 11
1042, 11
1043, 11
1044, 13
1045, 12
1046, 12
1047, 12
1048, 11
1049, 11
1050, 11
1051, 11
1052, 10
1053, 10
1054, 10
1055, 11
1056, 11
1057, 12
1058, 12
1059, 12
1060, 12
1061, 12
1062, 12
1063, 14
1064, 13
1065, 13
1066, 14
1067, 14
1068, 12
1069, 12
1070, 12
1071, 12
1072, 12
1073, 11
1074, 11
1075, 11
1076, 11
1077, 13
1078, 13
1079, 12
1080, 13
1081, 14
1082, 14
1083, 14
1084, 14
1085, 14
1086, 12
1087, 11
1088, 11
1089, 12
1090, 12
1091, 12
1092, 11
1093, 11
1094, 9
1095, 8
1096, 8
1097, 7
1098, 7
1099, 7
1100, 8
1101, 8
1102, 8
1103, 8
1104, 9
1105, 9
1106, 9
1107, 9
1108, 8
1109, 7
1110, 8
1111, 8
1112, 8
1113, 8
1114, 8
1115, 8
1116, 7
1117, 7
1118, 7
1119, 6
1120, 7
1121, 7
1122, 7
1123, 7
1124, 7
1125, 7
1126, 7
1127, 6
1128, 6
1129, 7
1130, 7
1131, 8
1132, 8
1133, 9
1134, 9
1135, 7
1136, 7
1137, 7
1138, 7
1139, 8
1140, 6
1141, 6
1142, 6
1143, 7
1144, 7
1145, 6
1146, 6
1147, 6
1148, 6
1149, 6
1150, 7
1151, 8
1152, 9
1153, 10
1154, 9
1155, 9
1156, 9
1157, 10
1158, 11
1159, 11
1160, 11
1161, 11
1162, 11
1163, 10
1164, 10
1165, 10
1166, 9
1167, 9
1168, 9
1169, 9
1170, 8
1171, 9
1172, 10
1173, 11
1174, 11
1175, 11
1176, 12
1177, 12
1178, 11
1179, 11
1180, 11
1181, 11
1182, 11
1183, 11
1184, 10
1185, 10
1186, 11
1187, 10
1188, 9
1189, 9
1190, 8
1191, 7
1192, 7
1193, 8
1194, 8
1195, 9
1196, 9
1197, 8
1198, 8
1199, 8
1200, 8
1201, 8
1202, 8
1203, 8
1204, 8
1205, 7
1206, 7
1207, 7
1208, 7
1209, 7
1210, 6
1211, 6
1212, 6
1213, 6
1214, 6
1215, 6
1216, 5
1217, 5
1218, 5
1219, 5
1220, 5
1221, 5
1222, 5
1223, 6
1224, 5
1225, 6
1226, 6
1227, 6
1228, 5
1229, 5
1230, 5
1231, 5
1232, 5
1233, 5
1234, 5
1235, 5
1236, 4
1237, 4
1238, 5
1239, 4
1240, 4
1241, 4
1242, 4
1243, 4
1244, 5
1245, 5
1246, 5
1247, 5
1248, 5
1249, 6
1250, 5
