Year, Number of Households
800, 9
801, 9
802, 8
803, 8
804, 9
805, 12
806, 13
807, 13
808, 12
809, 12
810, 12
811, 12
812, 12
813, 12
814, 12
815, 11
816, 11
817, 11
818, 11
819, 11
820, 11
821, 10
822, 11
823, 11
824, 11
825, 11
826, 13
827, 13
828, 14
829, 16
830, 17
831, 18
832, 19
833, 20
834, 20
835, 19
836, 19
837, 19
838, 18
839, 17
840, 17
841, 17
842, 16
843, 16
844, 17
845, 15
846, 15
847, 16
848, 17
849, 20
850, 21
851, 22
852, 23
853, 23
854, 25
855, 25
856, 23
857, 25
858, 27
859, 26
860, 24
861, 23
862, 24
863, 24
864, 25
865, 22
866, 22
867, 23
868, 25
869, 28
870, 29
871, 29
872, 29
873, 32
874, 34
875, 37
876, 38
877, 40
878, 38
879, 38
880, 40
881, 39
882, 39
883, 38
884, 39
885, 41
886, 39
887, 37
888, 39
889, 37
890, 41
891, 43
892, 42
893, 44
894, 45
895, 44
896, 46
897, 48
898, 47
899, 49
900, 47
901, 47
902, 46
903, 43
904, 43
905, 41
906, 40
907, 42
908, 41
909, 45
910, 45
911, 44
912, 44
913, 45
914, 48
915, 50
916, 49
917, 51
918, 53
919, 54
920, 53
921, 53
922, 52
923, 50
924, 49
925, 47
926, 48
927, 46
928, 47
929, 49
930, 49
931, 47
932, 51
933, 51
934, 55
935, 54
936, 58
937, 62
938, 66
939, 69
940, 67
941, 66
942, 64
943, 65
944, 64
945, 66
946, 64
947, 65
948, 60
949, 59
950, 59
951, 61
952, 62
953, 63
954, 64
955, 68
956, 72
957, 75
958, 79
959, 82
960, 87
961, 90
962, 92
963, 93
964, 97
965, 96
966, 90
967, 91
968, 90
969, 86
970, 82
971, 80
972, 78
973, 76
974, 78
975, 78
976, 78
977, 84
978, 83
979, 88
980, 92
981, 90
982, 92
983, 93
984, 94
985, 98
986, 100
987, 97
988, 99
989, 98
990, 96
991, 94
992, 93
993, 90
994, 86
995, 88
996, 87
997, 85
998, 86
999, 88
1000, 91
1001, 94
1002, 96
1003, 99
1004, 103
1005, 109
1006, 107
1007, 102
1008, 109
1009, 110
1010, 110
1011, 115
1012, 120
1013, 121
1014, 123
1015, 121
1016, 121
1017, 121
1018, 126
1019, 121
1020, 121
1021, 123
1022, 126
1023, 126
1024, 128
1025, 126
1026, 128
1027, 132
1028, 132
1029, 134
1030, 134
1031, 139
1032, 140
1033, 141
1034, 146
1035, 148
1036, 146
1037, 143
1038, 146
1039, 147
1040, 145
1041, 143
1042, 143
1043, 143
1044, 142
1045, 143
1046, 148
1047, 146
1048, 150
1049, 152
1050, 152
1051, 157
1052, 159
1053, 162
1054, 161
1055, 166
1056, 175
1057, 176
1058, 175
1059, 169
1060, 171
1061, 170
1062, 169
1063, 168
1064, 169
1065, 174
1066, 179
1067, 186
1068, 190
1069, 191
1070, 190
1071, 192
1072, 196
1073, 201
1074, 207
1075, 207
1076, 211
1077, 213
1078, 210
1079, 209
1080, 210
1081, 212
1082, 212
1083, 213
1084, 218
1085, 215
1086, 219
1087, 220
1088, 218
1089, 222
1090, 228
1091, 234
1092, 238
1093, 239
1094, 237
1095, 242
1096, 242
1097, 245
1098, 247
1099, 248
1100, 243
1101, 244
1102, 244
1103, 247
1104, 243
1105, 240
1106, 237
1107, 241
1108, 238
1109, 239
1110, 236
1111, 236
1112, 231
1113, 230
1114, 232
1115, 231
1116, 232
1117, 227
1118, 230
1119, 227
1120, 223
1121, 227
1122, 229
1123, 222
1124, 220
1125, 210
1126, 212
1127, 208
1128, 208
1129, 200
1130, 199
1131, 198
1132, 195
1133, 193
1134, 187
1135, 187
1136, 182
1137, 182
1138, 179
1139, 174
1140, 171
1141, 170
1142, 164
1143, 159
1144, 158
1145, 157
1146, 155
1147, 153
1148, 153
1149, 147
1150, 146
1151, 142
1152, 134
1153, 127
1154, 130
1155, 127
1156, 126
1157, 119
1158, 113
1159, 110
1160, 107
1161, 106
1162, 102
1163, 105
1164, 105
1165, 103
1166, 102
1167, 102
1168, 99
1169, 96
1170, 94
1171, 95
1172, 92
1173, 92
1174, 90
1175, 85
1176, 82
1177, 82
1178, 80
1179, 78
1180, 77
1181, 74
1182, 74
1183, 70
1184, 71
1185, 72
1186, 72
1187, 68
1188, 69
1189, 65
1190, 65
1191, 64
1192, 66
1193, 65
1194, 64
1195, 65
1196, 65
1197, 62
1198, 59
1199, 57
1200, 58
1201, 60
1202, 59
1203, 59
1204, 55
1205, 54
1206, 51
1207, 50
1208, 51
1209, 52
1210, 48
1211, 44
1212, 44
1213, 45
1214, 46
1215, 44
1216, 44
1217, 46
1218, 45
1219, 42
1220, 40
1221, 41
1222, 39
1223, 39
1224, 38
1225, 37
1226, 39
1227, 39
1228, 38
1229, 38
1230, 38
1231, 35
1232, 33
1233, 33
1234, 35
1235, 36
1236, 35
1237, 35
1238, 31
1239, 33
1240, 33
1241, 32
1242, 31
1243, 30
1244, 29
1245, 28
1246, 26
1247, 27
1248, 28
1249, 29
1250, 29
