Year, Number of Households
800, 14
801, 15
802, 17
803, 17
804, 18
805, 17
806, 16
807, 16
808, 16
809, 16
810, 15
811, 15
812, 15
813, 15
814, 16
815, 16
816, 15
817, 15
818, 14
819, 13
820, 13
821, 13
822, 13
823, 12
824, 13
825, 14
826, 15
827, 16
828, 18
829, 17
830, 19
831, 21
832, 22
833, 20
834, 19
835, 18
836, 18
837, 15
838, 16
839, 16
840, 16
841, 15
842, 15
843, 15
844, 16
845, 14
846, 14
847, 16
848, 17
849, 16
850, 17
851, 17
852, 19
853, 21
854, 21
855, 23
856, 24
857, 24
858, 22
859, 22
860, 22
861, 21
862, 20
863, 18
864, 16
865, 16
866, 16
867, 16
868, 17
869, 19
870, 19
871, 18
872, 18
873, 18
874, 21
875, 24
876, 25
877, 25
878, 24
879, 24
880, 24
881, 25
882, 24
883, 24
884, 24
885, 24
886, 24
887, 25
888, 23
889, 23
890, 22
891, 21
892, 20
893, 20
894, 22
895, 23
896, 24
897, 26
898, 28
899, 28
900, 27
901, 27
902, 27
903, 28
904, 30
905, 32
906, 33
907, 32
908, 32
909, 29
910, 28
911, 28
912, 31
913, 30
914, 28
915, 28
916, 28
917, 27
918, 28
919, 27
920, 27
921, 29
922, 31
923, 34
924, 35
925, 37
926, 39
927, 38
928, 37
929, 36
930, 36
931, 38
932, 38
933, 39
934, 40
935, 39
936, 38
937, 39
938, 39
939, 38
940, 36
941, 36
942, 36
943, 38
944, 30
945, 33
946, 35
947, 37
948, 39
949, 35
950, 35
951, 36
952, 25
953, 24
954, 23
955, 18
956, 18
957, 17
958, 13
959, 13
960, 14
961, 15
962, 14
963, 14
964, 13
965, 6
966, 6
967, 7
968, 6
969, 5
970, 6
971, 6
972, 7
973, 7
974, 6
975, 6
976, 8
977, 8
978, 8
979, 8
980, 8
981, 8
982, 7
983, 8
984, 9
985, 9
986, 9
987, 9
988, 8
989, 9
990, 9
991, 10
992, 11
993, 11
994, 11
995, 11
996, 11
997, 12
998, 12
999, 13
1000, 13
1001, 12
1002, 12
1003, 14
1004, 15
1005, 14
1006, 14
1007, 16
1008, 16
1009, 15
1010, 14
1011, 14
1012, 14
1013, 14
1014, 15
1015, 15
1016, 13
1017, 13
1018, 16
1019, 16
1020, 17
1021, 16
1022, 16
1023, 17
1024, 18
1025, 18
1026, 19
1027, 20
1028, 20
1029, 21
1030, 20
1031, 20
1032, 19
1033, 19
1034, 19
1035, 19
1036, 19
1037, 20
1038, 20
1039, 19
1040, 19
1041, 21
1042, 22
1043, 24
1044, 24
1045, 24
1046, 23
1047, 25
1048, 26
1049, 25
1050, 23
1051, 23
1052, 24
1053, 24
1054, 24
1055, 26
1056, 27
1057, 27
1058, 26
1059, 25
1060, 25
1061, 26
1062, 25
1063, 27
1064, 30
1065, 31
1066, 32
1067, 34
1068, 33
1069, 32
1070, 32
1071, 32
1072, 32
1073, 33
1074, 34
1075, 35
1076, 35
1077, 36
1078, 36
1079, 39
1080, 39
1081, 37
1082, 37
1083, 37
1084, 37
1085, 39
1086, 41
1087, 40
1088, 40
1089, 40
1090, 39
1091, 42
1092, 44
1093, 44
1094, 42
1095, 40
1096, 38
1097, 38
1098, 40
1099, 43
1100, 43
1101, 43
1102, 45
1103, 45
1104, 47
1105, 49
1106, 50
1107, 51
1108, 53
1109, 54
1110, 55
1111, 52
1112, 54
1113, 55
1114, 56
1115, 55
1116, 54
1117, 55
1118, 55
1119, 55
1120, 55
1121, 54
1122, 54
1123, 52
1124, 55
1125, 59
1126, 61
1127, 64
1128, 64
1129, 65
1130, 68
1131, 68
1132, 70
1133, 70
1134, 70
1135, 71
1136, 68
1137, 70
1138, 70
1139, 69
1140, 67
1141, 64
1142, 64
1143, 61
1144, 60
1145, 61
1146, 65
1147, 64
1148, 63
1149, 58
1150, 61
1151, 60
1152, 56
1153, 51
1154, 49
1155, 49
1156, 46
1157, 42
1158, 39
1159, 40
1160, 37
1161, 36
1162, 35
1163, 32
1164, 32
1165, 28
1166, 29
1167, 28
1168, 26
1169, 25
1170, 24
1171, 24
1172, 24
1173, 24
1174, 25
1175, 27
1176, 27
1177, 23
1178, 22
1179, 25
1180, 24
1181, 26
1182, 28
1183, 28
1184, 28
1185, 28
1186, 28
1187, 24
1188, 25
1189, 25
1190, 25
1191, 23
1192, 20
1193, 22
1194, 22
1195, 22
1196, 24
1197, 22
1198, 22
1199, 23
1200, 25
1201, 23
1202, 23
1203, 21
1204, 21
1205, 21
1206, 20
1207, 20
1208, 20
1209, 18
1210, 16
1211, 15
1212, 15
1213, 15
1214, 14
1215, 14
1216, 13
1217, 13
1218, 14
1219, 12
1220, 12
1221, 13
1222, 13
1223, 13
1224, 14
1225, 11
1226, 11
1227, 11
1228, 11
1229, 10
1230, 9
1231, 7
1232, 6
1233, 5
1234, 5
1235, 4
1236, 4
1237, 3
1238, 4
1239, 4
1240, 4
1241, 3
1242, 3
1243, 3
1244, 3
1245, 2
1246, 2
1247, 2
1248, 2
1249, 2
1250, 3
