Year, Number of Households
800, 14
801, 15
802, 16
803, 15
804, 15
805, 14
806, 13
807, 13
808, 12
809, 11
810, 11
811, 12
812, 13
813, 12
814, 12
815, 12
816, 11
817, 12
818, 13
819, 13
820, 12
821, 11
822, 12
823, 14
824, 14
825, 13
826, 13
827, 13
828, 13
829, 14
830, 14
831, 15
832, 14
833, 14
834, 14
835, 16
836, 16
837, 17
838, 20
839, 20
840, 22
841, 22
842, 25
843, 25
844, 26
845, 27
846, 28
847, 28
848, 29
849, 29
850, 26
851, 26
852, 25
853, 24
854, 22
855, 24
856, 25
857, 26
858, 27
859, 31
860, 34
861, 35
862, 35
863, 35
864, 34
865, 36
866, 38
867, 37
868, 37
869, 39
870, 41
871, 39
872, 39
873, 40
874, 38
875, 42
876, 40
877, 41
878, 41
879, 43
880, 46
881, 48
882, 48
883, 53
884, 54
885, 55
886, 59
887, 62
888, 64
889, 64
890, 63
891, 65
892, 67
893, 70
894, 71
895, 73
896, 78
897, 77
898, 79
899, 82
900, 87
901, 91
902, 94
903, 95
904, 100
905, 107
906, 111
907, 113
908, 115
909, 114
910, 116
911, 115
912, 119
913, 117
914, 122
915, 121
916, 123
917, 135
918, 137
919, 140
920, 140
921, 118
922, 120
923, 124
924, 123
925, 115
926, 117
927, 122
928, 126
929, 129
930, 129
931, 110
932, 110
933, 116
934, 118
935, 106
936, 88
937, 85
938, 84
939, 90
940, 84
941, 85
942, 85
943, 84
944, 73
945, 72
946, 73
947, 76
948, 79
949, 77
950, 76
951, 75
952, 51
953, 53
954, 55
955, 48
956, 48
957, 47
958, 40
959, 43
960, 43
961, 43
962, 37
963, 40
964, 37
965, 34
966, 32
967, 31
968, 28
969, 27
970, 26
971, 23
972, 23
973, 23
974, 21
975, 19
976, 21
977, 22
978, 23
979, 23
980, 21
981, 19
982, 20
983, 19
984, 19
985, 16
986, 15
987, 18
988, 18
989, 18
990, 17
991, 18
992, 17
993, 16
994, 14
995, 14
996, 16
997, 16
998, 16
999, 17
1000, 19
1001, 19
1002, 20
1003, 20
1004, 19
1005, 19
1006, 20
1007, 21
1008, 24
1009, 25
1010, 24
1011, 24
1012, 23
1013, 24
1014, 24
1015, 25
1016, 24
1017, 26
1018, 26
1019, 27
1020, 26
1021, 27
1022, 27
1023, 28
1024, 31
1025, 32
1026, 33
1027, 33
1028, 33
1029, 33
1030, 33
1031, 34
1032, 34
1033, 37
1034, 39
1035, 41
1036, 43
1037, 42
1038, 43
1039, 43
1040, 44
1041, 43
1042, 45
1043, 48
1044, 49
1045, 54
1046, 55
1047, 55
1048, 54
1049, 57
1050, 59
1051, 62
1052, 64
1053, 66
1054, 67
1055, 69
1056, 71
1057, 72
1058, 78
1059, 76
1060, 83
1061, 88
1062, 90
1063, 95
1064, 99
1065, 96
1066, 101
1067, 106
1068, 111
1069, 115
1070, 116
1071, 119
1072, 119
1073, 124
1074, 129
1075, 130
1076, 131
1077, 133
1078, 140
1079, 141
1080, 144
1081, 142
1082, 145
1083, 146
1084, 143
1085, 145
1086, 144
1087, 139
1088, 143
1089, 138
1090, 140
1091, 141
1092, 135
1093, 131
1094, 136
1095, 131
1096, 133
1097, 132
1098, 128
1099, 126
1100, 128
1101, 126
1102, 126
1103, 124
1104, 120
1105, 119
1106, 116
1107, 112
1108, 110
1109, 114
1110, 110
1111, 109
1112, 111
1113, 110
1114, 110
1115, 108
1116, 109
1117, 107
1118, 104
1119, 104
1120, 105
1121, 105
1122, 103
1123, 103
1124, 101
1125, 100
1126, 100
1127, 99
1128, 99
1129, 97
1130, 103
1131, 90
1132, 87
1133, 86
1134, 82
1135, 78
1136, 74
1137, 75
1138, 66
1139, 66
1140, 66
1141, 61
1142, 59
1143, 54
1144, 50
1145, 44
1146, 45
1147, 41
1148, 41
1149, 40
1150, 37
1151, 35
1152, 33
1153, 29
1154, 30
1155, 29
1156, 30
1157, 28
1158, 22
1159, 20
1160, 19
1161, 21
1162, 20
1163, 19
1164, 20
1165, 18
1166, 16
1167, 14
1168, 14
1169, 14
1170, 13
1171, 11
1172, 13
1173, 13
1174, 13
1175, 13
1176, 13
1177, 11
1178, 10
1179, 10
1180, 10
1181, 10
1182, 11
1183, 11
1184, 10
1185, 9
1186, 9
1187, 9
1188, 9
1189, 9
1190, 9
1191, 9
1192, 9
1193, 9
1194, 8
1195, 8
1196, 8
1197, 8
1198, 9
1199, 9
1200, 8
1201, 8
1202, 9
1203, 8
1204, 9
1205, 8
1206, 8
1207, 8
1208, 7
1209, 8
1210, 7
1211, 7
1212, 7
1213, 7
1214, 6
1215, 4
1216, 3
1217, 4
1218, 4
1219, 4
1220, 5
1221, 3
1222, 3
1223, 3
1224, 3
1225, 3
1226, 3
1227, 3
1228, 2
1229, 2
1230, 2
1231, 2
1232, 2
1233, 2
1234, 2
1235, 2
1236, 2
1237, 2
1238, 2
1239, 2
1240, 2
1241, 2
1242, 1
1243, 1
1244, 1
1245, 1
1246, 1
1247, 1
1248, 1
1249, 1
1250, 1
