Year, Number of Households
800, 14
801, 16
802, 18
803, 19
804, 21
805, 22
806, 22
807, 21
808, 23
809, 21
810, 22
811, 21
812, 20
813, 20
814, 21
815, 21
816, 20
817, 20
818, 20
819, 20
820, 19
821, 18
822, 19
823, 20
824, 23
825, 22
826, 23
827, 25
828, 26
829, 27
830, 27
831, 27
832, 28
833, 27
834, 26
835, 27
836, 25
837, 26
838, 27
839, 23
840, 26
841, 26
842, 26
843, 26
844, 25
845, 24
846, 27
847, 31
848, 32
849, 36
850, 36
851, 40
852, 42
853, 42
854, 43
855, 43
856, 42
857, 41
858, 41
859, 41
860, 40
861, 36
862, 38
863, 38
864, 39
865, 40
866, 44
867, 47
868, 47
869, 50
870, 51
871, 55
872, 60
873, 61
874, 65
875, 68
876, 67
877, 69
878, 72
879, 73
880, 71
881, 69
882, 70
883, 68
884, 66
885, 64
886, 69
887, 70
888, 75
889, 79
890, 84
891, 90
892, 97
893, 102
894, 105
895, 111
896, 115
897, 118
898, 118
899, 120
900, 119
901, 120
902, 118
903, 118
904, 116
905, 115
906, 115
907, 111
908, 105
909, 107
910, 114
911, 113
912, 121
913, 125
914, 129
915, 126
916, 121
917, 124
918, 123
919, 124
920, 123
921, 104
922, 110
923, 102
924, 101
925, 82
926, 78
927, 76
928, 72
929, 73
930, 72
931, 61
932, 64
933, 68
934, 71
935, 63
936, 58
937, 58
938, 59
939, 58
940, 57
941, 57
942, 55
943, 56
944, 43
945, 44
946, 45
947, 43
948, 45
949, 42
950, 42
951, 41
952, 34
953, 34
954, 33
955, 28
956, 28
957, 31
958, 22
959, 22
960, 22
961, 24
962, 21
963, 21
964, 19
965, 12
966, 10
967, 10
968, 11
969, 11
970, 11
971, 10
972, 10
973, 11
974, 11
975, 11
976, 11
977, 10
978, 8
979, 8
980, 8
981, 7
982, 6
983, 6
984, 6
985, 6
986, 7
987, 7
988, 8
989, 8
990, 10
991, 11
992, 10
993, 9
994, 9
995, 8
996, 8
997, 9
998, 9
999, 9
1000, 10
1001, 10
1002, 9
1003, 9
1004, 9
1005, 9
1006, 9
1007, 7
1008, 8
1009, 9
1010, 9
1011, 9
1012, 11
1013, 11
1014, 12
1015, 12
1016, 12
1017, 13
1018, 13
1019, 11
1020, 11
1021, 11
1022, 10
1023, 11
1024, 10
1025, 9
1026, 8
1027, 8
1028, 8
1029, 9
1030, 10
1031, 10
1032, 11
1033, 11
1034, 12
1035, 12
1036, 12
1037, 15
1038, 14
1039, 15
1040, 16
1041, 15
1042, 12
1043, 12
1044, 11
1045, 11
1046, 11
1047, 11
1048, 11
1049, 11
1050, 12
1051, 13
1052, 13
1053, 12
1054, 14
1055, 14
1056, 17
1057, 18
1058, 19
1059, 20
1060, 20
1061, 21
1062, 22
1063, 23
1064, 24
1065, 24
1066, 23
1067, 23
1068, 24
1069, 25
1070, 25
1071, 24
1072, 23
1073, 22
1074, 24
1075, 25
1076, 26
1077, 27
1078, 29
1079, 32
1080, 31
1081, 34
1082, 38
1083, 38
1084, 40
1085, 40
1086, 41
1087, 45
1088, 47
1089, 48
1090, 47
1091, 47
1092, 45
1093, 45
1094, 47
1095, 46
1096, 45
1097, 46
1098, 48
1099, 51
1100, 50
1101, 49
1102, 53
1103, 59
1104, 66
1105, 70
1106, 73
1107, 76
1108, 79
1109, 80
1110, 77
1111, 76
1112, 78
1113, 80
1114, 85
1115, 87
1116, 86
1117, 81
1118, 79
1119, 81
1120, 79
1121, 78
1122, 80
1123, 87
1124, 93
1125, 96
1126, 97
1127, 102
1128, 102
1129, 99
1130, 100
1131, 92
1132, 86
1133, 80
1134, 74
1135, 74
1136, 71
1137, 63
1138, 59
1139, 55
1140, 49
1141, 43
1142, 41
1143, 40
1144, 38
1145, 34
1146, 33
1147, 32
1148, 28
1149, 25
1150, 25
1151, 22
1152, 23
1153, 21
1154, 20
1155, 17
1156, 17
1157, 17
1158, 17
1159, 17
1160, 13
1161, 12
1162, 12
1163, 12
1164, 12
1165, 12
1166, 14
1167, 12
1168, 13
1169, 11
1170, 9
1171, 9
1172, 9
1173, 9
1174, 8
1175, 8
1176, 9
1177, 9
1178, 8
1179, 8
1180, 7
1181, 7
1182, 7
1183, 7
1184, 7
1185, 7
1186, 7
1187, 6
1188, 7
1189, 8
1190, 7
1191, 7
1192, 7
1193, 7
1194, 7
1195, 7
1196, 7
1197, 7
1198, 8
1199, 8
1200, 8
1201, 7
1202, 7
1203, 5
1204, 5
1205, 5
1206, 5
1207, 6
1208, 6
1209, 5
1210, 5
1211, 6
1212, 5
1213, 5
1214, 5
1215, 4
1216, 4
1217, 4
1218, 4
1219, 4
1220, 3
1221, 3
1222, 3
1223, 2
1224, 2
1225, 2
1226, 2
1227, 2
1228, 1
1229, 1
1230, 1
1231, 1
1232, 1
1233, 1
1234, 1
1235, 2
1236, 2
1237, 2
1238, 2
1239, 2
1240, 1
1241, 1
1242, 1
1243, 1
1244, 0
1245, 0
1246, 0
1247, 0
1248, 0
1249, 0
1250, 0
