Year, Number of Households
800, 14
801, 17
802, 18
803, 18
804, 19
805, 19
806, 17
807, 16
808, 16
809, 17
810, 17
811, 17
812, 16
813, 16
814, 16
815, 15
816, 14
817, 14
818, 14
819, 13
820, 14
821, 14
822, 14
823, 15
824, 16
825, 18
826, 20
827, 21
828, 22
829, 23
830, 23
831, 24
832, 24
833, 23
834, 21
835, 20
836, 20
837, 19
838, 21
839, 20
840, 20
841, 19
842, 21
843, 21
844, 22
845, 23
846, 26
847, 26
848, 28
849, 31
850, 33
851, 33
852, 37
853, 39
854, 42
855, 39
856, 41
857, 42
858, 41
859, 39
860, 38
861, 38
862, 36
863, 37
864, 40
865, 42
866, 43
867, 46
868, 46
869, 47
870, 49
871, 50
872, 49
873, 53
874, 58
875, 60
876, 61
877, 62
878, 60
879, 60
880, 63
881, 61
882, 63
883, 63
884, 63
885, 61
886, 62
887, 58
888, 60
889, 62
890, 61
891, 63
892, 66
893, 70
894, 70
895, 71
896, 71
897, 70
898, 71
899, 72
900, 77
901, 79
902, 84
903, 84
904, 81
905, 80
906, 81
907, 81
908, 78
909, 78
910, 81
911, 80
912, 82
913, 83
914, 86
915, 84
916, 83
917, 84
918, 86
919, 95
920, 90
921, 71
922, 73
923, 70
924, 72
925, 55
926, 60
927, 60
928, 64
929, 66
930, 67
931, 53
932, 47
933, 46
934, 45
935, 44
936, 35
937, 34
938, 29
939, 30
940, 28
941, 28
942, 28
943, 27
944, 23
945, 22
946, 24
947, 24
948, 25
949, 24
950, 27
951, 28
952, 21
953, 20
954, 20
955, 19
956, 20
957, 21
958, 18
959, 16
960, 13
961, 13
962, 13
963, 13
964, 13
965, 12
966, 12
967, 10
968, 10
969, 7
970, 6
971, 6
972, 6
973, 7
974, 6
975, 7
976, 6
977, 7
978, 8
979, 9
980, 9
981, 9
982, 10
983, 12
984, 11
985, 11
986, 11
987, 10
988, 10
989, 9
990, 8
991, 8
992, 8
993, 8
994, 8
995, 7
996, 7
997, 7
998, 7
999, 7
1000, 9
1001, 10
1002, 10
1003, 10
1004, 9
1005, 9
1006, 10
1007, 10
1008, 10
1009, 10
1010, 11
1011, 11
1012, 11
1013, 10
1014, 9
1015, 9
1016, 7
1017, 7
1018, 8
1019, 8
1020, 8
1021, 8
1022, 8
1023, 9
1024, 9
1025, 10
1026, 10
1027, 10
1028, 10
1029, 10
1030, 10
1031, 9
1032, 10
1033, 9
1034, 10
1035, 11
1036, 11
1037, 11
1038, 12
1039, 14
1040, 13
1041, 13
1042, 13
1043, 12
1044, 11
1045, 11
1046, 11
1047, 11
1048, 11
1049, 11
1050, 11
1051, 10
1052, 10
1053, 10
1054, 10
1055, 9
1056, 10
1057, 11
1058, 12
1059, 14
1060, 15
1061, 15
1062, 15
1063, 16
1064, 15
1065, 13
1066, 14
1067, 13
1068, 13
1069, 13
1070, 10
1071, 9
1072, 9
1073, 9
1074, 10
1075, 10
1076, 12
1077, 12
1078, 13
1079, 13
1080, 14
1081, 15
1082, 17
1083, 18
1084, 19
1085, 19
1086, 19
1087, 21
1088, 20
1089, 22
1090, 18
1091, 19
1092, 18
1093, 17
1094, 17
1095, 18
1096, 18
1097, 16
1098, 18
1099, 18
1100, 19
1101, 22
1102, 23
1103, 25
1104, 27
1105, 28
1106, 28
1107, 28
1108, 29
1109, 29
1110, 31
1111, 30
1112, 29
1113, 29
1114, 28
1115, 27
1116, 26
1117, 26
1118, 27
1119, 30
1120, 27
1121, 27
1122, 29
1123, 29
1124, 30
1125, 31
1126, 33
1127, 34
1128, 35
1129, 35
1130, 35
1131, 38
1132, 39
1133, 40
1134, 40
1135, 37
1136, 37
1137, 36
1138, 37
1139, 39
1140, 39
1141, 37
1142, 37
1143, 36
1144, 36
1145, 37
1146, 37
1147, 37
1148, 38
1149, 41
1150, 43
1151, 48
1152, 51
1153, 50
1154, 53
1155, 54
1156, 53
1157, 50
1158, 53
1159, 52
1160, 53
1161, 48
1162, 48
1163, 46
1164, 44
1165, 43
1166, 42
1167, 39
1168, 40
1169, 39
1170, 39
1171, 37
1172, 36
1173, 35
1174, 39
1175, 37
1176, 37
1177, 39
1178, 39
1179, 39
1180, 41
1181, 40
1182, 38
1183, 37
1184, 33
1185, 31
1186, 27
1187, 28
1188, 31
1189, 31
1190, 30
1191, 29
1192, 29
1193, 30
1194, 30
1195, 27
1196, 28
1197, 29
1198, 32
1199, 32
1200, 32
1201, 32
1202, 33
1203, 33
1204, 32
1205, 34
1206, 32
1207, 30
1208, 32
1209, 32
1210, 33
1211, 29
1212, 27
1213, 27
1214, 26
1215, 27
1216, 28
1217, 26
1218, 26
1219, 26
1220, 23
1221, 23
1222, 22
1223, 22
1224, 21
1225, 21
1226, 21
1227, 21
1228, 22
1229, 20
1230, 21
1231, 17
1232, 17
1233, 18
1234, 19
1235, 19
1236, 20
1237, 20
1238, 19
1239, 20
1240, 19
1241, 16
1242, 14
1243, 14
1244, 15
1245, 13
1246, 15
1247, 14
1248, 14
1249, 15
1250, 15
