Year, Number of Households
800, 14
801, 16
802, 17
803, 16
804, 18
805, 18
806, 18
807, 18
808, 17
809, 16
810, 16
811, 17
812, 17
813, 17
814, 19
815, 19
816, 19
817, 18
818, 17
819, 18
820, 17
821, 17
822, 18
823, 19
824, 19
825, 20
826, 20
827, 21
828, 23
829, 23
830, 23
831, 23
832, 23
833, 22
834, 22
835, 23
836, 23
837, 23
838, 23
839, 23
840, 24
841, 23
842, 23
843, 22
844, 23
845, 24
846, 25
847, 26
848, 28
849, 26
850, 26
851, 26
852, 25
853, 25
854, 25
855, 24
856, 25
857, 25
858, 24
859, 24
860, 24
861, 24
862, 26
863, 26
864, 25
865, 25
866, 25
867, 26
868, 24
869, 23
870, 23
871, 23
872, 23
873, 23
874, 23
875, 24
876, 25
877, 25
878, 27
879, 25
880, 27
881, 25
882, 25
883, 21
884, 22
885, 22
886, 22
887, 23
888, 24
889, 27
890, 26
891, 27
892, 28
893, 29
894, 28
895, 27
896, 30
897, 29
898, 29
899, 30
900, 28
901, 29
902, 29
903, 29
904, 29
905, 29
906, 29
907, 28
908, 29
909, 27
910, 27
911, 26
912, 26
913, 26
914, 24
915, 23
916, 23
917, 23
918, 23
919, 23
920, 23
921, 23
922, 22
923, 22
924, 21
925, 21
926, 20
927, 19
928, 18
929, 19
930, 18
931, 18
932, 18
933, 19
934, 19
935, 20
936, 20
937, 19
938, 21
939, 20
940, 21
941, 21
942, 18
943, 18
944, 18
945, 17
946, 16
947, 16
948, 16
949, 13
950, 12
951, 12
952, 12
953, 13
954, 13
955, 13
956, 13
957, 13
958, 13
959, 13
960, 13
961, 14
962, 15
963, 16
964, 17
965, 18
966, 17
967, 16
968, 17
969, 17
970, 18
971, 17
972, 17
973, 17
974, 17
975, 17
976, 16
977, 15
978, 15
979, 15
980, 16
981, 15
982, 15
983, 14
984, 15
985, 18
986, 18
987, 18
988, 18
989, 18
990, 18
991, 17
992, 17
993, 16
994, 15
995, 15
996, 15
997, 16
998, 16
999, 17
1000, 17
1001, 17
1002, 17
1003, 17
1004, 17
1005, 17
1006, 17
1007, 18
1008, 20
1009, 22
1010, 22
1011, 23
1012, 22
1013, 24
1014, 24
1015, 25
1016, 25
1017, 26
1018, 24
1019, 25
1020, 26
1021, 26
1022, 27
1023, 27
1024, 29
1025, 28
1026, 28
1027, 28
1028, 28
1029, 29
1030, 30
1031, 29
1032, 29
1033, 30
1034, 32
1035, 33
1036, 36
1037, 37
1038, 38
1039, 37
1040, 37
1041, 35
1042, 34
1043, 33
1044, 34
1045, 34
1046, 33
1047, 34
1048, 35
1049, 35
1050, 34
1051, 35
1052, 34
1053, 34
1054, 33
1055, 34
1056, 31
1057, 32
1058, 35
1059, 33
1060, 34
1061, 37
1062, 36
1063, 36
1064, 38
1065, 37
1066, 36
1067, 36
1068, 36
1069, 35
1070, 34
1071, 35
1072, 35
1073, 36
1074, 37
1075, 37
1076, 37
1077, 37
1078, 36
1079, 34
1080, 34
1081, 33
1082, 34
1083, 38
1084, 39
1085, 39
1086, 40
1087, 40
1088, 44
1089, 42
1090, 41
1091, 43
1092, 42
1093, 43
1094, 42
1095, 41
1096, 43
1097, 44
1098, 43
1099, 40
1100, 41
1101, 42
1102, 42
1103, 42
1104, 43
1105, 42
1106, 44
1107, 45
1108, 48
1109, 47
1110, 50
1111, 50
1112, 52
1113, 52
1114, 57
1115, 58
1116, 54
1117, 54
1118, 58
1119, 57
1120, 59
1121, 56
1122, 56
1123, 55
1124, 52
1125, 52
1126, 52
1127, 52
1128, 52
1129, 53
1130, 55
1131, 54
1132, 54
1133, 57
1134, 55
1135, 56
1136, 58
1137, 59
1138, 60
1139, 62
1140, 62
1141, 62
1142, 63
1143, 66
1144, 66
1145, 66
1146, 64
1147, 63
1148, 63
1149, 65
1150, 62
1151, 62
1152, 62
1153, 63
1154, 65
1155, 65
1156, 69
1157, 67
1158, 64
1159, 64
1160, 62
1161, 60
1162, 59
1163, 62
1164, 64
1165, 64
1166, 65
1167, 67
1168, 69
1169, 73
1170, 74
1171, 74
1172, 75
1173, 73
1174, 70
1175, 70
1176, 71
1177, 70
1178, 69
1179, 70
1180, 71
1181, 69
1182, 69
1183, 68
1184, 69
1185, 69
1186, 73
1187, 76
1188, 78
1189, 78
1190, 81
1191, 84
1192, 88
1193, 90
1194, 93
1195, 93
1196, 96
1197, 96
1198, 96
1199, 95
1200, 92
1201, 87
1202, 84
1203, 85
1204, 84
1205, 84
1206, 84
1207, 84
1208, 86
1209, 90
1210, 90
1211, 88
1212, 92
1213, 90
1214, 93
1215, 95
1216, 97
1217, 97
1218, 101
1219, 106
1220, 105
1221, 107
1222, 102
1223, 97
1224, 97
1225, 97
1226, 95
1227, 93
1228, 89
1229, 85
1230, 83
1231, 86
1232, 88
1233, 92
1234, 97
1235, 99
1236, 102
1237, 106
1238, 113
1239, 113
1240, 112
1241, 122
1242, 125
1243, 126
1244, 127
1245, 123
1246, 126
1247, 130
1248, 127
1249, 126
1250, 124
