Year, Number of Households
800, 14
801, 15
802, 16
803, 15
804, 15
805, 14
806, 12
807, 11
808, 12
809, 12
810, 11
811, 11
812, 10
813, 10
814, 10
815, 10
816, 9
817, 9
818, 8
819, 7
820, 7
821, 7
822, 9
823, 8
824, 10
825, 11
826, 11
827, 12
828, 13
829, 12
830, 12
831, 12
832, 13
833, 12
834, 11
835, 11
836, 11
837, 10
838, 11
839, 12
840, 12
841, 12
842, 12
843, 12
844, 13
845, 13
846, 13
847, 15
848, 16
849, 18
850, 21
851, 21
852, 22
853, 22
854, 22
855, 19
856, 19
857, 19
858, 17
859, 18
860, 17
861, 16
862, 17
863, 16
864, 17
865, 20
866, 20
867, 22
868, 23
869, 24
870, 24
871, 25
872, 26
873, 27
874, 29
875, 29
876, 30
877, 30
878, 28
879, 27
880, 27
881, 25
882, 26
883, 25
884, 24
885, 28
886, 32
887, 37
888, 38
889, 42
890, 46
891, 47
892, 48
893, 48
894, 47
895, 50
896, 50
897, 51
898, 48
899, 49
900, 48
901, 48
902, 48
903, 50
904, 53
905, 54
906, 54
907, 57
908, 59
909, 61
910, 65
911, 65
912, 69
913, 70
914, 71
915, 72
916, 71
917, 71
918, 68
919, 69
920, 68
921, 65
922, 62
923, 64
924, 66
925, 66
926, 67
927, 69
928, 74
929, 74
930, 80
931, 86
932, 87
933, 87
934, 89
935, 90
936, 90
937, 85
938, 82
939, 80
940, 84
941, 83
942, 83
943, 86
944, 81
945, 81
946, 84
947, 92
948, 100
949, 101
950, 108
951, 110
952, 96
953, 95
954, 97
955, 86
956, 88
957, 88
958, 84
959, 82
960, 85
961, 87
962, 90
963, 89
964, 86
965, 78
966, 80
967, 83
968, 83
969, 68
970, 69
971, 71
972, 73
973, 70
974, 65
975, 65
976, 64
977, 63
978, 66
979, 62
980, 59
981, 56
982, 55
983, 52
984, 51
985, 50
986, 50
987, 50
988, 55
989, 57
990, 55
991, 51
992, 48
993, 47
994, 44
995, 44
996, 45
997, 42
998, 45
999, 46
1000, 48
1001, 48
1002, 46
1003, 43
1004, 44
1005, 41
1006, 42
1007, 44
1008, 44
1009, 45
1010, 45
1011, 45
1012, 45
1013, 47
1014, 45
1015, 45
1016, 48
1017, 50
1018, 52
1019, 52
1020, 53
1021, 55
1022, 54
1023, 54
1024, 58
1025, 59
1026, 64
1027, 63
1028, 61
1029, 60
1030, 61
1031, 59
1032, 61
1033, 60
1034, 61
1035, 64
1036, 70
1037, 73
1038, 76
1039, 78
1040, 78
1041, 75
1042, 77
1043, 79
1044, 79
1045, 78
1046, 79
1047, 80
1048, 81
1049, 85
1050, 85
1051, 86
1052, 93
1053, 95
1054, 97
1055, 100
1056, 104
1057, 110
1058, 110
1059, 113
1060, 118
1061, 121
1062, 121
1063, 123
1064, 124
1065, 123
1066, 126
1067, 128
1068, 125
1069, 121
1070, 121
1071, 128
1072, 132
1073, 136
1074, 143
1075, 145
1076, 154
1077, 162
1078, 170
1079, 173
1080, 172
1081, 178
1082, 180
1083, 184
1084, 188
1085, 188
1086, 191
1087, 189
1088, 191
1089, 192
1090, 192
1091, 196
1092, 200
1093, 206
1094, 215
1095, 215
1096, 223
1097, 224
1098, 228
1099, 222
1100, 225
1101, 223
1102, 221
1103, 220
1104, 217
1105, 215
1106, 219
1107, 212
1108, 213
1109, 208
1110, 201
1111, 207
1112, 206
1113, 204
1114, 205
1115, 199
1116, 200
1117, 199
1118, 199
1119, 195
1120, 193
1121, 192
1122, 188
1123, 181
1124, 175
1125, 171
1126, 171
1127, 173
1128, 172
1129, 172
1130, 173
1131, 167
1132, 160
1133, 162
1134, 161
1135, 154
1136, 152
1137, 146
1138, 148
1139, 144
1140, 144
1141, 142
1142, 136
1143, 128
1144, 130
1145, 127
1146, 127
1147, 122
1148, 112
1149, 118
1150, 117
1151, 116
1152, 113
1153, 112
1154, 111
1155, 110
1156, 107
1157, 107
1158, 105
1159, 101
1160, 99
1161, 98
1162, 99
1163, 96
1164, 93
1165, 93
1166, 92
1167, 93
1168, 85
1169, 85
1170, 84
1171, 82
1172, 82
1173, 78
1174, 72
1175, 73
1176, 74
1177, 77
1178, 75
1179, 76
1180, 75
1181, 76
1182, 76
1183, 74
1184, 74
1185, 74
1186, 75
1187, 74
1188, 72
1189, 70
1190, 67
1191, 65
1192, 67
1193, 64
1194, 57
1195, 56
1196, 61
1197, 62
1198, 63
1199, 61
1200, 61
1201, 61
1202, 60
1203, 59
1204, 59
1205, 57
1206, 55
1207, 57
1208, 56
1209, 56
1210, 54
1211, 51
1212, 49
1213, 47
1214, 50
1215, 45
1216, 43
1217, 41
1218, 40
1219, 40
1220, 41
1221, 42
1222, 43
1223, 42
1224, 41
1225, 39
1226, 38
1227, 35
1228, 36
1229, 34
1230, 35
1231, 38
1232, 38
1233, 38
1234, 40
1235, 38
1236, 39
1237, 39
1238, 36
1239, 36
1240, 35
1241, 34
1242, 32
1243, 33
1244, 33
1245, 32
1246, 32
1247, 30
1248, 29
1249, 27
1250, 27
