Year, Number of Households
800, 14
801, 15
802, 15
803, 15
804, 16
805, 16
806, 16
807, 15
808, 14
809, 15
810, 13
811, 14
812, 13
813, 13
814, 13
815, 14
816, 12
817, 12
818, 12
819, 12
820, 11
821, 11
822, 10
823, 12
824, 13
825, 13
826, 13
827, 13
828, 13
829, 13
830, 13
831, 12
832, 13
833, 14
834, 14
835, 14
836, 13
837, 13
838, 12
839, 12
840, 12
841, 12
842, 11
843, 12
844, 13
845, 15
846, 15
847, 13
848, 14
849, 15
850, 15
851, 16
852, 16
853, 17
854, 18
855, 17
856, 17
857, 16
858, 17
859, 17
860, 19
861, 19
862, 20
863, 20
864, 20
865, 21
866, 19
867, 20
868, 20
869, 22
870, 23
871, 24
872, 27
873, 28
874, 30
875, 32
876, 31
877, 31
878, 29
879, 32
880, 36
881, 36
882, 34
883, 35
884, 36
885, 36
886, 35
887, 36
888, 37
889, 39
890, 40
891, 41
892, 42
893, 46
894, 52
895, 53
896, 53
897, 53
898, 55
899, 53
900, 58
901, 58
902, 56
903, 57
904, 60
905, 60
906, 64
907, 66
908, 64
909, 66
910, 68
911, 69
912, 70
913, 72
914, 75
915, 81
916, 82
917, 79
918, 79
919, 80
920, 80
921, 83
922, 83
923, 84
924, 87
925, 88
926, 89
927, 91
928, 94
929, 92
930, 93
931, 93
932, 95
933, 96
934, 100
935, 102
936, 102
937, 104
938, 108
939, 110
940, 112
941, 119
942, 118
943, 120
944, 119
945, 117
946, 122
947, 121
948, 123
949, 122
950, 129
951, 130
952, 116
953, 119
954, 119
955, 107
956, 112
957, 116
958, 106
959, 109
960, 108
961, 114
962, 112
963, 113
964, 111
965, 96
966, 97
967, 98
968, 96
969, 85
970, 75
971, 74
972, 73
973, 70
974, 70
975, 70
976, 69
977, 68
978, 64
979, 61
980, 61
981, 63
982, 62
983, 66
984, 65
985, 64
986, 63
987, 68
988, 73
989, 75
990, 74
991, 74
992, 67
993, 67
994, 62
995, 64
996, 63
997, 60
998, 61
999, 61
1000, 65
1001, 63
1002, 65
1003, 67
1004, 64
1005, 64
1006, 61
1007, 62
1008, 66
1009, 64
1010, 67
1011, 69
1012, 71
1013, 67
1014, 71
1015, 71
1016, 72
1017, 71
1018, 71
1019, 71
1020, 72
1021, 72
1022, 75
1023, 75
1024, 76
1025, 79
1026, 81
1027, 85
1028, 86
1029, 88
1030, 93
1031, 94
1032, 93
1033, 91
1034, 95
1035, 98
1036, 100
1037, 99
1038, 101
1039, 101
1040, 106
1041, 109
1042, 111
1043, 112
1044, 116
1045, 121
1046, 115
1047, 122
1048, 122
1049, 125
1050, 128
1051, 131
1052, 133
1053, 133
1054, 135
1055, 143
1056, 143
1057, 145
1058, 148
1059, 146
1060, 155
1061, 157
1062, 156
1063, 157
1064, 157
1065, 156
1066, 154
1067, 153
1068, 153
1069, 150
1070, 154
1071, 147
1072, 146
1073, 143
1074, 142
1075, 143
1076, 145
1077, 146
1078, 141
1079, 145
1080, 139
1081, 138
1082, 133
1083, 133
1084, 131
1085, 130
1086, 126
1087, 127
1088, 127
1089, 128
1090, 122
1091, 116
1092, 115
1093, 114
1094, 115
1095, 115
1096, 116
1097, 118
1098, 116
1099, 113
1100, 115
1101, 116
1102, 114
1103, 114
1104, 109
1105, 107
1106, 107
1107, 103
1108, 104
1109, 105
1110, 102
1111, 103
1112, 103
1113, 102
1114, 103
1115, 101
1116, 100
1117, 104
1118, 102
1119, 101
1120, 103
1121, 101
1122, 102
1123, 99
1124, 95
1125, 97
1126, 96
1127, 95
1128, 93
1129, 92
1130, 89
1131, 85
1132, 83
1133, 81
1134, 78
1135, 76
1136, 75
1137, 74
1138, 70
1139, 71
1140, 67
1141, 62
1142, 64
1143, 62
1144, 58
1145, 57
1146, 53
1147, 52
1148, 49
1149, 46
1150, 46
1151, 42
1152, 38
1153, 36
1154, 35
1155, 34
1156, 35
1157, 31
1158, 31
1159, 29
1160, 28
1161, 28
1162, 26
1163, 27
1164, 25
1165, 25
1166, 24
1167, 22
1168, 22
1169, 20
1170, 20
1171, 20
1172, 21
1173, 20
1174, 19
1175, 18
1176, 19
1177, 18
1178, 15
1179, 15
1180, 14
1181, 14
1182, 12
1183, 12
1184, 13
1185, 12
1186, 11
1187, 11
1188, 11
1189, 10
1190, 10
1191, 10
1192, 10
1193, 9
1194, 8
1195, 8
1196, 8
1197, 9
1198, 9
1199, 10
1200, 9
1201, 7
1202, 7
1203, 7
1204, 7
1205, 7
1206, 7
1207, 8
1208, 8
1209, 8
1210, 10
1211, 9
1212, 9
1213, 9
1214, 9
1215, 9
1216, 8
1217, 8
1218, 7
1219, 7
1220, 8
1221, 8
1222, 8
1223, 8
1224, 7
1225, 7
1226, 7
1227, 7
1228, 8
1229, 8
1230, 8
1231, 9
1232, 9
1233, 8
1234, 8
1235, 8
1236, 8
1237, 9
1238, 9
1239, 9
1240, 9
1241, 9
1242, 8
1243, 7
1244, 6
1245, 5
1246, 5
1247, 5
1248, 4
1249, 4
1250, 4
