Year, Number of Households
800, 14
801, 15
802, 17
803, 17
804, 18
805, 17
806, 16
807, 17
808, 16
809, 14
810, 15
811, 15
812, 16
813, 16
814, 16
815, 16
816, 16
817, 15
818, 15
819, 15
820, 15
821, 14
822, 14
823, 16
824, 16
825, 17
826, 17
827, 17
828, 17
829, 17
830, 17
831, 18
832, 18
833, 16
834, 16
835, 14
836, 14
837, 14
838, 14
839, 14
840, 15
841, 17
842, 17
843, 17
844, 17
845, 20
846, 21
847, 21
848, 22
849, 22
850, 22
851, 22
852, 22
853, 23
854, 22
855, 22
856, 21
857, 21
858, 22
859, 20
860, 23
861, 22
862, 22
863, 23
864, 24
865, 24
866, 24
867, 23
868, 22
869, 22
870, 22
871, 22
872, 20
873, 20
874, 20
875, 20
876, 20
877, 20
878, 18
879, 17
880, 18
881, 17
882, 17
883, 20
884, 18
885, 19
886, 20
887, 20
888, 22
889, 22
890, 23
891, 22
892, 20
893, 20
894, 19
895, 19
896, 19
897, 19
898, 18
899, 19
900, 20
901, 19
902, 21
903, 22
904, 23
905, 25
906, 27
907, 31
908, 32
909, 34
910, 34
911, 34
912, 34
913, 33
914, 33
915, 32
916, 32
917, 31
918, 31
919, 31
920, 31
921, 31
922, 30
923, 31
924, 31
925, 34
926, 34
927, 39
928, 41
929, 44
930, 47
931, 48
932, 48
933, 49
934, 50
935, 47
936, 43
937, 43
938, 40
939, 39
940, 39
941, 37
942, 38
943, 41
944, 42
945, 45
946, 44
947, 46
948, 47
949, 50
950, 54
951, 58
952, 62
953, 63
954, 64
955, 65
956, 64
957, 61
958, 61
959, 60
960, 56
961, 55
962, 55
963, 54
964, 55
965, 54
966, 55
967, 57
968, 60
969, 54
970, 55
971, 58
972, 59
973, 61
974, 64
975, 66
976, 68
977, 66
978, 63
979, 61
980, 61
981, 60
982, 60
983, 61
984, 61
985, 61
986, 61
987, 59
988, 58
989, 60
990, 63
991, 63
992, 63
993, 64
994, 63
995, 65
996, 67
997, 70
998, 71
999, 70
1000, 68
1001, 70
1002, 67
1003, 68
1004, 68
1005, 67
1006, 68
1007, 68
1008, 68
1009, 63
1010, 66
1011, 67
1012, 68
1013, 70
1014, 71
1015, 74
1016, 74
1017, 77
1018, 76
1019, 77
1020, 74
1021, 73
1022, 73
1023, 73
1024, 71
1025, 74
1026, 74
1027, 74
1028, 77
1029, 80
1030, 81
1031, 77
1032, 78
1033, 81
1034, 80
1035, 80
1036, 85
1037, 87
1038, 90
1039, 96
1040, 95
1041, 95
1042, 94
1043, 93
1044, 96
1045, 97
1046, 98
1047, 97
1048, 99
1049, 101
1050, 104
1051, 106
1052, 106
1053, 107
1054, 105
1055, 106
1056, 108
1057, 113
1058, 113
1059, 114
1060, 117
1061, 120
1062, 126
1063, 131
1064, 125
1065, 126
1066, 127
1067, 127
1068, 129
1069, 131
1070, 127
1071, 126
1072, 124
1073, 122
1074, 121
1075, 117
1076, 118
1077, 120
1078, 123
1079, 125
1080, 132
1081, 133
1082, 136
1083, 137
1084, 137
1085, 138
1086, 139
1087, 140
1088, 139
1089, 138
1090, 141
1091, 141
1092, 142
1093, 145
1094, 144
1095, 140
1096, 138
1097, 142
1098, 140
1099, 136
1100, 139
1101, 142
1102, 149
1103, 155
1104, 164
1105, 173
1106, 175
1107, 176
1108, 178
1109, 178
1110, 184
1111, 189
1112, 190
1113, 193
1114, 196
1115, 193
1116, 191
1117, 189
1118, 190
1119, 191
1120, 198
1121, 200
1122, 203
1123, 204
1124, 212
1125, 219
1126, 227
1127, 233
1128, 232
1129, 243
1130, 242
1131, 226
1132, 217
1133, 213
1134, 207
1135, 205
1136, 196
1137, 192
1138, 187
1139, 182
1140, 170
1141, 167
1142, 160
1143, 157
1144, 156
1145, 148
1146, 145
1147, 142
1148, 137
1149, 136
1150, 130
1151, 125
1152, 119
1153, 116
1154, 107
1155, 102
1156, 97
1157, 93
1158, 87
1159, 82
1160, 78
1161, 75
1162, 78
1163, 73
1164, 72
1165, 67
1166, 67
1167, 67
1168, 65
1169, 64
1170, 62
1171, 61
1172, 61
1173, 62
1174, 61
1175, 60
1176, 59
1177, 58
1178, 56
1179, 54
1180, 52
1181, 51
1182, 51
1183, 53
1184, 54
1185, 53
1186, 52
1187, 52
1188, 50
1189, 50
1190, 50
1191, 48
1192, 50
1193, 48
1194, 48
1195, 46
1196, 47
1197, 45
1198, 48
1199, 46
1200, 46
1201, 45
1202, 45
1203, 44
1204, 46
1205, 46
1206, 45
1207, 46
1208, 46
1209, 44
1210, 45
1211, 43
1212, 40
1213, 40
1214, 38
1215, 38
1216, 38
1217, 38
1218, 40
1219, 40
1220, 40
1221, 40
1222, 37
1223, 39
1224, 35
1225, 35
1226, 32
1227, 34
1228, 32
1229, 32
1230, 31
1231, 31
1232, 31
1233, 29
1234, 28
1235, 28
1236, 28
1237, 29
1238, 29
1239, 29
1240, 28
1241, 27
1242, 28
1243, 26
1244, 26
1245, 26
1246, 27
1247, 25
1248, 23
1249, 24
1250, 24
