Year, Number of Households
800, 14
801, 15
802, 15
803, 15
804, 15
805, 15
806, 15
807, 14
808, 13
809, 13
810, 13
811, 15
812, 14
813, 14
814, 14
815, 14
816, 15
817, 14
818, 13
819, 12
820, 12
821, 12
822, 13
823, 12
824, 13
825, 13
826, 13
827, 14
828, 15
829, 14
830, 16
831, 16
832, 16
833, 16
834, 15
835, 15
836, 15
837, 14
838, 14
839, 15
840, 15
841, 14
842, 14
843, 15
844, 15
845, 14
846, 16
847, 17
848, 18
849, 18
850, 19
851, 20
852, 21
853, 20
854, 21
855, 21
856, 22
857, 23
858, 23
859, 23
860, 23
861, 22
862, 22
863, 22
864, 21
865, 22
866, 23
867, 23
868, 25
869, 26
870, 29
871, 30
872, 32
873, 31
874, 30
875, 31
876, 34
877, 33
878, 32
879, 32
880, 30
881, 30
882, 29
883, 27
884, 28
885, 28
886, 29
887, 30
888, 30
889, 28
890, 28
891, 28
892, 30
893, 32
894, 34
895, 35
896, 35
897, 33
898, 33
899, 33
900, 32
901, 29
902, 29
903, 27
904, 26
905, 27
906, 28
907, 27
908, 26
909, 28
910, 28
911, 28
912, 29
913, 31
914, 33
915, 35
916, 36
917, 38
918, 39
919, 37
920, 37
921, 37
922, 36
923, 33
924, 33
925, 33
926, 36
927, 35
928, 35
929, 36
930, 38
931, 40
932, 42
933, 42
934, 42
935, 44
936, 47
937, 49
938, 50
939, 54
940, 59
941, 58
942, 59
943, 60
944, 60
945, 61
946, 59
947, 62
948, 58
949, 58
950, 59
951, 60
952, 63
953, 66
954, 66
955, 66
956, 67
957, 71
958, 72
959, 72
960, 71
961, 71
962, 76
963, 79
964, 83
965, 82
966, 81
967, 82
968, 81
969, 81
970, 78
971, 75
972, 74
973, 73
974, 73
975, 74
976, 74
977, 76
978, 75
979, 78
980, 77
981, 77
982, 79
983, 80
984, 82
985, 79
986, 81
987, 82
988, 85
989, 82
990, 85
991, 85
992, 77
993, 71
994, 65
995, 63
996, 60
997, 63
998, 65
999, 70
1000, 69
1001, 68
1002, 67
1003, 67
1004, 69
1005, 71
1006, 77
1007, 77
1008, 76
1009, 77
1010, 83
1011, 84
1012, 82
1013, 84
1014, 87
1015, 84
1016, 86
1017, 86
1018, 85
1019, 86
1020, 87
1021, 87
1022, 87
1023, 85
1024, 87
1025, 92
1026, 94
1027, 98
1028, 101
1029, 101
1030, 100
1031, 99
1032, 100
1033, 96
1034, 100
1035, 102
1036, 104
1037, 105
1038, 109
1039, 110
1040, 105
1041, 103
1042, 103
1043, 104
1044, 106
1045, 107
1046, 105
1047, 113
1048, 112
1049, 121
1050, 121
1051, 123
1052, 125
1053, 127
1054, 128
1055, 130
1056, 127
1057, 130
1058, 125
1059, 131
1060, 131
1061, 137
1062, 135
1063, 137
1064, 141
1065, 145
1066, 147
1067, 149
1068, 151
1069, 149
1070, 154
1071, 155
1072, 158
1073, 162
1074, 163
1075, 162
1076, 160
1077, 161
1078, 161
1079, 161
1080, 161
1081, 158
1082, 155
1083, 155
1084, 159
1085, 162
1086, 167
1087, 169
1088, 174
1089, 175
1090, 180
1091, 183
1092, 186
1093, 189
1094, 189
1095, 190
1096, 187
1097, 188
1098, 182
1099, 182
1100, 185
1101, 186
1102, 184
1103, 186
1104, 182
1105, 189
1106, 198
1107, 198
1108, 199
1109, 199
1110, 204
1111, 206
1112, 211
1113, 215
1114, 219
1115, 221
1116, 224
1117, 238
1118, 237
1119, 239
1120, 231
1121, 230
1122, 229
1123, 230
1124, 227
1125, 224
1126, 229
1127, 237
1128, 241
1129, 248
1130, 248
1131, 236
1132, 228
1133, 224
1134, 224
1135, 220
1136, 214
1137, 210
1138, 204
1139, 208
1140, 209
1141, 201
1142, 201
1143, 195
1144, 184
1145, 187
1146, 180
1147, 179
1148, 172
1149, 162
1150, 156
1151, 155
1152, 155
1153, 149
1154, 148
1155, 145
1156, 136
1157, 129
1158, 121
1159, 120
1160, 121
1161, 119
1162, 117
1163, 112
1164, 113
1165, 107
1166, 109
1167, 106
1168, 105
1169, 102
1170, 98
1171, 94
1172, 94
1173, 95
1174, 90
1175, 89
1176, 84
1177, 83
1178, 86
1179, 83
1180, 79
1181, 83
1182, 86
1183, 89
1184, 86
1185, 86
1186, 90
1187, 87
1188, 84
1189, 81
1190, 81
1191, 80
1192, 83
1193, 79
1194, 77
1195, 75
1196, 77
1197, 77
1198, 77
1199, 77
1200, 75
1201, 73
1202, 71
1203, 70
1204, 73
1205, 72
1206, 73
1207, 70
1208, 73
1209, 70
1210, 69
1211, 66
1212, 64
1213, 65
1214, 61
1215, 58
1216, 58
1217, 56
1218, 55
1219, 53
1220, 52
1221, 52
1222, 52
1223, 49
1224, 51
1225, 51
1226, 49
1227, 48
1228, 50
1229, 50
1230, 48
1231, 49
1232, 47
1233, 45
1234, 42
1235, 45
1236, 46
1237, 43
1238, 45
1239, 43
1240, 42
1241, 42
1242, 41
1243, 43
1244, 44
1245, 43
1246, 40
1247, 41
1248, 40
1249, 40
1250, 38
