Year, Number of Households
800, 14
801, 16
802, 17
803, 18
804, 20
805, 19
806, 19
807, 19
808, 18
809, 16
810, 17
811, 17
812, 19
813, 18
814, 18
815, 17
816, 17
817, 17
818, 17
819, 16
820, 16
821, 16
822, 19
823, 20
824, 21
825, 20
826, 20
827, 22
828, 22
829, 23
830, 24
831, 22
832, 23
833, 21
834, 22
835, 20
836, 20
837, 21
838, 21
839, 20
840, 21
841, 21
842, 22
843, 22
844, 24
845, 23
846, 22
847, 24
848, 26
849, 28
850, 27
851, 28
852, 28
853, 26
854, 27
855, 25
856, 23
857, 24
858, 24
859, 22
860, 22
861, 22
862, 24
863, 25
864, 25
865, 26
866, 26
867, 28
868, 31
869, 32
870, 33
871, 34
872, 36
873, 36
874, 35
875, 34
876, 36
877, 37
878, 39
879, 38
880, 36
881, 36
882, 37
883, 35
884, 33
885, 34
886, 37
887, 38
888, 39
889, 39
890, 39
891, 39
892, 42
893, 45
894, 45
895, 44
896, 43
897, 45
898, 44
899, 44
900, 41
901, 39
902, 39
903, 38
904, 40
905, 40
906, 39
907, 37
908, 34
909, 33
910, 33
911, 33
912, 33
913, 31
914, 33
915, 34
916, 33
917, 30
918, 32
919, 32
920, 33
921, 37
922, 37
923, 41
924, 42
925, 42
926, 39
927, 35
928, 32
929, 30
930, 30
931, 31
932, 29
933, 29
934, 28
935, 27
936, 27
937, 25
938, 26
939, 26
940, 28
941, 28
942, 29
943, 31
944, 31
945, 33
946, 33
947, 33
948, 33
949, 33
950, 33
951, 32
952, 29
953, 28
954, 24
955, 21
956, 21
957, 20
958, 20
959, 19
960, 19
961, 21
962, 21
963, 22
964, 23
965, 24
966, 26
967, 27
968, 27
969, 30
970, 28
971, 28
972, 28
973, 29
974, 28
975, 27
976, 26
977, 24
978, 21
979, 21
980, 17
981, 18
982, 18
983, 17
984, 18
985, 19
986, 19
987, 21
988, 21
989, 21
990, 21
991, 23
992, 23
993, 22
994, 25
995, 25
996, 23
997, 23
998, 21
999, 19
1000, 20
1001, 18
1002, 16
1003, 15
1004, 15
1005, 16
1006, 16
1007, 16
1008, 16
1009, 17
1010, 17
1011, 17
1012, 18
1013, 19
1014, 20
1015, 20
1016, 20
1017, 20
1018, 20
1019, 20
1020, 19
1021, 19
1022, 19
1023, 19
1024, 19
1025, 19
1026, 17
1027, 15
1028, 16
1029, 16
1030, 16
1031, 15
1032, 16
1033, 16
1034, 17
1035, 17
1036, 17
1037, 17
1038, 17
1039, 17
1040, 18
1041, 18
1042, 22
1043, 23
1044, 22
1045, 21
1046, 22
1047, 21
1048, 17
1049, 16
1050, 18
1051, 18
1052, 19
1053, 19
1054, 19
1055, 20
1056, 22
1057, 22
1058, 21
1059, 22
1060, 23
1061, 24
1062, 25
1063, 24
1064, 25
1065, 24
1066, 27
1067, 27
1068, 26
1069, 25
1070, 27
1071, 28
1072, 29
1073, 28
1074, 29
1075, 29
1076, 30
1077, 32
1078, 31
1079, 31
1080, 33
1081, 33
1082, 31
1083, 31
1084, 31
1085, 30
1086, 30
1087, 31
1088, 30
1089, 31
1090, 32
1091, 33
1092, 34
1093, 33
1094, 33
1095, 33
1096, 32
1097, 30
1098, 30
1099, 31
1100, 31
1101, 31
1102, 33
1103, 31
1104, 35
1105, 36
1106, 34
1107, 34
1108, 31
1109, 31
1110, 33
1111, 34
1112, 33
1113, 32
1114, 32
1115, 33
1116, 34
1117, 35
1118, 35
1119, 35
1120, 36
1121, 36
1122, 36
1123, 37
1124, 38
1125, 36
1126, 36
1127, 35
1128, 35
1129, 35
1130, 33
1131, 34
1132, 33
1133, 33
1134, 33
1135, 34
1136, 34
1137, 34
1138, 32
1139, 33
1140, 34
1141, 34
1142, 33
1143, 33
1144, 35
1145, 32
1146, 31
1147, 32
1148, 31
1149, 31
1150, 28
1151, 27
1152, 28
1153, 27
1154, 27
1155, 27
1156, 28
1157, 28
1158, 29
1159, 27
1160, 26
1161, 27
1162, 27
1163, 29
1164, 28
1165, 28
1166, 28
1167, 27
1168, 28
1169, 29
1170, 28
1171, 28
1172, 29
1173, 28
1174, 26
1175, 26
1176, 27
1177, 26
1178, 28
1179, 27
1180, 27
1181, 26
1182, 25
1183, 25
1184, 28
1185, 30
1186, 31
1187, 30
1188, 31
1189, 30
1190, 32
1191, 32
1192, 32
1193, 31
1194, 31
1195, 31
1196, 31
1197, 31
1198, 30
1199, 31
1200, 35
1201, 33
1202, 32
1203, 34
1204, 34
1205, 33
1206, 34
1207, 34
1208, 34
1209, 34
1210, 35
1211, 35
1212, 36
1213, 37
1214, 36
1215, 37
1216, 37
1217, 36
1218, 36
1219, 35
1220, 34
1221, 33
1222, 33
1223, 35
1224, 33
1225, 33
1226, 34
1227, 34
1228, 34
1229, 33
1230, 32
1231, 34
1232, 35
1233, 36
1234, 36
1235, 38
1236, 38
1237, 36
1238, 34
1239, 34
1240, 35
1241, 35
1242, 34
1243, 35
1244, 35
1245, 35
1246, 35
1247, 33
1248, 32
1249, 33
1250, 33
