Year, Number of Households
800, 14
801, 15
802, 15
803, 15
804, 16
805, 15
806, 15
807, 15
808, 14
809, 12
810, 13
811, 15
812, 15
813, 14
814, 15
815, 14
816, 13
817, 14
818, 14
819, 14
820, 13
821, 12
822, 11
823, 12
824, 13
825, 14
826, 15
827, 16
828, 17
829, 18
830, 19
831, 21
832, 21
833, 21
834, 22
835, 23
836, 22
837, 22
838, 23
839, 24
840, 24
841, 24
842, 25
843, 25
844, 26
845, 28
846, 29
847, 30
848, 31
849, 30
850, 34
851, 35
852, 37
853, 38
854, 39
855, 40
856, 40
857, 41
858, 41
859, 41
860, 39
861, 42
862, 42
863, 42
864, 43
865, 43
866, 45
867, 48
868, 47
869, 47
870, 50
871, 52
872, 53
873, 53
874, 57
875, 60
876, 59
877, 59
878, 59
879, 60
880, 60
881, 58
882, 57
883, 60
884, 59
885, 60
886, 63
887, 64
888, 65
889, 65
890, 64
891, 65
892, 69
893, 69
894, 67
895, 74
896, 76
897, 78
898, 81
899, 82
900, 87
901, 90
902, 90
903, 90
904, 86
905, 85
906, 87
907, 85
908, 85
909, 86
910, 90
911, 94
912, 97
913, 102
914, 102
915, 103
916, 105
917, 118
918, 120
919, 122
920, 120
921, 121
922, 129
923, 131
924, 132
925, 129
926, 130
927, 134
928, 129
929, 133
930, 132
931, 123
932, 123
933, 124
934, 127
935, 131
936, 117
937, 118
938, 122
939, 131
940, 132
941, 125
942, 122
943, 129
944, 112
945, 115
946, 125
947, 122
948, 123
949, 109
950, 110
951, 113
952, 92
953, 87
954, 81
955, 70
956, 70
957, 70
958, 70
959, 69
960, 65
961, 66
962, 64
963, 64
964, 62
965, 52
966, 54
967, 59
968, 55
969, 46
970, 44
971, 46
972, 50
973, 44
974, 38
975, 40
976, 38
977, 40
978, 41
979, 35
980, 34
981, 31
982, 28
983, 25
984, 24
985, 24
986, 21
987, 21
988, 19
989, 18
990, 18
991, 18
992, 17
993, 18
994, 18
995, 18
996, 19
997, 19
998, 22
999, 25
1000, 27
1001, 28
1002, 28
1003, 29
1004, 29
1005, 27
1006, 27
1007, 25
1008, 26
1009, 25
1010, 22
1011, 22
1012, 22
1013, 24
1014, 26
1015, 28
1016, 28
1017, 30
1018, 32
1019, 36
1020, 37
1021, 38
1022, 42
1023, 45
1024, 48
1025, 47
1026, 48
1027, 47
1028, 48
1029, 49
1030, 48
1031, 47
1032, 47
1033, 43
1034, 41
1035, 40
1036, 40
1037, 42
1038, 43
1039, 46
1040, 48
1041, 49
1042, 55
1043, 55
1044, 58
1045, 61
1046, 64
1047, 67
1048, 68
1049, 69
1050, 70
1051, 69
1052, 67
1053, 68
1054, 68
1055, 69
1056, 67
1057, 64
1058, 63
1059, 63
1060, 65
1061, 64
1062, 70
1063, 71
1064, 74
1065, 79
1066, 87
1067, 89
1068, 95
1069, 96
1070, 98
1071, 100
1072, 102
1073, 103
1074, 106
1075, 105
1076, 106
1077, 102
1078, 99
1079, 95
1080, 94
1081, 95
1082, 98
1083, 99
1084, 100
1085, 97
1086, 97
1087, 99
1088, 100
1089, 98
1090, 99
1091, 99
1092, 101
1093, 99
1094, 98
1095, 99
1096, 93
1097, 93
1098, 95
1099, 89
1100, 82
1101, 83
1102, 82
1103, 79
1104, 77
1105, 77
1106, 75
1107, 72
1108, 71
1109, 69
1110, 72
1111, 76
1112, 78
1113, 78
1114, 81
1115, 80
1116, 79
1117, 76
1118, 73
1119, 70
1120, 68
1121, 67
1122, 69
1123, 71
1124, 73
1125, 71
1126, 71
1127, 71
1128, 68
1129, 68
1130, 67
1131, 63
1132, 62
1133, 59
1134, 56
1135, 56
1136, 54
1137, 53
1138, 51
1139, 51
1140, 47
1141, 48
1142, 46
1143, 42
1144, 38
1145, 34
1146, 35
1147, 34
1148, 32
1149, 33
1150, 32
1151, 33
1152, 30
1153, 27
1154, 26
1155, 25
1156, 25
1157, 26
1158, 26
1159, 26
1160, 25
1161, 24
1162, 23
1163, 23
1164, 19
1165, 19
1166, 20
1167, 21
1168, 21
1169, 21
1170, 20
1171, 22
1172, 20
1173, 20
1174, 21
1175, 16
1176, 16
1177, 18
1178, 17
1179, 16
1180, 16
1181, 12
1182, 12
1183, 14
1184, 14
1185, 14
1186, 13
1187, 13
1188, 13
1189, 13
1190, 12
1191, 13
1192, 13
1193, 14
1194, 14
1195, 13
1196, 13
1197, 13
1198, 13
1199, 14
1200, 12
1201, 12
1202, 11
1203, 11
1204, 12
1205, 12
1206, 12
1207, 11
1208, 9
1209, 10
1210, 10
1211, 10
1212, 9
1213, 10
1214, 10
1215, 9
1216, 9
1217, 9
1218, 9
1219, 9
1220, 7
1221, 6
1222, 7
1223, 6
1224, 6
1225, 6
1226, 6
1227, 6
1228, 6
1229, 6
1230, 6
1231, 6
1232, 6
1233, 5
1234, 6
1235, 5
1236, 5
1237, 5
1238, 5
1239, 5
1240, 4
1241, 4
1242, 4
1243, 4
1244, 4
1245, 3
1246, 2
1247, 2
1248, 3
1249, 4
1250, 4
