Year, Number of Households
800, 14
801, 15
802, 16
803, 15
804, 14
805, 15
806, 13
807, 13
808, 13
809, 14
810, 14
811, 13
812, 12
813, 12
814, 11
815, 12
816, 12
817, 12
818, 11
819, 11
820, 10
821, 10
822, 11
823, 10
824, 11
825, 11
826, 11
827, 12
828, 12
829, 12
830, 11
831, 13
832, 14
833, 13
834, 13
835, 13
836, 15
837, 13
838, 12
839, 12
840, 11
841, 11
842, 11
843, 11
844, 10
845, 10
846, 11
847, 12
848, 12
849, 12
850, 12
851, 11
852, 11
853, 12
854, 11
855, 12
856, 13
857, 14
858, 15
859, 15
860, 14
861, 13
862, 13
863, 11
864, 11
865, 10
866, 10
867, 9
868, 10
869, 10
870, 10
871, 10
872, 11
873, 11
874, 12
875, 10
876, 11
877, 12
878, 12
879, 12
880, 13
881, 14
882, 14
883, 13
884, 14
885, 15
886, 14
887, 13
888, 13
889, 12
890, 11
891, 11
892, 11
893, 12
894, 12
895, 12
896, 11
897, 11
898, 11
899, 12
900, 13
901, 13
902, 14
903, 13
904, 15
905, 15
906, 14
907, 15
908, 15
909, 13
910, 12
911, 12
912, 11
913, 11
914, 11
915, 10
916, 10
917, 10
918, 11
919, 11
920, 12
921, 13
922, 13
923, 14
924, 14
925, 15
926, 15
927, 14
928, 15
929, 16
930, 16
931, 16
932, 15
933, 15
934, 15
935, 13
936, 12
937, 12
938, 12
939, 14
940, 14
941, 14
942, 15
943, 17
944, 18
945, 19
946, 19
947, 20
948, 20
949, 20
950, 20
951, 19
952, 20
953, 20
954, 20
955, 21
956, 20
957, 21
958, 20
959, 22
960, 23
961, 24
962, 25
963, 25
964, 24
965, 25
966, 26
967, 27
968, 26
969, 27
970, 27
971, 27
972, 24
973, 27
974, 26
975, 26
976, 26
977, 29
978, 30
979, 31
980, 32
981, 33
982, 35
983, 33
984, 34
985, 33
986, 33
987, 32
988, 31
989, 30
990, 30
991, 32
992, 29
993, 29
994, 29
995, 31
996, 31
997, 30
998, 30
999, 31
1000, 30
1001, 32
1002, 32
1003, 31
1004, 31
1005, 32
1006, 32
1007, 28
1008, 28
1009, 28
1010, 28
1011, 30
1012, 31
1013, 30
1014, 29
1015, 30
1016, 29
1017, 30
1018, 29
1019, 29
1020, 31
1021, 32
1022, 34
1023, 33
1024, 33
1025, 31
1026, 31
1027, 31
1028, 31
1029, 34
1030, 34
1031, 33
1032, 33
1033, 33
1034, 34
1035, 34
1036, 35
1037, 34
1038, 37
1039, 40
1040, 42
1041, 37
1042, 38
1043, 38
1044, 39
1045, 37
1046, 37
1047, 36
1048, 38
1049, 39
1050, 39
1051, 41
1052, 41
1053, 44
1054, 43
1055, 42
1056, 42
1057, 43
1058, 45
1059, 46
1060, 43
1061, 43
1062, 42
1063, 43
1064, 43
1065, 43
1066, 46
1067, 46
1068, 42
1069, 42
1070, 39
1071, 43
1072, 44
1073, 44
1074, 45
1075, 44
1076, 44
1077, 47
1078, 48
1079, 49
1080, 49
1081, 49
1082, 50
1083, 52
1084, 54
1085, 52
1086, 54
1087, 56
1088, 54
1089, 53
1090, 53
1091, 54
1092, 55
1093, 55
1094, 56
1095, 57
1096, 57
1097, 58
1098, 58
1099, 58
1100, 59
1101, 57
1102, 56
1103, 58
1104, 60
1105, 65
1106, 64
1107, 64
1108, 65
1109, 66
1110, 63
1111, 65
1112, 66
1113, 68
1114, 67
1115, 67
1116, 67
1117, 65
1118, 66
1119, 69
1120, 70
1121, 74
1122, 75
1123, 77
1124, 80
1125, 80
1126, 78
1127, 74
1128, 77
1129, 80
1130, 77
1131, 79
1132, 76
1133, 77
1134, 78
1135, 78
1136, 77
1137, 81
1138, 80
1139, 81
1140, 81
1141, 77
1142, 76
1143, 80
1144, 82
1145, 85
1146, 87
1147, 87
1148, 88
1149, 89
1150, 93
1151, 91
1152, 92
1153, 97
1154, 96
1155, 98
1156, 99
1157, 103
1158, 103
1159, 102
1160, 103
1161, 104
1162, 107
1163, 106
1164, 111
1165, 113
1166, 114
1167, 112
1168, 113
1169, 121
1170, 128
1171, 127
1172, 134
1173, 132
1174, 133
1175, 133
1176, 133
1177, 126
1178, 132
1179, 133
1180, 135
1181, 139
1182, 138
1183, 139
1184, 139
1185, 141
1186, 141
1187, 141
1188, 139
1189, 141
1190, 145
1191, 147
1192, 151
1193, 153
1194, 156
1195, 160
1196, 163
1197, 162
1198, 166
1199, 166
1200, 165
1201, 161
1202, 163
1203, 163
1204, 161
1205, 163
1206, 164
1207, 168
1208, 162
1209, 165
1210, 166
1211, 165
1212, 166
1213, 173
1214, 183
1215, 188
1216, 193
1217, 194
1218, 191
1219, 197
1220, 195
1221, 199
1222, 199
1223, 205
1224, 206
1225, 203
1226, 202
1227, 198
1228, 190
1229, 193
1230, 193
1231, 194
1232, 202
1233, 204
1234, 206
1235, 207
1236, 212
1237, 215
1238, 223
1239, 222
1240, 229
1241, 236
1242, 242
1243, 242
1244, 235
1245, 232
1246, 233
1247, 232
1248, 239
1249, 243
1250, 240
