Year, Number of Households
800, 14
801, 15
802, 16
803, 16
804, 15
805, 15
806, 15
807, 14
808, 13
809, 13
810, 13
811, 13
812, 11
813, 11
814, 11
815, 11
816, 10
817, 11
818, 10
819, 9
820, 8
821, 8
822, 9
823, 9
824, 9
825, 10
826, 10
827, 10
828, 10
829, 10
830, 11
831, 10
832, 10
833, 9
834, 9
835, 8
836, 7
837, 6
838, 6
839, 5
840, 6
841, 6
842, 6
843, 6
844, 7
845, 9
846, 11
847, 11
848, 11
849, 12
850, 13
851, 13
852, 13
853, 13
854, 13
855, 12
856, 12
857, 11
858, 11
859, 11
860, 11
861, 10
862, 10
863, 10
864, 11
865, 13
866, 13
867, 14
868, 16
869, 18
870, 18
871, 18
872, 18
873, 18
874, 19
875, 18
876, 18
877, 18
878, 17
879, 14
880, 13
881, 12
882, 11
883, 12
884, 12
885, 13
886, 14
887, 14
888, 15
889, 17
890, 19
891, 19
892, 19
893, 20
894, 20
895, 20
896, 19
897, 19
898, 18
899, 19
900, 18
901, 16
902, 15
903, 14
904, 15
905, 15
906, 16
907, 18
908, 21
909, 21
910, 22
911, 24
912, 25
913, 25
914, 27
915, 30
916, 28
917, 27
918, 28
919, 29
920, 28
921, 27
922, 26
923, 25
924, 25
925, 23
926, 23
927, 23
928, 24
929, 23
930, 24
931, 26
932, 27
933, 30
934, 31
935, 33
936, 35
937, 36
938, 34
939, 34
940, 34
941, 32
942, 29
943, 28
944, 28
945, 26
946, 25
947, 24
948, 22
949, 22
950, 22
951, 26
952, 27
953, 27
954, 33
955, 34
956, 38
957, 40
958, 40
959, 42
960, 42
961, 41
962, 39
963, 41
964, 41
965, 39
966, 35
967, 35
968, 32
969, 32
970, 29
971, 30
972, 31
973, 31
974, 33
975, 38
976, 41
977, 44
978, 45
979, 49
980, 50
981, 53
982, 52
983, 51
984, 51
985, 49
986, 44
987, 43
988, 41
989, 40
990, 37
991, 36
992, 36
993, 36
994, 38
995, 39
996, 39
997, 46
998, 48
999, 53
1000, 55
1001, 56
1002, 58
1003, 60
1004, 61
1005, 60
1006, 61
1007, 59
1008, 57
1009, 54
1010, 47
1011, 48
1012, 47
1013, 46
1014, 46
1015, 46
1016, 48
1017, 47
1018, 52
1019, 55
1020, 57
1021, 62
1022, 66
1023, 66
1024, 74
1025, 76
1026, 76
1027, 76
1028, 71
1029, 68
1030, 65
1031, 63
1032, 61
1033, 58
1034, 58
1035, 58
1036, 59
1037, 59
1038, 60
1039, 67
1040, 66
1041, 70
1042, 79
1043, 86
1044, 90
1045, 91
1046, 92
1047, 91
1048, 92
1049, 89
1050, 86
1051, 87
1052, 86
1053, 82
1054, 81
1055, 75
1056, 73
1057, 70
1058, 69
1059, 68
1060, 71
1061, 76
1062, 80
1063, 85
1064, 92
1065, 96
1066, 99
1067, 105
1068, 106
1069, 105
1070, 103
1071, 105
1072, 107
1073, 104
1074, 101
1075, 99
1076, 97
1077, 93
1078, 88
1079, 84
1080, 85
1081, 86
1082, 90
1083, 96
1084, 99
1085, 106
1086, 109
1087, 113
1088, 119
1089, 125
1090, 128
1091, 130
1092, 130
1093, 136
1094, 133
1095, 135
1096, 136
1097, 131
1098, 131
1099, 121
1100, 119
1101, 118
1102, 117
1103, 116
1104, 116
1105, 117
1106, 121
1107, 122
1108, 124
1109, 129
1110, 137
1111, 135
1112, 140
1113, 144
1114, 147
1115, 150
1116, 152
1117, 152
1118, 152
1119, 150
1120, 145
1121, 145
1122, 141
1123, 135
1124, 136
1125, 140
1126, 138
1127, 139
1128, 140
1129, 142
1130, 147
1131, 152
1132, 157
1133, 165
1134, 170
1135, 175
1136, 180
1137, 187
1138, 197
1139, 200
1140, 202
1141, 203
1142, 205
1143, 206
1144, 204
1145, 205
1146, 203
1147, 204
1148, 205
1149, 209
1150, 204
1151, 201
1152, 210
1153, 207
1154, 212
1155, 223
1156, 223
1157, 235
1158, 243
1159, 247
1160, 261
1161, 258
1162, 258
1163, 263
1164, 261
1165, 257
1166, 254
1167, 243
1168, 236
1169, 233
1170, 235
1171, 232
1172, 226
1173, 226
1174, 229
1175, 234
1176, 234
1177, 231
1178, 226
1179, 229
1180, 229
1181, 227
1182, 224
1183, 228
1184, 225
1185, 219
1186, 218
1187, 216
1188, 205
1189, 199
1190, 198
1191, 196
1192, 195
1193, 195
1194, 185
1195, 184
1196, 188
1197, 191
1198, 187
1199, 184
1200, 187
1201, 188
1202, 186
1203, 185
1204, 181
1205, 182
1206, 178
1207, 176
1208, 175
1209, 177
1210, 174
1211, 173
1212, 173
1213, 173
1214, 174
1215, 173
1216, 171
1217, 172
1218, 172
1219, 171
1220, 168
1221, 164
1222, 163
1223, 162
1224, 166
1225, 162
1226, 163
1227, 160
1228, 155
1229, 155
1230, 157
1231, 153
1232, 150
1233, 153
1234, 152
1235, 151
1236, 152
1237, 148
1238, 144
1239, 135
1240, 137
1241, 139
1242, 137
1243, 136
1244, 133
1245, 133
1246, 134
1247, 136
1248, 136
1249, 131
1250, 131
