Year, Number of Households
800, 9
801, 9
802, 9
803, 10
804, 12
805, 13
806, 13
807, 13
808, 12
809, 12
810, 11
811, 12
812, 13
813, 14
814, 13
815, 13
816, 12
817, 13
818, 13
819, 13
820, 13
821, 13
822, 15
823, 16
824, 17
825, 19
826, 20
827, 21
828, 20
829, 21
830, 21
831, 22
832, 19
833, 20
834, 21
835, 21
836, 21
837, 22
838, 24
839, 23
840, 25
841, 25
842, 26
843, 24
844, 26
845, 26
846, 26
847, 25
848, 27
849, 26
850, 27
851, 29
852, 31
853, 31
854, 32
855, 32
856, 34
857, 33
858, 34
859, 34
860, 36
861, 38
862, 38
863, 41
864, 42
865, 42
866, 41
867, 43
868, 43
869, 43
870, 48
871, 50
872, 50
873, 51
874, 50
875, 53
876, 55
877, 58
878, 60
879, 58
880, 57
881, 59
882, 59
883, 58
884, 59
885, 61
886, 60
887, 61
888, 65
889, 68
890, 67
891, 67
892, 69
893, 71
894, 73
895, 76
896, 81
897, 81
898, 82
899, 85
900, 86
901, 84
902, 79
903, 81
904, 81
905, 80
906, 82
907, 84
908, 84
909, 89
910, 94
911, 95
912, 102
913, 105
914, 110
915, 114
916, 116
917, 118
918, 118
919, 120
920, 122
921, 121
922, 124
923, 122
924, 123
925, 128
926, 129
927, 132
928, 125
929, 126
930, 129
931, 132
932, 137
933, 143
934, 152
935, 155
936, 158
937, 163
938, 160
939, 159
940, 160
941, 163
942, 159
943, 154
944, 156
945, 163
946, 163
947, 168
948, 171
949, 169
950, 166
951, 172
952, 155
953, 158
954, 163
955, 141
956, 142
957, 146
958, 135
959, 137
960, 137
961, 142
962, 135
963, 131
964, 124
965, 111
966, 105
967, 109
968, 109
969, 103
970, 95
971, 89
972, 87
973, 91
974, 89
975, 89
976, 89
977, 89
978, 90
979, 87
980, 91
981, 89
982, 89
983, 89
984, 84
985, 85
986, 83
987, 83
988, 80
989, 80
990, 85
991, 83
992, 78
993, 77
994, 75
995, 72
996, 78
997, 79
998, 83
999, 88
1000, 91
1001, 90
1002, 94
1003, 91
1004, 91
1005, 95
1006, 96
1007, 93
1008, 95
1009, 94
1010, 92
1011, 92
1012, 93
1013, 93
1014, 96
1015, 103
1016, 108
1017, 110
1018, 113
1019, 116
1020, 119
1021, 120
1022, 127
1023, 128
1024, 135
1025, 134
1026, 136
1027, 142
1028, 147
1029, 144
1030, 143
1031, 141
1032, 140
1033, 137
1034, 142
1035, 144
1036, 147
1037, 151
1038, 156
1039, 156
1040, 162
1041, 171
1042, 177
1043, 182
1044, 182
1045, 181
1046, 181
1047, 180
1048, 181
1049, 182
1050, 180
1051, 179
1052, 174
1053, 177
1054, 175
1055, 176
1056, 178
1057, 177
1058, 174
1059, 177
1060, 174
1061, 174
1062, 172
1063, 171
1064, 164
1065, 171
1066, 169
1067, 166
1068, 163
1069, 156
1070, 160
1071, 157
1072, 159
1073, 159
1074, 154
1075, 152
1076, 153
1077, 154
1078, 146
1079, 147
1080, 147
1081, 145
1082, 144
1083, 144
1084, 143
1085, 142
1086, 143
1087, 144
1088, 139
1089, 137
1090, 138
1091, 138
1092, 139
1093, 138
1094, 136
1095, 135
1096, 134
1097, 131
1098, 127
1099, 127
1100, 123
1101, 124
1102, 120
1103, 116
1104, 114
1105, 110
1106, 107
1107, 111
1108, 110
1109, 110
1110, 110
1111, 110
1112, 106
1113, 108
1114, 104
1115, 100
1116, 105
1117, 103
1118, 100
1119, 98
1120, 97
1121, 96
1122, 90
1123, 91
1124, 84
1125, 86
1126, 86
1127, 84
1128, 84
1129, 82
1130, 89
1131, 84
1132, 82
1133, 81
1134, 80
1135, 81
1136, 78
1137, 75
1138, 75
1139, 71
1140, 68
1141, 69
1142, 66
1143, 66
1144, 60
1145, 62
1146, 62
1147, 62
1148, 61
1149, 60
1150, 59
1151, 58
1152, 55
1153, 54
1154, 52
1155, 50
1156, 48
1157, 46
1158, 46
1159, 42
1160, 44
1161, 42
1162, 42
1163, 42
1164, 40
1165, 37
1166, 39
1167, 38
1168, 38
1169, 38
1170, 39
1171, 38
1172, 37
1173, 36
1174, 35
1175, 36
1176, 36
1177, 35
1178, 36
1179, 35
1180, 35
1181, 34
1182, 34
1183, 34
1184, 32
1185, 32
1186, 30
1187, 29
1188, 29
1189, 26
1190, 26
1191, 26
1192, 26
1193, 26
1194, 24
1195, 25
1196, 24
1197, 21
1198, 22
1199, 21
1200, 22
1201, 21
1202, 19
1203, 19
1204, 19
1205, 18
1206, 18
1207, 18
1208, 18
1209, 17
1210, 16
1211, 16
1212, 16
1213, 17
1214, 16
1215, 18
1216, 18
1217, 17
1218, 17
1219, 17
1220, 17
1221, 16
1222, 15
1223, 13
1224, 12
1225, 11
1226, 10
1227, 9
1228, 11
1229, 11
1230, 11
1231, 10
1232, 11
1233, 12
1234, 12
1235, 12
1236, 13
1237, 13
1238, 12
1239, 12
1240, 12
1241, 13
1242, 13
1243, 12
1244, 11
1245, 11
1246, 10
1247, 10
1248, 9
1249, 9
1250, 9
