Year, Number of Households
800, 8
801, 8
802, 9
803, 10
804, 10
805, 10
806, 10
807, 11
808, 11
809, 9
810, 9
811, 9
812, 9
813, 9
814, 9
815, 8
816, 8
817, 6
818, 6
819, 6
820, 6
821, 6
822, 5
823, 5
824, 5
825, 6
826, 7
827, 7
828, 7
829, 7
830, 7
831, 7
832, 7
833, 7
834, 5
835, 5
836, 5
837, 5
838, 5
839, 5
840, 4
841, 3
842, 3
843, 3
844, 3
845, 3
846, 3
847, 3
848, 3
849, 4
850, 5
851, 6
852, 7
853, 7
854, 7
855, 7
856, 7
857, 8
858, 8
859, 8
860, 7
861, 7
862, 7
863, 7
864, 7
865, 6
866, 6
867, 6
868, 6
869, 5
870, 5
871, 5
872, 5
873, 5
874, 5
875, 6
876, 5
877, 6
878, 6
879, 5
880, 5
881, 6
882, 6
883, 6
884, 6
885, 5
886, 5
887, 4
888, 3
889, 3
890, 3
891, 3
892, 3
893, 3
894, 3
895, 3
896, 3
897, 3
898, 3
899, 3
900, 3
901, 4
902, 4
903, 5
904, 5
905, 5
906, 5
907, 6
908, 6
909, 6
910, 5
911, 5
912, 5
913, 4
914, 3
915, 3
916, 3
917, 3
918, 3
919, 3
920, 3
921, 3
922, 3
923, 3
924, 3
925, 4
926, 5
927, 6
928, 6
929, 6
930, 6
931, 6
932, 6
933, 7
934, 7
935, 7
936, 6
937, 6
938, 4
939, 4
940, 4
941, 4
942, 4
943, 4
944, 4
945, 4
946, 4
947, 5
948, 6
949, 7
950, 7
951, 8
952, 8
953, 8
954, 7
955, 7
956, 7
957, 8
958, 8
959, 8
960, 7
961, 7
962, 7
963, 7
964, 7
965, 5
966, 5
967, 5
968, 5
969, 6
970, 6
971, 8
972, 8
973, 9
974, 9
975, 9
976, 9
977, 9
978, 9
979, 9
980, 9
981, 9
982, 9
983, 9
984, 6
985, 6
986, 6
987, 5
988, 5
989, 5
990, 5
991, 4
992, 5
993, 5
994, 6
995, 6
996, 6
997, 7
998, 7
999, 7
1000, 7
1001, 7
1002, 6
1003, 6
1004, 5
1005, 5
1006, 5
1007, 5
1008, 4
1009, 4
1010, 4
1011, 3
1012, 3
1013, 3
1014, 3
1015, 3
1016, 4
1017, 4
1018, 5
1019, 5
1020, 6
1021, 5
1022, 5
1023, 5
1024, 5
1025, 5
1026, 4
1027, 3
1028, 3
1029, 3
1030, 3
1031, 3
1032, 3
1033, 3
1034, 3
1035, 3
1036, 3
1037, 4
1038, 4
1039, 5
1040, 5
1041, 6
1042, 6
1043, 7
1044, 7
1045, 7
1046, 7
1047, 6
1048, 6
1049, 6
1050, 6
1051, 6
1052, 6
1053, 6
1054, 5
1055, 5
1056, 4
1057, 4
1058, 5
1059, 5
1060, 6
1061, 6
1062, 6
1063, 6
1064, 7
1065, 7
1066, 6
1067, 7
1068, 8
1069, 8
1070, 8
1071, 8
1072, 8
1073, 8
1074, 7
1075, 7
1076, 6
1077, 5
1078, 5
1079, 5
1080, 5
1081, 5
1082, 5
1083, 5
1084, 6
1085, 6
1086, 6
1087, 6
1088, 5
1089, 5
1090, 6
1091, 6
1092, 7
1093, 6
1094, 6
1095, 6
1096, 6
1097, 6
1098, 6
1099, 6
1100, 5
1101, 5
1102, 4
1103, 4
1104, 3
1105, 3
1106, 3
1107, 3
1108, 3
1109, 4
1110, 4
1111, 5
1112, 4
1113, 5
1114, 5
1115, 7
1116, 7
1117, 8
1118, 8
1119, 8
1120, 8
1121, 8
1122, 8
1123, 8
1124, 8
1125, 8
1126, 8
1127, 8
1128, 8
1129, 7
1130, 7
1131, 6
1132, 6
1133, 8
1134, 8
1135, 9
1136, 10
1137, 10
1138, 9
1139, 12
1140, 13
1141, 13
1142, 13
1143, 13
1144, 11
1145, 10
1146, 10
1147, 10
1148, 10
1149, 10
1150, 10
1151, 10
1152, 9
1153, 8
1154, 8
1155, 9
1156, 10
1157, 11
1158, 12
1159, 12
1160, 12
1161, 12
1162, 13
1163, 14
1164, 16
1165, 14
1166, 14
1167, 14
1168, 14
1169, 14
1170, 13
1171, 13
1172, 12
1173, 11
1174, 10
1175, 10
1176, 10
1177, 9
1178, 9
1179, 9
1180, 9
1181, 10
1182, 10
1183, 10
1184, 10
1185, 12
1186, 10
1187, 10
1188, 11
1189, 11
1190, 11
1191, 10
1192, 10
1193, 9
1194, 9
1195, 9
1196, 9
1197, 9
1198, 9
1199, 8
1200, 8
1201, 7
1202, 6
1203, 7
1204, 8
1205, 8
1206, 8
1207, 9
1208, 10
1209, 11
1210, 11
1211, 12
1212, 13
1213, 12
1214, 12
1215, 11
1216, 11
1217, 11
1218, 11
1219, 11
1220, 10
1221, 9
1222, 9
1223, 9
1224, 9
1225, 8
1226, 9
1227, 9
1228, 9
1229, 10
1230, 11
1231, 11
1232, 12
1233, 13
1234, 13
1235, 13
1236, 13
1237, 12
1238, 12
1239, 11
1240, 10
1241, 10
1242, 10
1243, 10
1244, 9
1245, 8
1246, 8
1247, 8
1248, 7
1249, 7
1250, 7
