Year, Number of Households
800, 9
801, 9
802, 9
803, 10
804, 11
805, 11
806, 11
807, 11
808, 10
809, 11
810, 10
811, 10
812, 10
813, 10
814, 10
815, 9
816, 9
817, 8
818, 8
819, 8
820, 8
821, 7
822, 7
823, 7
824, 8
825, 10
826, 11
827, 11
828, 10
829, 10
830, 10
831, 10
832, 10
833, 9
834, 9
835, 8
836, 7
837, 7
838, 6
839, 6
840, 6
841, 6
842, 6
843, 6
844, 7
845, 7
846, 8
847, 9
848, 9
849, 9
850, 9
851, 8
852, 8
853, 8
854, 8
855, 8
856, 5
857, 5
858, 5
859, 5
860, 5
861, 5
862, 6
863, 6
864, 7
865, 7
866, 8
867, 8
868, 8
869, 9
870, 9
871, 7
872, 7
873, 7
874, 7
875, 6
876, 6
877, 6
878, 5
879, 5
880, 4
881, 5
882, 5
883, 5
884, 6
885, 6
886, 9
887, 9
888, 10
889, 10
890, 11
891, 11
892, 10
893, 9
894, 8
895, 8
896, 8
897, 8
898, 8
899, 7
900, 8
901, 8
902, 9
903, 9
904, 9
905, 10
906, 11
907, 11
908, 13
909, 12
910, 12
911, 13
912, 13
913, 13
914, 12
915, 12
916, 12
917, 11
918, 9
919, 8
920, 8
921, 8
922, 9
923, 8
924, 9
925, 9
926, 9
927, 10
928, 10
929, 10
930, 10
931, 10
932, 10
933, 10
934, 9
935, 8
936, 7
937, 5
938, 5
939, 5
940, 5
941, 5
942, 6
943, 7
944, 7
945, 9
946, 9
947, 9
948, 9
949, 10
950, 11
951, 11
952, 11
953, 11
954, 9
955, 8
956, 8
957, 8
958, 8
959, 7
960, 7
961, 8
962, 10
963, 11
964, 14
965, 15
966, 17
967, 17
968, 17
969, 16
970, 17
971, 16
972, 16
973, 16
974, 14
975, 14
976, 12
977, 12
978, 12
979, 12
980, 12
981, 12
982, 12
983, 13
984, 13
985, 16
986, 16
987, 16
988, 18
989, 18
990, 16
991, 15
992, 14
993, 13
994, 11
995, 10
996, 10
997, 9
998, 9
999, 10
1000, 9
1001, 9
1002, 11
1003, 11
1004, 12
1005, 12
1006, 15
1007, 15
1008, 15
1009, 17
1010, 17
1011, 17
1012, 17
1013, 17
1014, 14
1015, 14
1016, 12
1017, 13
1018, 12
1019, 13
1020, 13
1021, 15
1022, 15
1023, 15
1024, 16
1025, 16
1026, 18
1027, 19
1028, 20
1029, 19
1030, 18
1031, 17
1032, 16
1033, 16
1034, 15
1035, 15
1036, 14
1037, 14
1038, 12
1039, 11
1040, 11
1041, 10
1042, 11
1043, 11
1044, 11
1045, 11
1046, 11
1047, 12
1048, 12
1049, 14
1050, 13
1051, 14
1052, 14
1053, 12
1054, 11
1055, 11
1056, 10
1057, 9
1058, 9
1059, 9
1060, 9
1061, 8
1062, 8
1063, 8
1064, 9
1065, 10
1066, 11
1067, 12
1068, 12
1069, 12
1070, 12
1071, 13
1072, 14
1073, 14
1074, 13
1075, 13
1076, 12
1077, 11
1078, 10
1079, 8
1080, 7
1081, 8
1082, 10
1083, 11
1084, 11
1085, 11
1086, 12
1087, 12
1088, 13
1089, 14
1090, 15
1091, 15
1092, 15
1093, 15
1094, 15
1095, 15
1096, 15
1097, 15
1098, 15
1099, 13
1100, 13
1101, 12
1102, 12
1103, 13
1104, 15
1105, 17
1106, 18
1107, 17
1108, 18
1109, 18
1110, 18
1111, 19
1112, 20
1113, 19
1114, 16
1115, 16
1116, 15
1117, 14
1118, 15
1119, 15
1120, 13
1121, 12
1122, 12
1123, 13
1124, 15
1125, 18
1126, 18
1127, 19
1128, 21
1129, 21
1130, 21
1131, 21
1132, 21
1133, 23
1134, 22
1135, 21
1136, 19
1137, 17
1138, 17
1139, 17
1140, 17
1141, 17
1142, 18
1143, 18
1144, 18
1145, 19
1146, 18
1147, 19
1148, 21
1149, 22
1150, 22
1151, 22
1152, 21
1153, 21
1154, 21
1155, 21
1156, 19
1157, 17
1158, 14
1159, 14
1160, 13
1161, 11
1162, 12
1163, 13
1164, 13
1165, 12
1166, 13
1167, 14
1168, 15
1169, 13
1170, 13
1171, 13
1172, 13
1173, 12
1174, 12
1175, 12
1176, 11
1177, 11
1178, 9
1179, 9
1180, 7
1181, 8
1182, 8
1183, 8
1184, 8
1185, 9
1186, 10
1187, 11
1188, 12
1189, 12
1190, 12
1191, 12
1192, 11
1193, 11
1194, 11
1195, 11
1196, 11
1197, 11
1198, 11
1199, 10
1200, 9
1201, 10
1202, 9
1203, 10
1204, 10
1205, 10
1206, 10
1207, 10
1208, 10
1209, 10
1210, 10
1211, 10
1212, 11
1213, 11
1214, 10
1215, 7
1216, 7
1217, 7
1218, 6
1219, 6
1220, 5
1221, 4
1222, 4
1223, 4
1224, 4
1225, 4
1226, 4
1227, 4
1228, 4
1229, 4
1230, 4
1231, 4
1232, 4
1233, 4
1234, 4
1235, 3
1236, 3
1237, 3
1238, 3
1239, 3
1240, 3
1241, 3
1242, 3
1243, 2
1244, 2
1245, 2
1246, 2
1247, 2
1248, 2
1249, 2
1250, 2
