Year, Number of Households
800, 11
801, 12
802, 10
803, 10
804, 9
805, 10
806, 11
807, 10
808, 9
809, 10
810, 10
811, 10
812, 10
813, 10
814, 9
815, 8
816, 8
817, 7
818, 7
819, 7
820, 6
821, 6
822, 6
823, 6
824, 6
825, 6
826, 6
827, 7
828, 6
829, 7
830, 9
831, 9
832, 9
833, 8
834, 8
835, 8
836, 8
837, 9
838, 7
839, 7
840, 6
841, 5
842, 5
843, 5
844, 5
845, 5
846, 5
847, 5
848, 5
849, 5
850, 5
851, 5
852, 6
853, 6
854, 7
855, 7
856, 7
857, 6
858, 6
859, 6
860, 5
861, 6
862, 6
863, 5
864, 5
865, 5
866, 4
867, 4
868, 4
869, 4
870, 4
871, 4
872, 4
873, 4
874, 4
875, 4
876, 4
877, 4
878, 4
879, 4
880, 3
881, 3
882, 4
883, 4
884, 4
885, 5
886, 4
887, 4
888, 4
889, 3
890, 3
891, 3
892, 3
893, 2
894, 2
895, 2
896, 2
897, 2
898, 2
899, 2
900, 2
901, 2
902, 2
903, 2
904, 2
905, 2
906, 3
907, 4
908, 4
909, 4
910, 4
911, 4
912, 4
913, 4
914, 4
915, 3
916, 3
917, 2
918, 2
919, 2
920, 2
921, 2
922, 2
923, 2
924, 2
925, 2
926, 2
927, 2
928, 3
929, 3
930, 4
931, 4
932, 5
933, 5
934, 4
935, 4
936, 4
937, 4
938, 4
939, 4
940, 3
941, 3
942, 3
943, 3
944, 3
945, 3
946, 3
947, 3
948, 3
949, 3
950, 4
951, 4
952, 4
953, 5
954, 5
955, 6
956, 6
957, 7
958, 7
959, 6
960, 5
961, 4
962, 4
963, 4
964, 4
965, 4
966, 4
967, 4
968, 4
969, 4
970, 4
971, 4
972, 5
973, 5
974, 5
975, 5
976, 6
977, 7
978, 7
979, 7
980, 8
981, 7
982, 7
983, 7
984, 7
985, 7
986, 5
987, 5
988, 5
989, 5
990, 4
991, 4
992, 4
993, 4
994, 5
995, 5
996, 5
997, 5
998, 5
999, 6
1000, 6
1001, 6
1002, 6
1003, 6
1004, 6
1005, 3
1006, 3
1007, 3
1008, 3
1009, 3
1010, 2
1011, 2
1012, 2
1013, 2
1014, 2
1015, 2
1016, 2
1017, 2
1018, 2
1019, 3
1020, 3
1021, 3
1022, 3
1023, 3
1024, 2
1025, 2
1026, 2
1027, 1
1028, 1
1029, 1
1030, 1
1031, 1
1032, 1
1033, 1
1034, 1
1035, 1
1036, 1
1037, 1
1038, 1
1039, 1
1040, 1
1041, 1
1042, 1
1043, 2
1044, 3
1045, 4
1046, 4
1047, 4
1048, 4
1049, 4
1050, 3
1051, 3
1052, 3
1053, 3
1054, 3
1055, 3
1056, 3
1057, 3
1058, 3
1059, 3
1060, 3
1061, 3
1062, 3
1063, 3
1064, 3
1065, 3
1066, 4
1067, 4
1068, 4
1069, 4
1070, 5
1071, 6
1072, 6
1073, 6
1074, 5
1075, 3
1076, 3
1077, 3
1078, 3
1079, 3
1080, 3
1081, 3
1082, 3
1083, 3
1084, 3
1085, 3
1086, 3
1087, 3
1088, 3
1089, 3
1090, 3
1091, 3
1092, 4
1093, 6
1094, 6
1095, 5
1096, 6
1097, 6
1098, 5
1099, 6
1100, 6
1101, 6
1102, 5
1103, 5
1104, 5
1105, 5
1106, 5
1107, 5
1108, 5
1109, 5
1110, 5
1111, 5
1112, 5
1113, 5
1114, 5
1115, 7
1116, 9
1117, 9
1118, 9
1119, 9
1120, 10
1121, 9
1122, 10
1123, 10
1124, 9
1125, 9
1126, 8
1127, 9
1128, 9
1129, 9
1130, 9
1131, 8
1132, 8
1133, 8
1134, 8
1135, 8
1136, 8
1137, 9
1138, 11
1139, 11
1140, 11
1141, 14
1142, 14
1143, 13
1144, 11
1145, 11
1146, 11
1147, 11
1148, 11
1149, 11
1150, 10
1151, 10
1152, 11
1153, 11
1154, 11
1155, 10
1156, 10
1157, 10
1158, 9
1159, 9
1160, 9
1161, 9
1162, 9
1163, 10
1164, 11
1165, 11
1166, 11
1167, 12
1168, 13
1169, 12
1170, 12
1171, 10
1172, 10
1173, 10
1174, 9
1175, 9
1176, 9
1177, 8
1178, 8
1179, 7
1180, 7
1181, 7
1182, 6
1183, 6
1184, 7
1185, 7
1186, 7
1187, 7
1188, 7
1189, 7
1190, 9
1191, 9
1192, 11
1193, 10
1194, 10
1195, 9
1196, 9
1197, 9
1198, 9
1199, 7
1200, 6
1201, 6
1202, 6
1203, 6
1204, 6
1205, 6
1206, 6
1207, 6
1208, 6
1209, 7
1210, 7
1211, 7
1212, 7
1213, 7
1214, 7
1215, 8
1216, 8
1217, 9
1218, 9
1219, 9
1220, 8
1221, 8
1222, 7
1223, 6
1224, 6
1225, 6
1226, 5
1227, 5
1228, 5
1229, 5
1230, 5
1231, 5
1232, 5
1233, 6
1234, 6
1235, 6
1236, 7
1237, 9
1238, 9
1239, 10
1240, 11
1241, 12
1242, 12
1243, 12
1244, 12
1245, 11
1246, 10
1247, 9
1248, 9
1249, 8
1250, 8
