Year, Number of Households
800, 8
801, 8
802, 8
803, 8
804, 8
805, 8
806, 8
807, 8
808, 7
809, 8
810, 7
811, 7
812, 7
813, 7
814, 6
815, 5
816, 5
817, 6
818, 6
819, 6
820, 5
821, 5
822, 5
823, 5
824, 5
825, 6
826, 6
827, 6
828, 5
829, 5
830, 5
831, 5
832, 5
833, 5
834, 5
835, 5
836, 4
837, 4
838, 3
839, 3
840, 3
841, 3
842, 3
843, 2
844, 1
845, 2
846, 2
847, 2
848, 2
849, 2
850, 2
851, 2
852, 2
853, 2
854, 2
855, 1
856, 1
857, 1
858, 1
859, 1
860, 1
861, 1
862, 1
863, 1
864, 1
865, 1
866, 1
867, 2
868, 2
869, 2
870, 2
871, 2
872, 2
873, 2
874, 2
875, 2
876, 2
877, 1
878, 1
879, 1
880, 1
881, 1
882, 1
883, 1
884, 1
885, 1
886, 1
887, 2
888, 2
889, 2
890, 2
891, 2
892, 2
893, 2
894, 2
895, 2
896, 2
897, 2
898, 1
899, 1
900, 1
901, 1
902, 1
903, 1
904, 1
905, 1
906, 1
907, 1
908, 2
909, 2
910, 2
911, 2
912, 2
913, 2
914, 2
915, 1
916, 1
917, 1
918, 1
919, 1
920, 1
921, 1
922, 1
923, 1
924, 1
925, 1
926, 1
927, 2
928, 3
929, 3
930, 3
931, 3
932, 3
933, 3
934, 3
935, 3
936, 3
937, 2
938, 2
939, 2
940, 2
941, 2
942, 2
943, 2
944, 2
945, 2
946, 3
947, 3
948, 3
949, 3
950, 3
951, 4
952, 4
953, 4
954, 4
955, 4
956, 3
957, 3
958, 2
959, 2
960, 2
961, 2
962, 2
963, 2
964, 2
965, 3
966, 3
967, 3
968, 3
969, 4
970, 4
971, 4
972, 5
973, 5
974, 5
975, 5
976, 5
977, 5
978, 5
979, 5
980, 4
981, 4
982, 4
983, 4
984, 3
985, 3
986, 3
987, 3
988, 4
989, 6
990, 6
991, 6
992, 5
993, 6
994, 7
995, 8
996, 9
997, 9
998, 9
999, 9
1000, 9
1001, 9
1002, 7
1003, 7
1004, 7
1005, 7
1006, 7
1007, 7
1008, 7
1009, 8
1010, 8
1011, 9
1012, 10
1013, 10
1014, 10
1015, 9
1016, 10
1017, 10
1018, 10
1019, 10
1020, 10
1021, 9
1022, 9
1023, 8
1024, 8
1025, 7
1026, 7
1027, 7
1028, 6
1029, 5
1030, 5
1031, 6
1032, 6
1033, 6
1034, 6
1035, 7
1036, 6
1037, 6
1038, 6
1039, 6
1040, 6
1041, 6
1042, 6
1043, 6
1044, 6
1045, 5
1046, 5
1047, 5
1048, 5
1049, 5
1050, 3
1051, 3
1052, 3
1053, 3
1054, 3
1055, 4
1056, 4
1057, 3
1058, 3
1059, 4
1060, 5
1061, 5
1062, 4
1063, 4
1064, 4
1065, 4
1066, 4
1067, 4
1068, 4
1069, 4
1070, 4
1071, 4
1072, 4
1073, 5
1074, 4
1075, 4
1076, 4
1077, 5
1078, 5
1079, 6
1080, 6
1081, 6
1082, 6
1083, 6
1084, 6
1085, 4
1086, 4
1087, 4
1088, 4
1089, 4
1090, 4
1091, 4
1092, 4
1093, 4
1094, 4
1095, 3
1096, 3
1097, 4
1098, 5
1099, 5
1100, 5
1101, 6
1102, 7
1103, 7
1104, 6
1105, 6
1106, 5
1107, 4
1108, 4
1109, 4
1110, 4
1111, 4
1112, 4
1113, 4
1114, 4
1115, 4
1116, 4
1117, 5
1118, 6
1119, 7
1120, 8
1121, 8
1122, 8
1123, 8
1124, 7
1125, 7
1126, 6
1127, 6
1128, 6
1129, 6
1130, 6
1131, 6
1132, 6
1133, 6
1134, 6
1135, 5
1136, 5
1137, 6
1138, 6
1139, 7
1140, 9
1141, 11
1142, 12
1143, 12
1144, 11
1145, 11
1146, 11
1147, 11
1148, 11
1149, 11
1150, 10
1151, 9
1152, 8
1153, 8
1154, 8
1155, 8
1156, 8
1157, 9
1158, 10
1159, 10
1160, 12
1161, 13
1162, 13
1163, 14
1164, 13
1165, 13
1166, 13
1167, 12
1168, 11
1169, 10
1170, 10
1171, 10
1172, 10
1173, 9
1174, 7
1175, 7
1176, 7
1177, 7
1178, 9
1179, 9
1180, 9
1181, 9
1182, 10
1183, 11
1184, 12
1185, 12
1186, 12
1187, 12
1188, 11
1189, 11
1190, 11
1191, 10
1192, 10
1193, 9
1194, 9
1195, 8
1196, 8
1197, 8
1198, 8
1199, 10
1200, 11
1201, 11
1202, 12
1203, 13
1204, 15
1205, 15
1206, 14
1207, 13
1208, 12
1209, 11
1210, 11
1211, 11
1212, 9
1213, 9
1214, 9
1215, 9
1216, 8
1217, 8
1218, 9
1219, 9
1220, 10
1221, 11
1222, 12
1223, 12
1224, 13
1225, 14
1226, 13
1227, 12
1228, 12
1229, 11
1230, 9
1231, 8
1232, 8
1233, 8
1234, 7
1235, 6
1236, 6
1237, 7
1238, 7
1239, 7
1240, 7
1241, 9
1242, 9
1243, 11
1244, 11
1245, 12
1246, 13
1247, 13
1248, 12
1249, 12
1250, 12
