Year, Number of Households
800, 10
801, 10
802, 9
803, 8
804, 9
805, 10
806, 11
807, 11
808, 9
809, 10
810, 10
811, 10
812, 9
813, 9
814, 9
815, 8
816, 7
817, 7
818, 6
819, 6
820, 6
821, 6
822, 5
823, 5
824, 5
825, 5
826, 5
827, 5
828, 5
829, 5
830, 5
831, 6
832, 7
833, 8
834, 8
835, 8
836, 8
837, 7
838, 7
839, 6
840, 6
841, 6
842, 6
843, 5
844, 5
845, 5
846, 5
847, 5
848, 5
849, 6
850, 6
851, 6
852, 7
853, 9
854, 9
855, 9
856, 9
857, 11
858, 11
859, 11
860, 11
861, 11
862, 11
863, 11
864, 11
865, 9
866, 8
867, 8
868, 8
869, 9
870, 8
871, 8
872, 8
873, 8
874, 8
875, 8
876, 8
877, 9
878, 10
879, 10
880, 10
881, 10
882, 10
883, 9
884, 9
885, 10
886, 9
887, 8
888, 7
889, 7
890, 8
891, 7
892, 8
893, 8
894, 8
895, 8
896, 8
897, 8
898, 9
899, 9
900, 10
901, 10
902, 10
903, 10
904, 10
905, 10
906, 10
907, 10
908, 10
909, 11
910, 11
911, 11
912, 10
913, 10
914, 10
915, 10
916, 10
917, 9
918, 9
919, 10
920, 10
921, 11
922, 10
923, 10
924, 10
925, 9
926, 10
927, 10
928, 9
929, 9
930, 9
931, 11
932, 9
933, 9
934, 9
935, 9
936, 9
937, 9
938, 10
939, 11
940, 12
941, 12
942, 11
943, 10
944, 10
945, 10
946, 10
947, 12
948, 14
949, 14
950, 14
951, 15
952, 15
953, 14
954, 15
955, 15
956, 15
957, 15
958, 13
959, 14
960, 15
961, 14
962, 15
963, 15
964, 17
965, 16
966, 17
967, 17
968, 17
969, 17
970, 17
971, 16
972, 16
973, 16
974, 17
975, 17
976, 17
977, 18
978, 16
979, 18
980, 18
981, 17
982, 15
983, 15
984, 15
985, 14
986, 14
987, 15
988, 16
989, 16
990, 16
991, 17
992, 17
993, 17
994, 17
995, 17
996, 16
997, 15
998, 15
999, 16
1000, 15
1001, 14
1002, 13
1003, 14
1004, 16
1005, 16
1006, 17
1007, 17
1008, 16
1009, 16
1010, 14
1011, 14
1012, 14
1013, 14
1014, 14
1015, 14
1016, 14
1017, 14
1018, 14
1019, 14
1020, 13
1021, 12
1022, 10
1023, 10
1024, 10
1025, 11
1026, 11
1027, 11
1028, 11
1029, 11
1030, 11
1031, 11
1032, 11
1033, 10
1034, 8
1035, 7
1036, 7
1037, 7
1038, 7
1039, 6
1040, 7
1041, 7
1042, 7
1043, 9
1044, 9
1045, 9
1046, 9
1047, 9
1048, 9
1049, 8
1050, 8
1051, 7
1052, 7
1053, 7
1054, 7
1055, 6
1056, 6
1057, 6
1058, 6
1059, 7
1060, 6
1061, 6
1062, 6
1063, 7
1064, 7
1065, 7
1066, 8
1067, 8
1068, 9
1069, 10
1070, 10
1071, 10
1072, 9
1073, 9
1074, 8
1075, 5
1076, 5
1077, 5
1078, 5
1079, 5
1080, 5
1081, 5
1082, 6
1083, 7
1084, 7
1085, 7
1086, 7
1087, 7
1088, 8
1089, 8
1090, 9
1091, 9
1092, 9
1093, 9
1094, 9
1095, 8
1096, 7
1097, 7
1098, 6
1099, 6
1100, 5
1101, 5
1102, 5
1103, 5
1104, 5
1105, 4
1106, 4
1107, 4
1108, 4
1109, 4
1110, 5
1111, 5
1112, 5
1113, 5
1114, 4
1115, 5
1116, 5
1117, 5
1118, 4
1119, 4
1120, 4
1121, 4
1122, 3
1123, 2
1124, 2
1125, 2
1126, 2
1127, 2
1128, 2
1129, 2
1130, 2
1131, 2
1132, 2
1133, 2
1134, 2
1135, 2
1136, 2
1137, 3
1138, 3
1139, 3
1140, 2
1141, 3
1142, 3
1143, 3
1144, 3
1145, 3
1146, 3
1147, 3
1148, 3
1149, 3
1150, 3
1151, 2
1152, 2
1153, 2
1154, 2
1155, 2
1156, 2
1157, 2
1158, 2
1159, 2
1160, 2
1161, 2
1162, 2
1163, 2
1164, 2
1165, 3
1166, 3
1167, 2
1168, 2
1169, 2
1170, 2
1171, 2
1172, 2
1173, 2
1174, 2
1175, 2
1176, 1
1177, 1
1178, 1
1179, 1
1180, 1
1181, 1
1182, 1
1183, 1
1184, 1
1185, 1
1186, 1
1187, 1
1188, 2
1189, 2
1190, 2
1191, 3
1192, 3
1193, 3
1194, 3
1195, 3
1196, 3
1197, 2
1198, 2
1199, 2
1200, 2
1201, 2
1202, 2
1203, 2
1204, 2
1205, 2
1206, 2
1207, 2
1208, 2
1209, 2
1210, 2
1211, 2
1212, 2
1213, 2
1214, 2
1215, 2
1216, 2
1217, 2
1218, 2
1219, 2
1220, 2
1221, 2
1222, 2
1223, 2
1224, 1
1225, 1
1226, 1
1227, 1
1228, 1
1229, 1
1230, 1
1231, 1
1232, 1
1233, 1
1234, 1
1235, 1
1236, 1
1237, 1
1238, 1
1239, 1
1240, 1
1241, 1
1242, 1
1243, 1
1244, 1
1245, 1
1246, 1
1247, 1
1248, 1
1249, 0
1250, 0
