Year, Number of Households
800, 12
801, 15
802, 13
803, 14
804, 14
805, 13
806, 13
807, 12
808, 14
809, 13
810, 13
811, 13
812, 12
813, 12
814, 11
815, 11
816, 11
817, 11
818, 11
819, 14
820, 14
821, 13
822, 15
823, 16
824, 17
825, 20
826, 22
827, 24
828, 23
829, 23
830, 23
831, 22
832, 24
833, 22
834, 21
835, 22
836, 23
837, 23
838, 23
839, 26
840, 26
841, 25
842, 27
843, 27
844, 28
845, 31
846, 33
847, 34
848, 36
849, 38
850, 39
851, 39
852, 38
853, 38
854, 38
855, 36
856, 36
857, 34
858, 33
859, 35
860, 36
861, 38
862, 40
863, 40
864, 44
865, 44
866, 47
867, 50
868, 51
869, 53
870, 52
871, 55
872, 57
873, 57
874, 54
875, 56
876, 55
877, 53
878, 53
879, 53
880, 53
881, 51
882, 52
883, 58
884, 57
885, 60
886, 62
887, 63
888, 67
889, 72
890, 77
891, 79
892, 79
893, 82
894, 81
895, 81
896, 80
897, 80
898, 79
899, 74
900, 73
901, 71
902, 71
903, 72
904, 77
905, 80
906, 85
907, 90
908, 95
909, 101
910, 104
911, 101
912, 104
913, 107
914, 112
915, 117
916, 118
917, 121
918, 117
919, 118
920, 112
921, 113
922, 110
923, 112
924, 113
925, 117
926, 121
927, 132
928, 131
929, 139
930, 143
931, 148
932, 151
933, 152
934, 155
935, 158
936, 161
937, 162
938, 164
939, 173
940, 171
941, 171
942, 179
943, 181
944, 176
945, 174
946, 177
947, 183
948, 190
949, 195
950, 199
951, 203
952, 175
953, 179
954, 185
955, 165
956, 157
957, 161
958, 146
959, 150
960, 143
961, 143
962, 142
963, 142
964, 144
965, 133
966, 127
967, 136
968, 135
969, 122
970, 112
971, 115
972, 111
973, 110
974, 114
975, 111
976, 110
977, 103
978, 99
979, 98
980, 102
981, 101
982, 100
983, 105
984, 105
985, 105
986, 104
987, 103
988, 106
989, 109
990, 112
991, 114
992, 103
993, 100
994, 98
995, 99
996, 99
997, 101
998, 101
999, 99
1000, 102
1001, 103
1002, 99
1003, 100
1004, 99
1005, 99
1006, 102
1007, 100
1008, 103
1009, 104
1010, 107
1011, 105
1012, 106
1013, 106
1014, 109
1015, 113
1016, 117
1017, 116
1018, 120
1019, 121
1020, 126
1021, 132
1022, 133
1023, 140
1024, 145
1025, 147
1026, 148
1027, 149
1028, 151
1029, 156
1030, 157
1031, 159
1032, 159
1033, 155
1034, 156
1035, 156
1036, 164
1037, 165
1038, 162
1039, 166
1040, 177
1041, 180
1042, 183
1043, 186
1044, 196
1045, 204
1046, 207
1047, 206
1048, 209
1049, 210
1050, 218
1051, 220
1052, 219
1053, 222
1054, 221
1055, 219
1056, 221
1057, 225
1058, 230
1059, 235
1060, 241
1061, 247
1062, 248
1063, 253
1064, 262
1065, 260
1066, 267
1067, 266
1068, 261
1069, 256
1070, 257
1071, 262
1072, 259
1073, 258
1074, 253
1075, 249
1076, 245
1077, 246
1078, 243
1079, 245
1080, 245
1081, 240
1082, 245
1083, 243
1084, 246
1085, 242
1086, 245
1087, 239
1088, 236
1089, 227
1090, 227
1091, 222
1092, 224
1093, 222
1094, 219
1095, 220
1096, 215
1097, 214
1098, 215
1099, 213
1100, 215
1101, 217
1102, 217
1103, 215
1104, 210
1105, 207
1106, 214
1107, 211
1108, 209
1109, 209
1110, 204
1111, 203
1112, 197
1113, 195
1114, 201
1115, 194
1116, 196
1117, 195
1118, 197
1119, 192
1120, 193
1121, 182
1122, 184
1123, 184
1124, 186
1125, 184
1126, 184
1127, 177
1128, 172
1129, 173
1130, 175
1131, 169
1132, 165
1133, 158
1134, 157
1135, 155
1136, 154
1137, 154
1138, 153
1139, 148
1140, 149
1141, 146
1142, 144
1143, 136
1144, 137
1145, 136
1146, 135
1147, 136
1148, 137
1149, 137
1150, 130
1151, 128
1152, 125
1153, 121
1154, 121
1155, 118
1156, 120
1157, 117
1158, 113
1159, 112
1160, 113
1161, 113
1162, 104
1163, 104
1164, 106
1165, 100
1166, 94
1167, 91
1168, 90
1169, 89
1170, 86
1171, 86
1172, 86
1173, 85
1174, 86
1175, 89
1176, 88
1177, 85
1178, 84
1179, 84
1180, 83
1181, 82
1182, 84
1183, 81
1184, 78
1185, 76
1186, 75
1187, 78
1188, 70
1189, 68
1190, 68
1191, 69
1192, 69
1193, 73
1194, 72
1195, 71
1196, 71
1197, 69
1198, 69
1199, 71
1200, 66
1201, 66
1202, 66
1203, 63
1204, 60
1205, 60
1206, 59
1207, 60
1208, 57
1209, 57
1210, 57
1211, 57
1212, 56
1213, 56
1214, 56
1215, 55
1216, 54
1217, 55
1218, 56
1219, 52
1220, 51
1221, 49
1222, 49
1223, 52
1224, 52
1225, 49
1226, 47
1227, 47
1228, 47
1229, 47
1230, 48
1231, 43
1232, 45
1233, 44
1234, 43
1235, 40
1236, 40
1237, 38
1238, 38
1239, 39
1240, 37
1241, 36
1242, 36
1243, 35
1244, 36
1245, 35
1246, 34
1247, 36
1248, 35
1249, 32
1250, 31
