Year, Number of Households
800, 12
801, 15
802, 14
803, 14
804, 14
805, 14
806, 14
807, 14
808, 14
809, 13
810, 14
811, 16
812, 15
813, 15
814, 15
815, 14
816, 13
817, 13
818, 12
819, 12
820, 12
821, 13
822, 14
823, 16
824, 19
825, 19
826, 19
827, 21
828, 23
829, 22
830, 23
831, 24
832, 23
833, 22
834, 20
835, 20
836, 19
837, 18
838, 19
839, 19
840, 21
841, 23
842, 24
843, 23
844, 27
845, 29
846, 32
847, 32
848, 32
849, 32
850, 34
851, 35
852, 36
853, 36
854, 36
855, 35
856, 31
857, 30
858, 31
859, 32
860, 34
861, 38
862, 43
863, 43
864, 45
865, 47
866, 50
867, 52
868, 53
869, 54
870, 53
871, 54
872, 53
873, 50
874, 49
875, 47
876, 43
877, 46
878, 50
879, 55
880, 58
881, 61
882, 64
883, 65
884, 70
885, 73
886, 74
887, 74
888, 75
889, 76
890, 76
891, 77
892, 78
893, 74
894, 74
895, 73
896, 72
897, 72
898, 73
899, 75
900, 83
901, 90
902, 94
903, 94
904, 99
905, 101
906, 106
907, 109
908, 107
909, 110
910, 108
911, 106
912, 105
913, 102
914, 102
915, 103
916, 103
917, 110
918, 112
919, 118
920, 119
921, 125
922, 125
923, 130
924, 130
925, 137
926, 140
927, 144
928, 144
929, 145
930, 144
931, 135
932, 138
933, 140
934, 144
935, 146
936, 141
937, 144
938, 144
939, 144
940, 146
941, 148
942, 145
943, 148
944, 140
945, 144
946, 146
947, 148
948, 146
949, 143
950, 144
951, 142
952, 128
953, 124
954, 121
955, 113
956, 113
957, 110
958, 101
959, 101
960, 98
961, 97
962, 94
963, 93
964, 86
965, 71
966, 68
967, 69
968, 66
969, 64
970, 62
971, 65
972, 61
973, 60
974, 53
975, 52
976, 55
977, 52
978, 49
979, 49
980, 47
981, 45
982, 42
983, 44
984, 44
985, 42
986, 41
987, 41
988, 39
989, 38
990, 40
991, 42
992, 42
993, 42
994, 42
995, 44
996, 47
997, 50
998, 51
999, 49
1000, 49
1001, 48
1002, 46
1003, 45
1004, 45
1005, 44
1006, 46
1007, 46
1008, 51
1009, 53
1010, 50
1011, 50
1012, 56
1013, 57
1014, 59
1015, 58
1016, 57
1017, 56
1018, 55
1019, 55
1020, 56
1021, 56
1022, 57
1023, 55
1024, 57
1025, 57
1026, 58
1027, 56
1028, 61
1029, 60
1030, 62
1031, 65
1032, 65
1033, 69
1034, 67
1035, 68
1036, 68
1037, 68
1038, 68
1039, 70
1040, 71
1041, 70
1042, 71
1043, 71
1044, 71
1045, 70
1046, 71
1047, 73
1048, 75
1049, 80
1050, 89
1051, 96
1052, 96
1053, 97
1054, 100
1055, 100
1056, 98
1057, 97
1058, 95
1059, 97
1060, 100
1061, 98
1062, 97
1063, 98
1064, 96
1065, 95
1066, 91
1067, 97
1068, 102
1069, 101
1070, 100
1071, 104
1072, 111
1073, 111
1074, 113
1075, 117
1076, 117
1077, 115
1078, 116
1079, 120
1080, 120
1081, 119
1082, 117
1083, 113
1084, 109
1085, 106
1086, 108
1087, 109
1088, 110
1089, 112
1090, 115
1091, 120
1092, 126
1093, 124
1094, 135
1095, 139
1096, 141
1097, 145
1098, 148
1099, 153
1100, 153
1101, 151
1102, 148
1103, 149
1104, 151
1105, 151
1106, 153
1107, 156
1108, 156
1109, 159
1110, 162
1111, 171
1112, 178
1113, 182
1114, 187
1115, 190
1116, 193
1117, 195
1118, 196
1119, 194
1120, 197
1121, 191
1122, 192
1123, 188
1124, 188
1125, 189
1126, 190
1127, 189
1128, 190
1129, 193
1130, 193
1131, 183
1132, 184
1133, 182
1134, 179
1135, 173
1136, 170
1137, 167
1138, 162
1139, 159
1140, 153
1141, 152
1142, 145
1143, 137
1144, 137
1145, 134
1146, 132
1147, 127
1148, 127
1149, 128
1150, 124
1151, 122
1152, 121
1153, 120
1154, 115
1155, 115
1156, 114
1157, 112
1158, 112
1159, 106
1160, 103
1161, 102
1162, 96
1163, 96
1164, 95
1165, 96
1166, 95
1167, 92
1168, 90
1169, 87
1170, 87
1171, 86
1172, 85
1173, 83
1174, 80
1175, 76
1176, 73
1177, 74
1178, 75
1179, 72
1180, 76
1181, 75
1182, 78
1183, 75
1184, 76
1185, 76
1186, 76
1187, 74
1188, 74
1189, 73
1190, 72
1191, 72
1192, 69
1193, 68
1194, 65
1195, 67
1196, 64
1197, 64
1198, 64
1199, 65
1200, 63
1201, 63
1202, 63
1203, 63
1204, 65
1205, 63
1206, 64
1207, 60
1208, 57
1209, 56
1210, 54
1211, 50
1212, 48
1213, 45
1214, 45
1215, 45
1216, 46
1217, 43
1218, 41
1219, 44
1220, 39
1221, 41
1222, 42
1223, 42
1224, 43
1225, 42
1226, 42
1227, 41
1228, 40
1229, 35
1230, 35
1231, 38
1232, 38
1233, 36
1234, 37
1235, 38
1236, 39
1237, 38
1238, 38
1239, 38
1240, 38
1241, 38
1242, 37
1243, 37
1244, 39
1245, 37
1246, 38
1247, 37
1248, 37
1249, 34
1250, 33
