Year, Number of Households
800, 9
801, 9
802, 8
803, 8
804, 9
805, 11
806, 11
807, 11
808, 10
809, 11
810, 11
811, 10
812, 10
813, 10
814, 10
815, 9
816, 8
817, 8
818, 7
819, 7
820, 7
821, 7
822, 7
823, 7
824, 9
825, 9
826, 9
827, 11
828, 11
829, 11
830, 13
831, 13
832, 13
833, 14
834, 13
835, 14
836, 14
837, 14
838, 14
839, 14
840, 13
841, 12
842, 11
843, 11
844, 10
845, 10
846, 10
847, 12
848, 13
849, 13
850, 13
851, 13
852, 14
853, 14
854, 13
855, 13
856, 14
857, 13
858, 13
859, 12
860, 11
861, 11
862, 11
863, 10
864, 10
865, 10
866, 9
867, 9
868, 10
869, 11
870, 10
871, 10
872, 10
873, 11
874, 12
875, 12
876, 15
877, 15
878, 14
879, 14
880, 14
881, 14
882, 14
883, 13
884, 12
885, 12
886, 12
887, 12
888, 13
889, 13
890, 13
891, 12
892, 12
893, 13
894, 16
895, 16
896, 16
897, 16
898, 16
899, 16
900, 17
901, 16
902, 15
903, 15
904, 15
905, 14
906, 14
907, 13
908, 13
909, 14
910, 15
911, 16
912, 15
913, 14
914, 15
915, 16
916, 17
917, 17
918, 16
919, 15
920, 16
921, 16
922, 15
923, 15
924, 15
925, 15
926, 15
927, 14
928, 14
929, 14
930, 14
931, 13
932, 13
933, 14
934, 14
935, 16
936, 17
937, 18
938, 18
939, 18
940, 18
941, 18
942, 18
943, 18
944, 18
945, 18
946, 17
947, 15
948, 15
949, 15
950, 13
951, 13
952, 13
953, 13
954, 16
955, 17
956, 18
957, 18
958, 18
959, 20
960, 21
961, 21
962, 21
963, 20
964, 20
965, 19
966, 18
967, 18
968, 16
969, 16
970, 15
971, 15
972, 14
973, 13
974, 13
975, 13
976, 13
977, 13
978, 13
979, 13
980, 15
981, 16
982, 16
983, 16
984, 16
985, 15
986, 13
987, 13
988, 13
989, 13
990, 13
991, 13
992, 10
993, 10
994, 8
995, 8
996, 7
997, 7
998, 7
999, 6
1000, 7
1001, 8
1002, 8
1003, 8
1004, 10
1005, 10
1006, 10
1007, 10
1008, 10
1009, 11
1010, 11
1011, 11
1012, 11
1013, 11
1014, 10
1015, 10
1016, 10
1017, 8
1018, 6
1019, 5
1020, 5
1021, 5
1022, 5
1023, 6
1024, 6
1025, 6
1026, 6
1027, 6
1028, 6
1029, 7
1030, 7
1031, 7
1032, 8
1033, 8
1034, 6
1035, 6
1036, 5
1037, 5
1038, 5
1039, 4
1040, 4
1041, 4
1042, 3
1043, 3
1044, 3
1045, 3
1046, 3
1047, 3
1048, 3
1049, 3
1050, 3
1051, 4
1052, 4
1053, 5
1054, 5
1055, 4
1056, 4
1057, 4
1058, 4
1059, 4
1060, 3
1061, 2
1062, 2
1063, 2
1064, 2
1065, 2
1066, 2
1067, 2
1068, 2
1069, 3
1070, 3
1071, 4
1072, 5
1073, 5
1074, 6
1075, 7
1076, 7
1077, 7
1078, 8
1079, 8
1080, 8
1081, 8
1082, 8
1083, 8
1084, 7
1085, 7
1086, 7
1087, 7
1088, 7
1089, 6
1090, 6
1091, 6
1092, 6
1093, 8
1094, 9
1095, 9
1096, 11
1097, 11
1098, 11
1099, 11
1100, 10
1101, 11
1102, 11
1103, 11
1104, 10
1105, 10
1106, 10
1107, 9
1108, 9
1109, 8
1110, 8
1111, 8
1112, 7
1113, 8
1114, 9
1115, 10
1116, 9
1117, 9
1118, 10
1119, 11
1120, 11
1121, 11
1122, 10
1123, 10
1124, 9
1125, 9
1126, 9
1127, 8
1128, 8
1129, 7
1130, 7
1131, 6
1132, 6
1133, 7
1134, 6
1135, 6
1136, 8
1137, 11
1138, 11
1139, 11
1140, 11
1141, 12
1142, 12
1143, 12
1144, 12
1145, 12
1146, 12
1147, 12
1148, 10
1149, 10
1150, 10
1151, 10
1152, 8
1153, 8
1154, 9
1155, 11
1156, 11
1157, 11
1158, 12
1159, 13
1160, 13
1161, 13
1162, 14
1163, 15
1164, 15
1165, 15
1166, 14
1167, 14
1168, 14
1169, 14
1170, 12
1171, 13
1172, 12
1173, 11
1174, 10
1175, 10
1176, 10
1177, 10
1178, 10
1179, 10
1180, 10
1181, 11
1182, 10
1183, 10
1184, 10
1185, 10
1186, 11
1187, 11
1188, 11
1189, 10
1190, 11
1191, 11
1192, 10
1193, 9
1194, 8
1195, 8
1196, 8
1197, 7
1198, 8
1199, 8
1200, 9
1201, 10
1202, 11
1203, 11
1204, 11
1205, 11
1206, 12
1207, 12
1208, 11
1209, 11
1210, 10
1211, 10
1212, 10
1213, 10
1214, 10
1215, 10
1216, 10
1217, 11
1218, 11
1219, 12
1220, 11
1221, 10
1222, 10
1223, 10
1224, 12
1225, 12
1226, 12
1227, 13
1228, 14
1229, 14
1230, 14
1231, 14
1232, 12
1233, 12
1234, 11
1235, 11
1236, 11
1237, 11
1238, 11
1239, 10
1240, 10
1241, 11
1242, 11
1243, 12
1244, 12
1245, 14
1246, 14
1247, 15
1248, 15
1249, 14
1250, 14
