Year, Number of Households
800, 8
801, 9
802, 9
803, 10
804, 11
805, 11
806, 11
807, 11
808, 11
809, 10
810, 11
811, 12
812, 12
813, 12
814, 12
815, 12
816, 11
817, 11
818, 11
819, 12
820, 13
821, 12
822, 12
823, 14
824, 14
825, 15
826, 17
827, 18
828, 18
829, 19
830, 18
831, 18
832, 19
833, 18
834, 19
835, 18
836, 18
837, 18
838, 18
839, 19
840, 19
841, 20
842, 22
843, 22
844, 23
845, 26
846, 26
847, 27
848, 29
849, 28
850, 27
851, 27
852, 28
853, 27
854, 28
855, 28
856, 27
857, 26
858, 28
859, 29
860, 31
861, 31
862, 31
863, 32
864, 30
865, 31
866, 33
867, 34
868, 37
869, 37
870, 37
871, 38
872, 38
873, 42
874, 42
875, 43
876, 41
877, 40
878, 39
879, 40
880, 39
881, 40
882, 40
883, 42
884, 45
885, 47
886, 48
887, 46
888, 50
889, 53
890, 56
891, 60
892, 60
893, 60
894, 60
895, 64
896, 66
897, 66
898, 64
899, 65
900, 66
901, 67
902, 68
903, 69
904, 73
905, 76
906, 80
907, 83
908, 87
909, 87
910, 93
911, 91
912, 96
913, 98
914, 103
915, 109
916, 110
917, 111
918, 114
919, 111
920, 113
921, 115
922, 118
923, 119
924, 124
925, 111
926, 115
927, 118
928, 121
929, 131
930, 133
931, 118
932, 121
933, 110
934, 112
935, 111
936, 98
937, 99
938, 97
939, 96
940, 90
941, 85
942, 77
943, 79
944, 64
945, 65
946, 64
947, 64
948, 63
949, 59
950, 62
951, 62
952, 54
953, 53
954, 53
955, 38
956, 38
957, 40
958, 36
959, 36
960, 37
961, 40
962, 36
963, 35
964, 35
965, 27
966, 26
967, 24
968, 20
969, 18
970, 14
971, 14
972, 14
973, 12
974, 12
975, 12
976, 11
977, 11
978, 9
979, 11
980, 11
981, 12
982, 12
983, 13
984, 12
985, 12
986, 10
987, 10
988, 10
989, 10
990, 9
991, 10
992, 10
993, 10
994, 10
995, 10
996, 10
997, 9
998, 9
999, 10
1000, 11
1001, 11
1002, 13
1003, 17
1004, 19
1005, 20
1006, 20
1007, 20
1008, 20
1009, 19
1010, 19
1011, 18
1012, 17
1013, 17
1014, 17
1015, 18
1016, 17
1017, 17
1018, 19
1019, 20
1020, 20
1021, 22
1022, 23
1023, 27
1024, 31
1025, 31
1026, 32
1027, 33
1028, 34
1029, 35
1030, 34
1031, 30
1032, 30
1033, 30
1034, 30
1035, 29
1036, 28
1037, 31
1038, 30
1039, 31
1040, 35
1041, 35
1042, 34
1043, 36
1044, 37
1045, 40
1046, 42
1047, 43
1048, 46
1049, 50
1050, 50
1051, 50
1052, 51
1053, 50
1054, 52
1055, 50
1056, 53
1057, 50
1058, 49
1059, 50
1060, 53
1061, 56
1062, 58
1063, 60
1064, 62
1065, 65
1066, 69
1067, 70
1068, 74
1069, 79
1070, 81
1071, 82
1072, 81
1073, 84
1074, 82
1075, 83
1076, 84
1077, 85
1078, 87
1079, 92
1080, 93
1081, 96
1082, 95
1083, 99
1084, 102
1085, 107
1086, 109
1087, 110
1088, 112
1089, 115
1090, 117
1091, 121
1092, 126
1093, 128
1094, 137
1095, 134
1096, 136
1097, 135
1098, 135
1099, 141
1100, 147
1101, 154
1102, 157
1103, 162
1104, 167
1105, 170
1106, 170
1107, 173
1108, 176
1109, 181
1110, 183
1111, 190
1112, 189
1113, 198
1114, 203
1115, 207
1116, 214
1117, 221
1118, 227
1119, 233
1120, 231
1121, 234
1122, 238
1123, 237
1124, 237
1125, 239
1126, 235
1127, 236
1128, 238
1129, 238
1130, 239
1131, 229
1132, 216
1133, 210
1134, 204
1135, 199
1136, 197
1137, 186
1138, 184
1139, 179
1140, 176
1141, 172
1142, 168
1143, 165
1144, 154
1145, 148
1146, 141
1147, 136
1148, 129
1149, 119
1150, 115
1151, 114
1152, 113
1153, 108
1154, 109
1155, 101
1156, 96
1157, 86
1158, 88
1159, 86
1160, 83
1161, 82
1162, 75
1163, 72
1164, 69
1165, 69
1166, 68
1167, 65
1168, 62
1169, 57
1170, 57
1171, 58
1172, 60
1173, 60
1174, 63
1175, 59
1176, 61
1177, 58
1178, 54
1179, 55
1180, 57
1181, 56
1182, 57
1183, 56
1184, 58
1185, 55
1186, 52
1187, 53
1188, 54
1189, 50
1190, 50
1191, 54
1192, 56
1193, 56
1194, 58
1195, 57
1196, 59
1197, 60
1198, 57
1199, 54
1200, 54
1201, 56
1202, 55
1203, 51
1204, 54
1205, 52
1206, 52
1207, 51
1208, 50
1209, 48
1210, 47
1211, 49
1212, 49
1213, 49
1214, 46
1215, 45
1216, 47
1217, 46
1218, 47
1219, 46
1220, 46
1221, 45
1222, 42
1223, 44
1224, 44
1225, 45
1226, 43
1227, 41
1228, 43
1229, 42
1230, 39
1231, 39
1232, 36
1233, 36
1234, 39
1235, 40
1236, 40
1237, 40
1238, 40
1239, 38
1240, 36
1241, 37
1242, 37
1243, 36
1244, 36
1245, 34
1246, 34
1247, 33
1248, 32
1249, 33
1250, 34
