Year, Number of Households
800, 10
801, 10
802, 9
803, 10
804, 11
805, 12
806, 13
807, 14
808, 13
809, 13
810, 13
811, 13
812, 14
813, 14
814, 14
815, 13
816, 12
817, 12
818, 12
819, 12
820, 12
821, 12
822, 11
823, 12
824, 13
825, 13
826, 13
827, 14
828, 15
829, 17
830, 16
831, 17
832, 17
833, 19
834, 20
835, 20
836, 19
837, 18
838, 17
839, 16
840, 16
841, 16
842, 17
843, 17
844, 17
845, 16
846, 16
847, 17
848, 17
849, 16
850, 16
851, 16
852, 17
853, 19
854, 22
855, 23
856, 24
857, 23
858, 25
859, 25
860, 25
861, 26
862, 24
863, 23
864, 23
865, 24
866, 23
867, 22
868, 22
869, 24
870, 24
871, 24
872, 25
873, 25
874, 26
875, 28
876, 28
877, 30
878, 31
879, 32
880, 35
881, 36
882, 39
883, 43
884, 45
885, 45
886, 44
887, 44
888, 45
889, 42
890, 40
891, 40
892, 40
893, 41
894, 41
895, 40
896, 45
897, 45
898, 47
899, 52
900, 55
901, 54
902, 52
903, 51
904, 54
905, 55
906, 60
907, 62
908, 65
909, 70
910, 72
911, 70
912, 73
913, 73
914, 73
915, 73
916, 72
917, 71
918, 72
919, 71
920, 72
921, 75
922, 75
923, 80
924, 83
925, 82
926, 87
927, 90
928, 90
929, 88
930, 89
931, 92
932, 95
933, 99
934, 101
935, 102
936, 101
937, 103
938, 105
939, 106
940, 106
941, 104
942, 105
943, 102
944, 103
945, 104
946, 104
947, 109
948, 115
949, 115
950, 120
951, 122
952, 126
953, 129
954, 131
955, 134
956, 139
957, 138
958, 145
959, 149
960, 150
961, 152
962, 148
963, 150
964, 154
965, 154
966, 155
967, 153
968, 154
969, 158
970, 164
971, 165
972, 172
973, 172
974, 177
975, 178
976, 183
977, 191
978, 191
979, 197
980, 198
981, 200
982, 206
983, 209
984, 208
985, 207
986, 213
987, 216
988, 218
989, 218
990, 221
991, 225
992, 231
993, 235
994, 243
995, 238
996, 244
997, 247
998, 256
999, 256
1000, 266
1001, 265
1002, 266
1003, 267
1004, 273
1005, 275
1006, 273
1007, 278
1008, 283
1009, 289
1010, 295
1011, 297
1012, 301
1013, 306
1014, 314
1015, 317
1016, 322
1017, 327
1018, 332
1019, 337
1020, 353
1021, 352
1022, 349
1023, 354
1024, 356
1025, 357
1026, 362
1027, 366
1028, 373
1029, 384
1030, 400
1031, 404
1032, 398
1033, 407
1034, 409
1035, 416
1036, 423
1037, 426
1038, 432
1039, 444
1040, 459
1041, 459
1042, 460
1043, 473
1044, 475
1045, 492
1046, 494
1047, 503
1048, 508
1049, 504
1050, 514
1051, 518
1052, 522
1053, 528
1054, 538
1055, 541
1056, 548
1057, 552
1058, 557
1059, 564
1060, 568
1061, 570
1062, 572
1063, 576
1064, 586
1065, 574
1066, 587
1067, 586
1068, 568
1069, 580
1070, 577
1071, 577
1072, 573
1073, 573
1074, 572
1075, 554
1076, 556
1077, 565
1078, 558
1079, 556
1080, 554
1081, 550
1082, 549
1083, 543
1084, 542
1085, 540
1086, 543
1087, 549
1088, 544
1089, 545
1090, 538
1091, 530
1092, 528
1093, 531
1094, 529
1095, 522
1096, 522
1097, 522
1098, 516
1099, 515
1100, 510
1101, 500
1102, 503
1103, 503
1104, 504
1105, 506
1106, 508
1107, 506
1108, 502
1109, 491
1110, 489
1111, 491
1112, 481
1113, 482
1114, 488
1115, 485
1116, 485
1117, 479
1118, 476
1119, 472
1120, 469
1121, 470
1122, 474
1123, 469
1124, 461
1125, 457
1126, 454
1127, 457
1128, 458
1129, 451
1130, 448
1131, 442
1132, 436
1133, 426
1134, 423
1135, 421
1136, 424
1137, 422
1138, 417
1139, 409
1140, 412
1141, 414
1142, 407
1143, 412
1144, 407
1145, 400
1146, 392
1147, 400
1148, 398
1149, 387
1150, 382
1151, 386
1152, 386
1153, 379
1154, 377
1155, 378
1156, 374
1157, 374
1158, 370
1159, 362
1160, 364
1161, 367
1162, 362
1163, 356
1164, 359
1165, 357
1166, 358
1167, 355
1168, 344
1169, 352
1170, 340
1171, 347
1172, 342
1173, 336
1174, 334
1175, 330
1176, 331
1177, 322
1178, 324
1179, 327
1180, 320
1181, 325
1182, 322
1183, 312
1184, 320
1185, 313
1186, 315
1187, 310
1188, 308
1189, 301
1190, 307
1191, 304
1192, 308
1193, 309
1194, 302
1195, 304
1196, 303
1197, 301
1198, 300
1199, 299
1200, 294
1201, 291
1202, 290
1203, 284
1204, 288
1205, 283
1206, 281
1207, 281
1208, 277
1209, 269
1210, 267
1211, 272
1212, 275
1213, 270
1214, 275
1215, 262
1216, 265
1217, 268
1218, 266
1219, 264
1220, 266
1221, 263
1222, 261
1223, 259
1224, 257
1225, 256
1226, 253
1227, 250
1228, 251
1229, 246
1230, 246
1231, 244
1232, 244
1233, 240
1234, 236
1235, 233
1236, 231
1237, 228
1238, 224
1239, 222
1240, 225
1241, 228
1242, 221
1243, 217
1244, 224
1245, 221
1246, 216
1247, 213
1248, 216
1249, 218
1250, 210
