Year, Number of Households
800, 10
801, 10
802, 9
803, 8
804, 9
805, 10
806, 11
807, 12
808, 10
809, 10
810, 10
811, 10
812, 9
813, 10
814, 10
815, 10
816, 8
817, 8
818, 8
819, 8
820, 8
821, 8
822, 8
823, 7
824, 7
825, 7
826, 7
827, 7
828, 7
829, 7
830, 8
831, 7
832, 8
833, 8
834, 8
835, 9
836, 8
837, 8
838, 9
839, 8
840, 7
841, 7
842, 6
843, 6
844, 6
845, 6
846, 6
847, 5
848, 5
849, 5
850, 5
851, 5
852, 5
853, 4
854, 4
855, 4
856, 5
857, 6
858, 7
859, 7
860, 9
861, 10
862, 10
863, 11
864, 11
865, 12
866, 12
867, 11
868, 11
869, 11
870, 9
871, 9
872, 9
873, 9
874, 9
875, 9
876, 9
877, 9
878, 9
879, 9
880, 9
881, 9
882, 9
883, 10
884, 12
885, 14
886, 14
887, 14
888, 14
889, 16
890, 17
891, 17
892, 17
893, 16
894, 15
895, 13
896, 12
897, 12
898, 11
899, 11
900, 10
901, 9
902, 9
903, 9
904, 10
905, 10
906, 10
907, 10
908, 10
909, 10
910, 10
911, 11
912, 12
913, 11
914, 11
915, 11
916, 10
917, 10
918, 10
919, 8
920, 8
921, 8
922, 7
923, 5
924, 5
925, 5
926, 5
927, 5
928, 5
929, 5
930, 6
931, 6
932, 6
933, 6
934, 5
935, 5
936, 6
937, 6
938, 6
939, 6
940, 7
941, 7
942, 7
943, 7
944, 6
945, 6
946, 6
947, 5
948, 4
949, 4
950, 4
951, 5
952, 5
953, 5
954, 5
955, 5
956, 5
957, 6
958, 6
959, 6
960, 6
961, 6
962, 6
963, 7
964, 9
965, 9
966, 9
967, 10
968, 11
969, 11
970, 11
971, 10
972, 11
973, 11
974, 11
975, 11
976, 11
977, 11
978, 11
979, 10
980, 11
981, 12
982, 11
983, 12
984, 12
985, 13
986, 13
987, 13
988, 13
989, 13
990, 14
991, 14
992, 15
993, 15
994, 16
995, 15
996, 14
997, 14
998, 14
999, 13
1000, 12
1001, 12
1002, 12
1003, 12
1004, 11
1005, 11
1006, 11
1007, 11
1008, 11
1009, 11
1010, 11
1011, 12
1012, 12
1013, 13
1014, 13
1015, 12
1016, 13
1017, 13
1018, 12
1019, 13
1020, 13
1021, 13
1022, 12
1023, 12
1024, 11
1025, 11
1026, 11
1027, 11
1028, 10
1029, 11
1030, 11
1031, 11
1032, 10
1033, 11
1034, 11
1035, 10
1036, 10
1037, 11
1038, 12
1039, 12
1040, 10
1041, 10
1042, 10
1043, 10
1044, 9
1045, 7
1046, 8
1047, 9
1048, 8
1049, 7
1050, 7
1051, 7
1052, 8
1053, 7
1054, 7
1055, 8
1056, 8
1057, 8
1058, 8
1059, 9
1060, 9
1061, 10
1062, 11
1063, 12
1064, 12
1065, 12
1066, 14
1067, 14
1068, 15
1069, 14
1070, 14
1071, 13
1072, 14
1073, 15
1074, 16
1075, 16
1076, 16
1077, 16
1078, 16
1079, 14
1080, 14
1081, 14
1082, 13
1083, 14
1084, 14
1085, 14
1086, 14
1087, 14
1088, 15
1089, 14
1090, 13
1091, 13
1092, 13
1093, 13
1094, 14
1095, 14
1096, 15
1097, 16
1098, 15
1099, 14
1100, 14
1101, 13
1102, 12
1103, 11
1104, 11
1105, 8
1106, 9
1107, 9
1108, 7
1109, 7
1110, 7
1111, 7
1112, 7
1113, 7
1114, 7
1115, 7
1116, 6
1117, 6
1118, 5
1119, 6
1120, 7
1121, 8
1122, 8
1123, 9
1124, 9
1125, 9
1126, 9
1127, 9
1128, 8
1129, 9
1130, 9
1131, 9
1132, 8
1133, 8
1134, 7
1135, 6
1136, 6
1137, 6
1138, 6
1139, 5
1140, 5
1141, 5
1142, 6
1143, 6
1144, 6
1145, 8
1146, 8
1147, 8
1148, 8
1149, 9
1150, 10
1151, 10
1152, 10
1153, 10
1154, 10
1155, 9
1156, 8
1157, 8
1158, 7
1159, 7
1160, 7
1161, 7
1162, 7
1163, 6
1164, 6
1165, 6
1166, 6
1167, 6
1168, 7
1169, 7
1170, 7
1171, 7
1172, 7
1173, 8
1174, 8
1175, 9
1176, 8
1177, 8
1178, 9
1179, 9
1180, 8
1181, 8
1182, 8
1183, 8
1184, 7
1185, 7
1186, 5
1187, 5
1188, 5
1189, 5
1190, 5
1191, 5
1192, 6
1193, 6
1194, 6
1195, 7
1196, 7
1197, 8
1198, 8
1199, 8
1200, 8
1201, 8
1202, 8
1203, 9
1204, 8
1205, 8
1206, 8
1207, 9
1208, 8
1209, 7
1210, 7
1211, 6
1212, 6
1213, 6
1214, 5
1215, 5
1216, 5
1217, 6
1218, 6
1219, 7
1220, 9
1221, 10
1222, 11
1223, 11
1224, 11
1225, 12
1226, 13
1227, 13
1228, 11
1229, 13
1230, 13
1231, 13
1232, 13
1233, 13
1234, 13
1235, 13
1236, 13
1237, 13
1238, 13
1239, 13
1240, 13
1241, 13
1242, 13
1243, 14
1244, 14
1245, 14
1246, 14
1247, 15
1248, 14
1249, 17
1250, 19
