Year, Number of Households
800, 9
801, 9
802, 9
803, 10
804, 11
805, 11
806, 11
807, 11
808, 11
809, 12
810, 12
811, 11
812, 11
813, 11
814, 11
815, 11
816, 10
817, 11
818, 10
819, 10
820, 10
821, 10
822, 10
823, 10
824, 11
825, 11
826, 14
827, 15
828, 16
829, 18
830, 19
831, 18
832, 18
833, 18
834, 18
835, 17
836, 18
837, 17
838, 17
839, 16
840, 18
841, 17
842, 17
843, 16
844, 17
845, 17
846, 18
847, 21
848, 23
849, 26
850, 28
851, 30
852, 29
853, 29
854, 31
855, 30
856, 30
857, 30
858, 30
859, 31
860, 32
861, 32
862, 30
863, 31
864, 29
865, 28
866, 29
867, 30
868, 32
869, 35
870, 39
871, 40
872, 43
873, 43
874, 45
875, 48
876, 48
877, 48
878, 49
879, 49
880, 48
881, 45
882, 45
883, 44
884, 42
885, 42
886, 40
887, 39
888, 40
889, 43
890, 46
891, 50
892, 54
893, 57
894, 59
895, 60
896, 59
897, 58
898, 55
899, 57
900, 59
901, 58
902, 60
903, 62
904, 60
905, 60
906, 60
907, 60
908, 60
909, 59
910, 63
911, 68
912, 69
913, 69
914, 75
915, 79
916, 83
917, 85
918, 85
919, 84
920, 82
921, 81
922, 82
923, 81
924, 81
925, 78
926, 78
927, 78
928, 78
929, 78
930, 74
931, 76
932, 77
933, 79
934, 79
935, 81
936, 83
937, 87
938, 93
939, 90
940, 89
941, 87
942, 85
943, 86
944, 74
945, 67
946, 65
947, 60
948, 62
949, 61
950, 63
951, 65
952, 57
953, 57
954, 60
955, 52
956, 54
957, 56
958, 47
959, 50
960, 50
961, 46
962, 46
963, 45
964, 45
965, 40
966, 37
967, 35
968, 33
969, 31
970, 23
971, 21
972, 24
973, 25
974, 27
975, 26
976, 25
977, 26
978, 25
979, 24
980, 24
981, 24
982, 25
983, 25
984, 23
985, 22
986, 22
987, 23
988, 24
989, 22
990, 21
991, 21
992, 22
993, 23
994, 24
995, 26
996, 26
997, 29
998, 30
999, 30
1000, 29
1001, 30
1002, 30
1003, 28
1004, 28
1005, 30
1006, 28
1007, 28
1008, 29
1009, 29
1010, 29
1011, 30
1012, 27
1013, 28
1014, 32
1015, 34
1016, 37
1017, 37
1018, 40
1019, 40
1020, 43
1021, 43
1022, 42
1023, 43
1024, 42
1025, 42
1026, 42
1027, 43
1028, 43
1029, 41
1030, 40
1031, 39
1032, 40
1033, 39
1034, 36
1035, 37
1036, 37
1037, 39
1038, 41
1039, 44
1040, 46
1041, 51
1042, 53
1043, 53
1044, 52
1045, 51
1046, 51
1047, 50
1048, 48
1049, 46
1050, 43
1051, 43
1052, 45
1053, 42
1054, 42
1055, 42
1056, 43
1057, 43
1058, 45
1059, 46
1060, 51
1061, 53
1062, 56
1063, 58
1064, 58
1065, 57
1066, 57
1067, 60
1068, 59
1069, 57
1070, 58
1071, 57
1072, 58
1073, 57
1074, 57
1075, 57
1076, 58
1077, 57
1078, 58
1079, 56
1080, 56
1081, 59
1082, 60
1083, 63
1084, 66
1085, 70
1086, 72
1087, 70
1088, 71
1089, 72
1090, 67
1091, 65
1092, 63
1093, 63
1094, 65
1095, 65
1096, 67
1097, 66
1098, 67
1099, 67
1100, 68
1101, 65
1102, 65
1103, 63
1104, 68
1105, 70
1106, 69
1107, 68
1108, 71
1109, 70
1110, 71
1111, 70
1112, 69
1113, 66
1114, 66
1115, 61
1116, 63
1117, 64
1118, 63
1119, 62
1120, 62
1121, 65
1122, 64
1123, 64
1124, 62
1125, 61
1126, 61
1127, 67
1128, 69
1129, 69
1130, 71
1131, 73
1132, 73
1133, 71
1134, 71
1135, 68
1136, 68
1137, 71
1138, 71
1139, 70
1140, 68
1141, 70
1142, 70
1143, 70
1144, 70
1145, 71
1146, 73
1147, 74
1148, 74
1149, 73
1150, 74
1151, 75
1152, 73
1153, 75
1154, 76
1155, 75
1156, 79
1157, 77
1158, 74
1159, 75
1160, 73
1161, 77
1162, 76
1163, 77
1164, 81
1165, 83
1166, 83
1167, 85
1168, 82
1169, 83
1170, 85
1171, 85
1172, 90
1173, 89
1174, 86
1175, 86
1176, 88
1177, 89
1178, 89
1179, 91
1180, 93
1181, 93
1182, 93
1183, 90
1184, 89
1185, 91
1186, 90
1187, 89
1188, 88
1189, 90
1190, 93
1191, 96
1192, 95
1193, 96
1194, 92
1195, 92
1196, 95
1197, 96
1198, 97
1199, 98
1200, 101
1201, 103
1202, 103
1203, 103
1204, 103
1205, 103
1206, 105
1207, 104
1208, 100
1209, 104
1210, 104
1211, 101
1212, 101
1213, 105
1214, 107
1215, 111
1216, 111
1217, 114
1218, 114
1219, 112
1220, 113
1221, 114
1222, 112
1223, 112
1224, 111
1225, 111
1226, 110
1227, 111
1228, 109
1229, 106
1230, 107
1231, 104
1232, 101
1233, 104
1234, 103
1235, 101
1236, 101
1237, 98
1238, 99
1239, 94
1240, 97
1241, 93
1242, 91
1243, 89
1244, 92
1245, 89
1246, 88
1247, 85
1248, 81
1249, 83
1250, 85
