Year, Number of Households
800, 8
801, 8
802, 9
803, 10
804, 12
805, 13
806, 15
807, 16
808, 16
809, 16
810, 16
811, 17
812, 17
813, 17
814, 18
815, 17
816, 17
817, 16
818, 16
819, 16
820, 17
821, 18
822, 19
823, 20
824, 21
825, 24
826, 26
827, 29
828, 30
829, 34
830, 35
831, 35
832, 35
833, 35
834, 35
835, 35
836, 34
837, 35
838, 35
839, 35
840, 35
841, 37
842, 39
843, 41
844, 45
845, 50
846, 51
847, 56
848, 59
849, 64
850, 69
851, 75
852, 78
853, 79
854, 78
855, 77
856, 76
857, 78
858, 78
859, 79
860, 81
861, 82
862, 89
863, 91
864, 99
865, 101
866, 107
867, 114
868, 119
869, 126
870, 132
871, 140
872, 147
873, 147
874, 153
875, 160
876, 162
877, 165
878, 166
879, 171
880, 172
881, 176
882, 185
883, 184
884, 183
885, 185
886, 191
887, 199
888, 209
889, 225
890, 231
891, 238
892, 227
893, 217
894, 226
895, 225
896, 231
897, 242
898, 249
899, 231
900, 232
901, 211
902, 198
903, 202
904, 192
905, 180
906, 191
907, 171
908, 158
909, 168
910, 164
911, 162
912, 172
913, 154
914, 158
915, 149
916, 145
917, 143
918, 138
919, 136
920, 124
921, 115
922, 117
923, 115
924, 111
925, 99
926, 103
927, 104
928, 98
929, 102
930, 98
931, 87
932, 92
933, 89
934, 84
935, 83
936, 76
937, 76
938, 76
939, 79
940, 67
941, 60
942, 60
943, 63
944, 60
945, 57
946, 62
947, 62
948, 59
949, 56
950, 54
951, 50
952, 44
953, 43
954, 43
955, 37
956, 35
957, 35
958, 30
959, 29
960, 28
961, 32
962, 27
963, 26
964, 25
965, 22
966, 20
967, 19
968, 20
969, 17
970, 16
971, 16
972, 17
973, 16
974, 12
975, 13
976, 11
977, 10
978, 9
979, 9
980, 10
981, 8
982, 9
983, 9
984, 8
985, 7
986, 7
987, 7
988, 7
989, 7
990, 7
991, 6
992, 6
993, 6
994, 7
995, 7
996, 8
997, 9
998, 10
999, 9
1000, 10
1001, 10
1002, 10
1003, 11
1004, 12
1005, 12
1006, 12
1007, 13
1008, 13
1009, 13
1010, 12
1011, 12
1012, 11
1013, 11
1014, 11
1015, 11
1016, 12
1017, 12
1018, 13
1019, 14
1020, 16
1021, 16
1022, 18
1023, 20
1024, 20
1025, 23
1026, 23
1027, 24
1028, 24
1029, 24
1030, 25
1031, 25
1032, 25
1033, 25
1034, 26
1035, 25
1036, 25
1037, 26
1038, 27
1039, 27
1040, 32
1041, 36
1042, 39
1043, 42
1044, 47
1045, 48
1046, 52
1047, 53
1048, 52
1049, 54
1050, 54
1051, 55
1052, 54
1053, 55
1054, 55
1055, 56
1056, 59
1057, 60
1058, 60
1059, 62
1060, 64
1061, 69
1062, 73
1063, 81
1064, 87
1065, 90
1066, 93
1067, 100
1068, 98
1069, 101
1070, 99
1071, 98
1072, 100
1073, 98
1074, 96
1075, 97
1076, 95
1077, 92
1078, 95
1079, 92
1080, 88
1081, 92
1082, 88
1083, 89
1084, 91
1085, 90
1086, 92
1087, 92
1088, 93
1089, 93
1090, 91
1091, 89
1092, 86
1093, 83
1094, 81
1095, 85
1096, 84
1097, 80
1098, 74
1099, 74
1100, 73
1101, 73
1102, 73
1103, 75
1104, 72
1105, 70
1106, 72
1107, 74
1108, 75
1109, 73
1110, 73
1111, 71
1112, 70
1113, 66
1114, 70
1115, 70
1116, 70
1117, 69
1118, 67
1119, 69
1120, 69
1121, 69
1122, 69
1123, 68
1124, 64
1125, 59
1126, 60
1127, 56
1128, 54
1129, 53
1130, 55
1131, 50
1132, 45
1133, 47
1134, 42
1135, 41
1136, 41
1137, 38
1138, 36
1139, 35
1140, 34
1141, 31
1142, 31
1143, 32
1144, 28
1145, 29
1146, 28
1147, 24
1148, 24
1149, 21
1150, 21
1151, 19
1152, 18
1153, 18
1154, 17
1155, 15
1156, 13
1157, 12
1158, 11
1159, 11
1160, 10
1161, 11
1162, 11
1163, 9
1164, 7
1165, 8
1166, 8
1167, 7
1168, 8
1169, 5
1170, 5
1171, 5
1172, 5
1173, 5
1174, 4
1175, 4
1176, 2
1177, 2
1178, 2
1179, 2
1180, 2
1181, 1
1182, 2
1183, 3
1184, 3
1185, 3
1186, 3
1187, 3
1188, 3
1189, 3
1190, 3
1191, 2
1192, 2
1193, 2
1194, 2
1195, 2
1196, 2
1197, 2
1198, 2
1199, 2
1200, 2
1201, 2
1202, 2
1203, 3
1204, 3
1205, 3
1206, 3
1207, 3
1208, 3
1209, 2
1210, 2
1211, 2
1212, 2
1213, 2
1214, 2
1215, 2
1216, 2
1217, 2
1218, 2
1219, 1
1220, 1
1221, 1
1222, 1
1223, 1
1224, 1
1225, 1
1226, 2
1227, 1
1228, 1
1229, 1
1230, 1
1231, 1
1232, 1
1233, 0
1234, 0
1235, 0
1236, 0
1237, 0
1238, 0
1239, 0
1240, 0
1241, 0
1242, 0
1243, 0
1244, 0
1245, 0
1246, 0
1247, 0
1248, 0
1249, 0
1250, 0
