Year, Number of Households
800, 9
801, 9
802, 8
803, 8
804, 8
805, 10
806, 10
807, 9
808, 9
809, 9
810, 8
811, 8
812, 8
813, 8
814, 7
815, 6
816, 6
817, 5
818, 5
819, 6
820, 6
821, 5
822, 5
823, 5
824, 5
825, 6
826, 6
827, 6
828, 5
829, 5
830, 6
831, 7
832, 7
833, 8
834, 8
835, 8
836, 8
837, 7
838, 6
839, 6
840, 5
841, 5
842, 5
843, 5
844, 5
845, 6
846, 7
847, 7
848, 7
849, 8
850, 9
851, 8
852, 8
853, 10
854, 11
855, 11
856, 11
857, 11
858, 10
859, 10
860, 11
861, 11
862, 11
863, 11
864, 11
865, 10
866, 10
867, 10
868, 10
869, 11
870, 13
871, 15
872, 15
873, 17
874, 17
875, 17
876, 17
877, 17
878, 16
879, 14
880, 15
881, 15
882, 13
883, 12
884, 12
885, 12
886, 12
887, 12
888, 10
889, 10
890, 10
891, 10
892, 11
893, 12
894, 12
895, 14
896, 14
897, 16
898, 16
899, 15
900, 15
901, 11
902, 10
903, 10
904, 9
905, 9
906, 9
907, 9
908, 9
909, 8
910, 8
911, 9
912, 9
913, 10
914, 11
915, 12
916, 12
917, 12
918, 14
919, 14
920, 14
921, 14
922, 14
923, 15
924, 14
925, 12
926, 12
927, 11
928, 9
929, 9
930, 9
931, 8
932, 8
933, 8
934, 8
935, 8
936, 8
937, 9
938, 9
939, 11
940, 11
941, 11
942, 11
943, 10
944, 11
945, 10
946, 9
947, 7
948, 7
949, 7
950, 7
951, 7
952, 7
953, 7
954, 6
955, 6
956, 6
957, 6
958, 5
959, 5
960, 6
961, 6
962, 6
963, 7
964, 7
965, 8
966, 8
967, 8
968, 6
969, 6
970, 7
971, 7
972, 6
973, 6
974, 5
975, 5
976, 4
977, 4
978, 4
979, 4
980, 4
981, 4
982, 4
983, 4
984, 4
985, 4
986, 4
987, 5
988, 5
989, 6
990, 6
991, 7
992, 7
993, 7
994, 7
995, 7
996, 6
997, 6
998, 5
999, 5
1000, 4
1001, 4
1002, 4
1003, 4
1004, 4
1005, 4
1006, 4
1007, 5
1008, 5
1009, 5
1010, 5
1011, 5
1012, 5
1013, 6
1014, 7
1015, 7
1016, 8
1017, 6
1018, 5
1019, 5
1020, 5
1021, 4
1022, 4
1023, 4
1024, 4
1025, 4
1026, 4
1027, 4
1028, 4
1029, 4
1030, 4
1031, 5
1032, 5
1033, 5
1034, 5
1035, 5
1036, 6
1037, 6
1038, 6
1039, 7
1040, 8
1041, 7
1042, 7
1043, 6
1044, 6
1045, 5
1046, 5
1047, 5
1048, 5
1049, 4
1050, 4
1051, 4
1052, 4
1053, 4
1054, 4
1055, 4
1056, 4
1057, 4
1058, 4
1059, 4
1060, 4
1061, 4
1062, 4
1063, 4
1064, 4
1065, 4
1066, 5
1067, 5
1068, 5
1069, 3
1070, 3
1071, 3
1072, 2
1073, 2
1074, 2
1075, 2
1076, 2
1077, 2
1078, 2
1079, 3
1080, 3
1081, 4
1082, 4
1083, 4
1084, 4
1085, 4
1086, 4
1087, 4
1088, 5
1089, 5
1090, 5
1091, 4
1092, 4
1093, 4
1094, 4
1095, 4
1096, 4
1097, 4
1098, 3
1099, 3
1100, 3
1101, 3
1102, 3
1103, 4
1104, 5
1105, 5
1106, 5
1107, 5
1108, 5
1109, 5
1110, 5
1111, 5
1112, 5
1113, 4
1114, 4
1115, 3
1116, 3
1117, 3
1118, 3
1119, 3
1120, 3
1121, 3
1122, 3
1123, 3
1124, 4
1125, 5
1126, 5
1127, 6
1128, 6
1129, 6
1130, 6
1131, 6
1132, 6
1133, 6
1134, 5
1135, 5
1136, 4
1137, 4
1138, 4
1139, 4
1140, 4
1141, 4
1142, 4
1143, 3
1144, 3
1145, 3
1146, 3
1147, 3
1148, 3
1149, 3
1150, 3
1151, 4
1152, 4
1153, 2
1154, 2
1155, 2
1156, 2
1157, 1
1158, 1
1159, 1
1160, 1
1161, 1
1162, 1
1163, 1
1164, 1
1165, 1
1166, 1
1167, 1
1168, 1
1169, 1
1170, 1
1171, 1
1172, 2
1173, 2
1174, 3
1175, 3
1176, 3
1177, 3
1178, 3
1179, 3
1180, 3
1181, 3
1182, 3
1183, 2
1184, 2
1185, 2
1186, 2
1187, 2
1188, 2
1189, 2
1190, 2
1191, 2
1192, 2
1193, 2
1194, 2
1195, 2
1196, 2
1197, 3
1198, 3
1199, 4
1200, 4
1201, 4
1202, 3
1203, 3
1204, 3
1205, 3
1206, 2
1207, 2
1208, 2
1209, 2
1210, 2
1211, 2
1212, 2
1213, 2
1214, 2
1215, 2
1216, 3
1217, 3
1218, 3
1219, 3
1220, 3
1221, 3
1222, 3
1223, 3
1224, 4
1225, 3
1226, 3
1227, 2
1228, 2
1229, 2
1230, 2
1231, 2
1232, 2
1233, 2
1234, 2
1235, 2
1236, 2
1237, 2
1238, 2
1239, 2
1240, 2
1241, 2
1242, 2
1243, 2
1244, 2
1245, 2
1246, 2
1247, 2
1248, 1
1249, 1
1250, 1
