Year, Number of Households
800, 14
801, 15
802, 16
803, 15
804, 16
805, 16
806, 16
807, 16
808, 16
809, 15
810, 14
811, 13
812, 12
813, 12
814, 12
815, 13
816, 13
817, 12
818, 12
819, 12
820, 13
821, 13
822, 12
823, 11
824, 11
825, 12
826, 11
827, 11
828, 11
829, 11
830, 10
831, 10
832, 8
833, 8
834, 8
835, 8
836, 7
837, 7
838, 7
839, 6
840, 7
841, 7
842, 7
843, 8
844, 9
845, 9
846, 9
847, 8
848, 8
849, 8
850, 8
