Year, Number of Households
800, 14
801, 17
802, 17
803, 16
804, 19
805, 19
806, 18
807, 17
808, 17
809, 17
810, 18
811, 17
812, 17
813, 16
814, 16
815, 15
816, 15
817, 15
818, 15
819, 14
820, 14
821, 16
822, 17
823, 19
824, 20
825, 21
826, 21
827, 23
828, 25
829, 25
830, 27
831, 27
832, 27
833, 27
834, 26
835, 26
836, 25
837, 27
838, 25
839, 24
840, 25
841, 25
842, 26
843, 28
844, 29
845, 32
846, 34
847, 35
848, 39
849, 40
850, 39
